LC.type,LC.bodyId,c.weight,output.type,output.bodyId
LC22,5813033675,1,,669325882
LC22,5813033675,1,LC22,1501664809
LC22,5813033675,1,,976934253
LC22,5813033675,1,,790508166
LC22,5813033675,3,ADM01y_b_pct,737218700
LC22,5813033675,1,AVL05c_pct,977045758
LC22,5813033675,1,LC22,1845431908
LC22,5813033675,1,,737607638
LC22,5813033675,2,PDL09u_pct,1192796721
LC22,5813033675,1,,1374896337
LC22,5813033675,2,PDM11q_a_pct,357249875
LC22,5813033675,2,LC29,1440670548
LC22,5813033675,1,PVL15g_pct,1009984360
LC22,5813033675,1,,1132436808
LC22,5813033675,1,PVM01ou_pct,5813014382
LC22,5813033675,1,PVM08k_pct,1374554946
LC22,5813033675,1,,5813045424
LC22,5813033675,2,PVM05m_pct,1625537295
LC22,5813033675,1,PVM09b_pct,1318304936
LC22,5813033675,1,ADM01g_c_pct,1010010166
LC22,5813033675,1,PDM36c_pct,5813022794
LC22,5813033675,1,PDM09d_pct,1099022750
LC22,5813033675,1,PDL09u_pct,1501384741
LC22,5813033675,1,PVL13m_pct,978643042
LC22,5813033675,1,LPLC4,1343395439
LC22,5813033675,1,PVL05r_pct,1472723900
LC22,5813033675,1,,1721862006
LC22,5813033675,1,PVL10x_pct,1037116172
LC22,5813033675,1,PVL08v_pct,1533782991
LC22,5813033675,1,ADM03op_pct,1192848260
LC22,5813033675,3,,950780841
LC22,5813033675,1,PVM03ob_pct,1070379357
LC22,5813033675,2,LC22,1813728233
LC22,5813033675,1,PVL11a_pct,1251654856
LC22,5813033675,1,PDM11oh_pct,854806485
LC22,5813033675,1,PVL11c_pct,1563099587
LC22,5813033675,2,,1348653495
LC22,5813033675,2,PDL09t_pct,1719643238
LC22,5813033675,1,LPLC4,5901196898
LC22,5813033675,1,AVL06a_pct,1069352248
LC22,5813033675,2,ADM01y_pct,1255328073
LC22,5813033675,3,AVM11m_pct,1501392572
LC22,5813033675,1,LPLC4,1657949330
LC22,5813033675,2,PVL08v_pct,1749374615
LC22,5813033675,1,PVM01oq_pct,1750721034
LC22,5813033675,2,PVL11d_pct,1468630778
LC22,5813033675,1,PVM01ov_pct,1594882312
LC22,5813033675,2,PDM11oh_pct,388280029
LC22,5813033675,2,LC22,1313038188
LC22,5813033675,10,PVM01ou_pct,1564874708
LC22,5813033675,1,LPLC4,1626232238
LC22,5813033675,6,ADM01y_b_pct,706183770
LC22,5813033675,4,ADM01y_b_pct,644455046
LC22,5813033675,1,LPLC4,1626909735
LC22,5813033675,4,ADM11a_pct,1627030775
LC22,5813033675,1,PVM01om_pct,1100404581
