LC.type,LC.bodyId,c.weight,output.type,output.bodyId
LC24,1348829819,1,PVL14e_c_pct,883415496
LC24,1348829819,1,,5813027655
LC24,1348829819,1,,945483923
LC24,1348829819,2,PVL14e_e_pct,976515311
LC24,1348829819,1,PDM07v_pct,296203440
LC24,1348829819,1,PDL13e_pct,358514340
LC24,1348829819,1,PVL01c_pct,883415238
LC24,1348829819,1,PDL15f_pct,514043443
LC24,1348829819,1,AVL12h_pct,1285223025
LC24,1348829819,1,PVL09od_pct,944802835
LC24,1348829819,1,PDM12u_pct,545385576
LC24,1348829819,1,AVL06oh_pct,760993807
LC24,1348829819,1,PDM08of_pct,602476655
LC24,1348829819,1,,792369310
LC24,1348829819,2,PDM08og_pct,508689623
LC24,1348829819,1,,5813078595
LC24,1348829819,2,AVL06z_a_pct,796397791
LC24,1348829819,1,,852046834
LC24,1348829819,1,AVL12i_pct,789623676
LC24,1348829819,1,PVL14e_d_pct,1067223806
LC24,1348829819,1,PDL12x_pct,943425979
LC24,1348829819,1,ADL07f_pct,5813035213
LC24,1348829819,1,AVL18d_pct,667832004
LC24,1348829819,1,AVL06ok_pct,5813068500
LC24,1348829819,2,AVL06k_pct,859144723
LC24,1348829819,1,PVL14f_pct,5812993257
LC24,1348829819,1,,1283760457
LC24,1348829819,1,PVL14e_c_pct,914100101
LC24,1348829819,1,,853070023
LC24,1348829819,1,PDL28a_pct,1008253493
LC24,1348829819,1,PDM09of_pct,822376419
LC24,1348829819,1,PDL16k_pct,821272765
LC24,1348829819,5,AVM03a_pct,821686394
LC24,1348829819,1,PDL06m_pct,695500178
LC24,1348829819,3,,1288172070
LC24,1348829819,1,PVL14f_pct,1164374521
LC24,1348829819,1,aMe15,829141094
LC24,1348829819,1,PDL20g_pct,820662203
LC24,1348829819,2,PDL15f_pct,671035328
LC24,1348829819,1,PDM06g_c_pct,5813124162
LC24,1348829819,2,PDL09d_pct,945161760
LC24,1348829819,2,ADL01z_pct,5813060781
LC24,1348829819,1,PDM11d_pct,388280200
LC24,1348829819,2,PDM09of_pct,604864322
LC24,1348829819,1,PVL02j_pct,1284101668
LC24,1348829819,1,AVL06olc_pct,852738675
LC24,1348829819,1,,605775210
LC24,1348829819,1,aMe20,5813021943
LC24,1348829819,1,PDL05oi_pct,357224041
LC24,1938174967,1,ADL12a_c_pct,891577717
LC24,1938174967,1,aMe22,5813021666
LC24,1938174967,1,PDL10v_pct,515385637
LC24,1938174967,1,PDL28a_pct,5813041581
LC24,1938174967,1,PDL28a_pct,1008253493
LC24,1938174967,1,,5813041172
LC24,1938174967,1,ADL01oa_pct,732600113
LC24,1938174967,1,PVL11z_pct,694126781
LC24,1938174967,1,ADL05x_pct,483712161
LC24,1938174967,2,ADL14e_pct,765021328
LC24,1938174967,1,ADL25f_pct,674108632
LC24,1938174967,2,,386829647
LC24,1938174967,1,PDL13e_pct,515394155
LC24,1938174967,1,AVL04olb,1005857944
LC24,1938174967,1,ADL03b_pct,914130079
LC24,1938174967,2,PDL09d_pct,5812983383
LC24,1938174967,1,AVL12s_pct,823058013
LC24,1938174967,2,PDL18g_pct,358847551
LC24,1938174967,1,PVL20f_pct,885119984
LC24,1938174967,1,PDL09d_pct,945161760
LC24,1938174967,2,AVM08oe_pct,1289876930
LC24,1938174967,1,ADL25g_pct,576079106
LC24,1938174967,2,AVL12e_pct,514367640
LC24,1938174967,1,AVL03a_pct,1448181901
LC24,1938174967,1,ADL01oa_pct,885132185
LC24,1938174967,1,AVM08m_pct,5813055340
LC24,1938174967,1,AVL12i_pct,735371535
LC24,1938174967,1,,2091669751
LC24,1938174967,1,AVL01lf_pct,977205675
LC24,1938174967,1,PVL09j_pct,759960572
LC24,1938174967,2,PVL09g_pct,5812986122
LC24,1938174967,1,,5813075024
LC24,1938174967,3,ADL07d_pct,727889637
LC24,1938174967,1,,980262532
LC24,1938174967,1,PDL11b_pct,478591447
LC24,1938174967,1,,5812980289
LC24,1938174967,2,AVL12i_pct,789623676
LC24,1938174967,2,LC26,1468230494
LC24,1938174967,1,ADL04w_pct,453018720
LC24,1938174967,6,PVL06n_pct,670547235
LC24,1938174967,2,PDL13e_pct,577123102
LC24,1938174967,4,PDL09oe_pct,854093627
LC24,1938174967,1,AVM08k_pct,1287645091
LC24,1938174967,1,AVM14p_pct,977223393
LC24,1938174967,3,PVL03s_pct,915157442
LC24,1938174967,3,PVL20f_pct,945820710
LC24,1938174967,1,,606447968
LC24,1938174967,2,,1193072388
LC24,1938174967,2,PVL02c_pct,1006146837
LC24,1938174967,1,AVL03m_a_pct,5813010405
LC24,1938174967,1,ADL24d_pct,420908078
LC24,1938174967,1,ADM10p_pct,5813054053
LC24,1938174967,1,AVL27d_pct,517086196
LC24,1938174967,2,PVL08x_pct,642720190
LC24,1660198276,1,PDM07of_pct,5812982052
LC24,1660198276,1,PDL09e_pct,574395727
LC24,1660198276,1,PVL06n_pct,670547235
LC24,1660198276,1,PDL05oi_pct,357224041
LC24,1660198276,1,AVL12p_pct,2064040127
LC24,1660198276,1,ADL29c_pct,673068602
LC24,1660198276,1,,606447968
LC24,1660198276,1,PDL12k_pct,5812981058
LC24,1660198276,1,AVL08a_pct,884450920
LC24,1660198276,1,PDL21p_b_pct,5813087991
LC24,1660198276,1,,5813027655
LC24,1660198276,1,PVL04ou_pct,5901208549
LC24,1660198276,1,PDM07y_pct,296203434
LC24,1660198276,1,aMe17B,943420912
LC24,1660198276,1,LC28a,1069973758
LC24,1660198276,1,PDM11d_pct,418970123
LC24,1660198276,1,PDM12u_pct,545385576
LC24,1660198276,1,PDM09of_pct,698996246
LC24,1660198276,1,ADL12b_b_pct,576843029
LC24,1660198276,2,PDL28a_pct,1069632261
LC24,1660198276,2,PVL01c_pct,883415238
LC24,1660198276,2,PVL14e_c_pct,883415496
LC24,1660198276,1,PDM12v_pct,946495259
LC24,1660198276,1,AVL06ot_pct,5813071354
LC24,1660198276,1,PVL14e_b_pct,5813096626
LC24,1660198276,1,PVL03u_pct,789969011
LC24,1660198276,1,PDM09of_pct,822376419
LC24,1660198276,1,AVL06olc_pct,852738675
LC24,1660198276,1,,821340054
LC24,1660198276,3,PVL14e_c_pct,914100101
LC24,1660198276,1,PVL20f_pct,945820710
LC24,1660198276,1,ADL25j_pct,708208811
LC24,1660198276,1,PDL26j_pct,542679122
LC24,1660198276,1,aMe20,5813021943
LC24,1660198276,1,PDL07e_pct,5813062635
LC24,1660198276,3,PDM08oa_pct,821003563
LC24,1660198276,1,PDM07v_pct,296203440
LC24,1660198276,1,PDL12k_pct,667538952
LC24,1660198276,1,PVL20f_pct,885119984
LC24,1660198276,1,LC20,2215809310
LC24,1660198276,1,,1289890326
LC24,1660198276,1,PDL09f_pct,1038602562
LC24,1660198276,1,AVL18k_pct,2064040033
LC24,1660198276,1,PDM06m_pct,730721558
LC24,1660198276,1,AVM08m_pct,5813076344
LC24,1660198276,1,ADL14c_pct,5813047371
LC24,977201052,1,ADL02s_pct,917423207
LC24,977201052,1,,5813078065
LC24,977201052,1,PDL13e_pct,358514340
LC24,977201052,1,PVL05s_pct,764684348
LC24,977201052,1,PVL14i_pct,1904117126
LC24,977201052,1,ADL28e_pct,728912816
LC24,977201052,1,AVL03m_a_pct,5813010405
LC24,977201052,1,LC24,5813045027
LC24,977201052,1,LC24,1811646824
LC24,977201052,1,ADL14m_d_pct,581603800
LC24,977201052,1,,1289890326
LC24,977201052,1,ADL14m_c_pct,5813075410
LC24,977201052,1,PDL13e_pct,515394155
LC24,977201052,1,PDL18g_pct,358847551
LC24,977201052,1,,1287559425
LC24,977201052,1,PDL07e_pct,5813062635
LC24,977201052,1,AVL08op_pct,921935093
LC24,977201052,1,ADL24f_pct,574377562
LC24,977201052,1,PDM12v_pct,946495259
LC24,977201052,1,,483708083
LC24,977201052,1,LC16,1319919814
LC24,977201052,1,ADL07d_pct,727889637
LC24,977201052,1,AVL12s_pct,823058013
LC24,977201052,1,,1069607310
LC24,977201052,1,LC16,1319579283
LC24,977201052,1,PVL11x_pct,858117772
LC24,977201052,1,AVM08oe_pct,1289876930
LC24,977201052,2,PVL11x_pct,890204660
LC24,977201052,1,PDL09oe_pct,884446447
LC24,977201052,1,PDM06j_a_pct,5901196628
LC24,977201052,1,ADL12b_b_pct,760272462
LC24,977201052,1,ADL04w_pct,453018720
LC24,977201052,1,PDM06r_b_pct,764148834
LC24,977201052,1,PDL09oe_pct,5812981242
LC24,977201052,1,AVL10og_pct,1693719111
LC24,977201052,1,ADL14m_d_pct,612634432
LC24,977201052,2,PDL09d_pct,5812983383
LC24,977201052,1,AVM14od_pct,1687688880
LC24,977201052,1,ADL16a_pct,607458700
LC24,977201052,1,,1286859512
LC24,977201052,3,PVL09g_pct,915481511
LC24,977201052,1,PVL09g_pct,5812986122
LC24,977201052,1,ADL12k_b_pct,919850789
LC24,977201052,1,ADL24r_pct,575081131
LC24,977201052,2,ADL07d_pct,544383511
LC24,977201052,1,,1008240905
LC24,977201052,3,PDL09d_pct,945161760
LC24,977201052,1,ADL03b_pct,914130079
LC24,977201052,2,AVL01lf_pct,977205675
LC24,977201052,3,,5813078062
LC24,977201052,1,PVM14d_pct,483337285
LC24,977201052,1,ADL25g_pct,576079106
LC24,977201052,1,PDL06od_pct,5813064332
LC24,977201052,1,PDM26a_pct,1038926500
LC24,977201052,3,PVL06n_pct,670547235
LC24,977201052,3,,951597516
LC24,977201052,1,PVL04ov_pct,770585045
LC24,977201052,2,ADL14e_pct,765021328
LC24,977201052,2,AVL18k_pct,1660241426
