LC.type,LC.bodyId,c.weight,output.type,output.bodyId
LPLC1,1189230326,4,LPLC1,5813069046
LPLC1,1189230326,9,LPLC1,5812995757
LPLC1,1189230326,3,PVM01z_pct,1597265225
LPLC1,1189230326,2,,1534119934
LPLC1,1189230326,5,LPLC1,1407873674
LPLC1,1189230326,12,PVL03of_pct,1374809555
LPLC1,1189230326,2,PVM01ot_pct,1469049500
LPLC1,1189230326,3,LPLC1,1721025057
LPLC1,1189230326,10,PVL03of_pct,1443044897
LPLC1,1189230326,15,PVL15q_pct,5813057178
LPLC1,1189230326,9,AVL10od_pct,1352335144
LPLC1,1189230326,7,PVL05z_pct,1511235746
LPLC1,1189230326,2,PVM08e_pct,1719953914
LPLC1,1189230326,4,PVM09n_pct,915520244
LPLC1,1189230326,6,PVM01ot_pct,1627950600
LPLC1,1189230326,2,AVL02k_pct,1138528013
LPLC1,1189230326,6,LPLC1,1782714902
LPLC1,1189230326,1,PVL05d_pct,5813033596
LPLC1,1189230326,4,LPLC1,1723386459
LPLC1,1189230326,2,LPLC1,5813038998
LPLC1,1189230326,4,LPLC1,1469269528
LPLC1,1189230326,14,,1565846637
LPLC1,1189230326,4,LPLC1,1689989271
LPLC1,1189230326,8,PVM01ot_pct,5813034018
LPLC1,1189230326,4,LPLC1,1690015835
LPLC1,1189230326,5,PVL05a_c_pct,1566514624
LPLC1,1189230326,1,LPLC1,1721365654
LPLC1,1189230326,8,PVL15z_pct,5813023322
LPLC1,1189230326,6,LPLC1,1660219098
LPLC1,1189230326,12,PVL03of_pct,1504065586
LPLC1,1189230326,8,PVL03of_pct,1505114656
LPLC1,1189230326,7,LPLC1,1690020010
LPLC1,1189230326,6,LPLC1,1622350949
LPLC1,1189230326,2,AVL16d_pct,915105429
LPLC1,1189230326,1,LPLC1,1845117373
LPLC1,1189230326,5,AVM09e_pct,5813123804
LPLC1,1189230326,47,AVL01lo_pct,5813039148
LPLC1,1189230326,1,PVM01ot_pct,5813045806
LPLC1,1189230326,4,LPLC1,1628230708
LPLC1,1189230326,1,PVL05z_pct,1566178485
LPLC1,1189230326,17,PVL03of_pct,1474745046
LPLC1,1189230326,5,PVL10n_pct,5813063093
LPLC1,1220257051,1,LPLC1,1660219098
LPLC1,1220257051,1,LPLC1,1721025057
LPLC1,1220257051,1,LPLC1,1469947367
LPLC1,1220257051,1,PVL05a_a_pct,1474817545
LPLC1,1220257051,1,LPLC1,5813031567
LPLC1,1220257051,1,PVL05os_pct,1386758950
LPLC1,1220257051,1,LPLC1,5813038998
LPLC1,1220257051,1,LPLC1,1689994325
LPLC1,1220257051,1,PVL05w_pct,1385740486
LPLC1,1220257051,1,LPLC1,1659331215
LPLC1,1220257051,3,LPLC1,1404446113
LPLC1,1220257051,3,PVL15t_pct,5813037812
LPLC1,1220257051,2,AVM09e_pct,5813123804
LPLC1,1220257051,2,LPLC1,1622350949
LPLC1,1220257051,1,LPLC1,1845117373
LPLC1,1220257051,3,LPLC1,1593417998
LPLC1,1220257051,1,PVL05ob_pct,1715895680
LPLC1,1220257051,1,LPLC1,1781328716
LPLC1,1220257051,1,LPLC1,1407873674
LPLC1,1220257051,1,LPLC1,5813045792
LPLC1,1220257051,1,,1448794542
LPLC1,1220257051,1,,1596937330
LPLC1,1220257051,1,PVL10w_b_pct,1409639887
LPLC1,1220257051,2,LPLC1,5812998137
LPLC1,1220257051,6,LPLC1,5813055080
LPLC1,1220257051,1,,5813061112
LPLC1,1220257051,1,,1375206889
LPLC1,1220257051,1,PVL05a_c_pct,1566514624
LPLC1,1220257051,3,LPLC1,1407874177
LPLC1,1220257051,3,LPLC1,5812999862
LPLC1,1220257051,8,LPLC1,1222332850
LPLC1,1220257051,2,PVL07j_pct,5813047489
LPLC1,1220257051,1,,5813061243
LPLC1,1220257051,2,LPLC1,5813038319
LPLC1,1220257051,1,LC4,5812998136
LPLC1,1220257051,5,LPLC1,1783068831
LPLC1,1220257051,5,LPLC1,1658644171
LPLC1,1220257051,1,,5812989989
LPLC1,1220257051,3,LPLC1,5812995757
LPLC1,1220257051,1,PVL07s_pct,1449486007
LPLC1,1220257051,3,LPLC1,1657525433
LPLC1,1220257051,2,PVL05od_pct,1163120884
LPLC1,1220257051,2,PVL05on_pct,1570249860
LPLC1,1220257051,4,LPLC1,1781674298
LPLC1,1220257051,1,LPLC1,1690020010
LPLC1,1220257051,6,LPLC1,1689993656
LPLC1,1220257051,3,LPLC1,2059295981
LPLC1,1220257051,1,LPLC1,5813042873
LPLC1,1220257051,1,PVM01ot_pct,1658963980
LPLC1,1220257051,9,LPLC1,1690015835
LPLC1,1220257051,1,,5813067986
LPLC1,1220257051,3,ADL26e_pct,5813027276
LPLC1,1220257051,5,LPLC1,5813047992
LPLC1,1220257051,2,LPLC1,1689989557
LPLC1,1220257051,5,LPLC1,1343045604
LPLC1,1220257051,3,PVL05lb_pct,1539189146
LPLC1,1220257051,4,,1385093648
LPLC1,1220257051,15,PVL03of_pct,1374809555
LPLC1,1220257051,1,,1658640107
LPLC1,1220257051,10,AVL10od_pct,1352335144
LPLC1,1220257051,3,LPLC1,1469269528
LPLC1,1220257051,3,LPLC1,1749275570
LPLC1,1220257051,6,LPLC1,1658990108
LPLC1,1220257051,3,PVL05z_pct,1566178485
LPLC1,1220257051,4,LPLC1,1658643766
LPLC1,1220257051,1,LPLC1,5812994826
LPLC1,1220257051,10,PVM01ot_pct,5813069523
LPLC1,1220257051,7,PVL05z_pct,1511235746
LPLC1,1220257051,2,LPLC1,1628230708
LPLC1,1220257051,2,PVL05ot_pct,1660267880
LPLC1,1220257051,7,PVL15z_pct,5813023322
LPLC1,1220257051,4,LPLC1,1689994034
LPLC1,1220257051,6,LPLC1,1690011290
LPLC1,1220257051,5,LPLC1,1721365654
LPLC1,1220257051,10,PVL03of_pct,1505114656
LPLC1,1220257051,2,LPLC1,1813054194
LPLC1,1220257051,6,PVL03oe_pct,1350924364
LPLC1,1220257051,5,PVL05lb_pct,1539879204
LPLC1,1220257051,6,PVL10n_pct,5813063093
LPLC1,1220257051,28,PVL15q_pct,5813057178
LPLC1,1220257051,2,LPLC1,1721020290
LPLC1,1220257051,8,PVL03of_pct,1443044897
LPLC1,1220257051,4,LPLC1,1689994425
LPLC1,1220257051,1,LPLC1,1843744231
LPLC1,1220257051,5,PVM01ot_pct,1469049500
LPLC1,1220257051,1,PVL05oq_pct,5813021112
LPLC1,1220257051,12,PVL03of_pct,1443040649
LPLC1,1220257051,8,PVM01ot_pct,5813034018
LPLC1,1220257051,2,LPLC1,5812994062
LPLC1,1220257051,6,LPLC1,1689989271
LPLC1,1220257051,2,AVL10c_pct,1539879164
LPLC1,1220257051,9,PVL03of_pct,1474745046
LPLC1,1220257051,5,LPLC1,1782714902
LPLC1,1220257051,20,,1565846637
LPLC1,1220257051,7,PVL03of_pct,1504065586
LPLC1,1220257051,9,PVM01ot_pct,1627950600
LPLC1,1220257051,42,AVL01lo_pct,5813039148
LPLC1,1220257051,1,LPLC1,1966864706
LPLC1,1843744231,1,PVL05i_pct,1504419182
LPLC1,1843744231,1,LPLC1,5813038319
LPLC1,1843744231,1,LPLC1,1469269528
LPLC1,1843744231,1,ADL02t_pct,543692985
LPLC1,1843744231,1,AVL05r_pct,5901205169
LPLC1,1843744231,1,,1385093648
LPLC1,1843744231,1,PVM08e_pct,1719953914
LPLC1,1843744231,1,,974771466
LPLC1,1843744231,1,PVM09n_pct,915520244
LPLC1,1843744231,1,,1720402764
LPLC1,1843744231,2,,5813061243
LPLC1,1843744231,2,PVM01ov_pct,1533481571
LPLC1,1843744231,1,LPLC1,1813054194
LPLC1,1843744231,1,AVL05os_pct,1538156282
LPLC1,1843744231,2,LPLC1,1690020010
LPLC1,1843744231,3,LPLC1,1813399871
LPLC1,1843744231,1,PVL05a_a_pct,1599902570
LPLC1,1843744231,2,LPLC1,1660219098
LPLC1,1843744231,1,PDL09g_pct,1406911688
LPLC1,1843744231,1,PVM01ot_pct,5813045806
LPLC1,1843744231,1,LPLC1,1627890175
LPLC1,1843744231,2,PDL12v_c_pct,1471337627
LPLC1,1843744231,2,LPLC1,1845117373
LPLC1,1843744231,2,PVM01z_pct,1627643971
LPLC1,1843744231,1,aMe14B,5813033279
LPLC1,1843744231,3,PVL10n_pct,5813063093
LPLC1,1843744231,3,LPLC1,5813069046
LPLC1,1843744231,2,LPLC1,5812995757
LPLC1,1843744231,1,,1420172582
LPLC1,1843744231,3,PVL03of_pct,1443044897
LPLC1,1843744231,3,LPLC1,1721365654
LPLC1,1843744231,2,PVL05lb_pct,1539189146
LPLC1,1843744231,1,,1011025640
LPLC1,1843744231,1,AVL06u_pct,976912883
LPLC1,1843744231,2,LPLC1,1657525433
LPLC1,1843744231,2,,5813061112
LPLC1,1843744231,1,LPLC1,5813047992
LPLC1,1843744231,10,LPLC1,1407873674
LPLC1,1843744231,2,LPLC1,1721025057
LPLC1,1843744231,1,LPLC1,1723386459
LPLC1,1843744231,1,AVL03oi_pct,5813063087
LPLC1,1843744231,1,AVL02j_pct,1107146865
LPLC1,1843744231,4,ADM03e_pct,5901215703
LPLC1,1843744231,1,LPLC1,1222332850
LPLC1,1843744231,2,PVL07s_pct,1480525262
LPLC1,1843744231,4,PVL05od_pct,1566506400
LPLC1,1843744231,2,LPLC1,1781328716
LPLC1,1843744231,3,AVL01oh_pct,2067886800
LPLC1,1843744231,2,LPLC1,1783068831
LPLC1,1843744231,3,,1596937330
LPLC1,1843744231,4,PVL05ot_pct,1630281172
LPLC1,1843744231,2,LPLC1,1781674298
LPLC1,1843744231,3,ADM03e_pct,1038636222
LPLC1,1843744231,2,LPLC1,1404446113
LPLC1,1843744231,1,PVL05on_pct,1570249860
LPLC1,1843744231,2,PVM01oe_pct,5812991822
LPLC1,1843744231,1,,5812980289
LPLC1,1843744231,2,LPLC1,1659331215
LPLC1,1843744231,4,PVL07j_pct,5813047489
LPLC1,1843744231,2,AVL13i_pct,1597208095
LPLC1,1843744231,3,,5813054604
LPLC1,1843744231,7,LPLC1,5813055080
LPLC1,1843744231,1,AVM08d_pct,5813068804
LPLC1,1843744231,3,PVL05z_pct,1511235746
LPLC1,1843744231,7,LPLC1,5812994062
LPLC1,1843744231,8,PVL03of_pct,1374809555
LPLC1,1843744231,3,PVL05z_pct,1566178485
LPLC1,1843744231,2,LPLC1,1593417998
LPLC1,1843744231,3,PVM01z_pct,1597265225
LPLC1,1843744231,6,LPLC1,1690015835
LPLC1,1843744231,17,PVL03of_pct,1474745046
LPLC1,1843744231,3,LPLC1,1622350949
LPLC1,1843744231,3,PVL05q_pct,1281324958
LPLC1,1843744231,4,LPLC1,5812999862
LPLC1,1843744231,4,AVL10od_pct,1352335144
LPLC1,1843744231,9,LPLC1,1407874177
LPLC1,1843744231,2,LPLC1,1344392982
LPLC1,1843744231,5,LPLC1,5813031567
LPLC1,1843744231,8,LPLC1,1721020290
LPLC1,1843744231,18,LPLC1,1658643766
LPLC1,1843744231,7,LPLC1,5813045792
LPLC1,1843744231,5,,5813098282
LPLC1,1843744231,6,PVL15t_pct,5813037812
LPLC1,1843744231,1,AVL10c_pct,1539879164
LPLC1,1843744231,4,PVM01z_pct,1628274418
LPLC1,1843744231,9,LPLC1,5813038998
LPLC1,1843744231,5,AVL10c_pct,1069667685
LPLC1,1843744231,6,LPLC1,5812998137
LPLC1,1843744231,23,PVM01ot_pct,5813069523
LPLC1,1843744231,7,LPLC1,1658990108
LPLC1,1843744231,1,ADM03e_pct,976575766
LPLC1,1843744231,10,LPLC1,1966864706
LPLC1,1843744231,5,PVL03oe_pct,1350924364
LPLC1,1843744231,3,PVL05os_pct,1386758950
LPLC1,1843744231,1,PVL17a_pct,1378251040
LPLC1,1843744231,3,PVL03of_pct,1443040649
LPLC1,1843744231,1,,5813067986
LPLC1,1843744231,3,LPLC1,1343045604
LPLC1,1843744231,4,LPLC1,1690011290
LPLC1,1843744231,16,PVL15q_pct,5813057178
LPLC1,1843744231,6,LPLC1,1658644171
LPLC1,1843744231,7,LPLC1,5813042873
LPLC1,1843744231,4,LPLC1,1689994034
LPLC1,1843744231,18,PVM01ot_pct,5813034018
LPLC1,1843744231,5,LPLC1,5812994826
LPLC1,1843744231,3,LPLC1,1749275570
LPLC1,1843744231,9,PVL03of_pct,1504065586
LPLC1,1843744231,4,ADL26e_pct,5813027276
LPLC1,1843744231,2,ADM03ok_pct,1071044860
LPLC1,1843744231,4,,945532230
LPLC1,1843744231,9,,1658640107
LPLC1,1843744231,28,PVM01ot_pct,1627950600
LPLC1,1843744231,7,LPLC1,1782714902
LPLC1,1843744231,1,,1469663014
LPLC1,1843744231,8,LPLC1,2059295981
LPLC1,1843744231,27,,1565846637
LPLC1,1843744231,20,PVM01ot_pct,1469049500
LPLC1,1843744231,9,LPLC1,1689994425
LPLC1,1843744231,2,PVM01ot_pct,1658963980
LPLC1,1843744231,14,PVL05oq_pct,5813021112
LPLC1,1843744231,5,LPLC1,1689994325
LPLC1,1843744231,6,PVL05a_c_pct,1566514624
LPLC1,1843744231,2,LPLC1,1689993656
LPLC1,1843744231,7,ADM06k_pct,1627618361
LPLC1,1843744231,1,,1534119934
LPLC1,1843744231,20,PVL15z_pct,5813023322
LPLC1,1843744231,8,PVL03of_pct,1505114656
LPLC1,1843744231,3,LPLC1,1628230708
LPLC1,1843744231,65,AVL01lo_pct,5813039148
LPLC1,1689994425,2,PVL05d_pct,5813033596
LPLC1,1689994425,1,,1448794542
LPLC1,1689994425,1,,1476868405
LPLC1,1689994425,3,PVL05lb_pct,1539189146
LPLC1,1689994425,1,,1011025640
LPLC1,1689994425,2,ADL26b_pct,1013982515
LPLC1,1689994425,4,LPLC1,1746858454
LPLC1,1689994425,1,LC4,1438524573
LPLC1,1689994425,1,LC17,1750251452
LPLC1,1689994425,1,LC17,5812998833
LPLC1,1689994425,1,,1535791554
LPLC1,1689994425,2,PVL10n_pct,5813063093
LPLC1,1689994425,1,,1720071190
LPLC1,1689994425,1,AVL02old_pct,5813053863
LPLC1,1689994425,1,PVL05od_pct,1535139804
LPLC1,1689994425,2,LPLC1,1690011290
LPLC1,1689994425,1,LPLC1,1658990108
LPLC1,1689994425,2,PVM01or_pct,883462146
LPLC1,1689994425,1,PVM01ov_pct,1533481571
LPLC1,1689994425,1,AVL13i_pct,1597208095
LPLC1,1689994425,1,LPLC1,1343045604
LPLC1,1689994425,2,AVL10c_pct,1069667685
LPLC1,1689994425,1,AVL05s_b_pct,1442699865
LPLC1,1689994425,1,LC17,1849179266
LPLC1,1689994425,1,LC4,1998922583
LPLC1,1689994425,1,LC4,1840636280
LPLC1,1689994425,1,,5813061112
LPLC1,1689994425,2,PVM01z_pct,1627643971
LPLC1,1689994425,2,LPLC1,1622350949
LPLC1,1689994425,3,LPLC1,1781328716
LPLC1,1689994425,1,PVL07j_pct,5813047489
LPLC1,1689994425,1,PVM01z_pct,1597264864
LPLC1,1689994425,3,LPLC1,1690020010
LPLC1,1689994425,1,LPLC1,1593417998
LPLC1,1689994425,2,PVM01z_pct,1535198939
LPLC1,1689994425,2,,1720402764
LPLC1,1689994425,2,PVM01ot_pct,5813045806
LPLC1,1689994425,6,LPLC1,1843744231
LPLC1,1689994425,1,,1375206889
LPLC1,1689994425,3,,5813098282
LPLC1,1689994425,1,LPLC1,1690011142
LPLC1,1689994425,3,LPLC1,1689994325
LPLC1,1689994425,4,LPLC1,1222332850
LPLC1,1689994425,3,LPLC1,1659331215
LPLC1,1689994425,2,LPLC1,1966864706
LPLC1,1689994425,7,LPLC1,1689989271
LPLC1,1689994425,3,LPLC1,5813038319
LPLC1,1689994425,5,LPLC1,5813045792
LPLC1,1689994425,3,LPLC1,1469947367
LPLC1,1689994425,2,PVL05lb_pct,1539879204
LPLC1,1689994425,3,LPLC1,1407873674
LPLC1,1689994425,3,LPLC1,1627890175
LPLC1,1689994425,2,LPLC1,1781674298
LPLC1,1689994425,2,ADM06k_pct,1627618361
LPLC1,1689994425,3,LPLC1,1658643766
LPLC1,1689994425,5,,1658640107
LPLC1,1689994425,3,ADL02t_pct,543692985
LPLC1,1689994425,3,LPLC1,1407874177
LPLC1,1689994425,7,LPLC1,2059295981
LPLC1,1689994425,1,LPLC1,1749275570
LPLC1,1689994425,2,LPLC1,1660219098
LPLC1,1689994425,1,PVL05w_pct,1385740486
LPLC1,1689994425,1,AVL01oh_pct,2067886800
LPLC1,1689994425,3,LPLC1,5813031567
LPLC1,1689994425,1,PVL10s_a_pct,5813056930
LPLC1,1689994425,3,AVL01oh_pct,2036510940
LPLC1,1689994425,7,LPLC1,1220257051
LPLC1,1689994425,2,,5812989989
LPLC1,1689994425,1,PVM01oi_pct,1006984280
LPLC1,1689994425,6,PVL03of_pct,1474745046
LPLC1,1689994425,3,PVM01z_pct,1628274418
LPLC1,1689994425,3,LPLC1,1469269528
LPLC1,1689994425,1,LPLC1,5813047992
LPLC1,1689994425,4,PVL03of_pct,1443044897
LPLC1,1689994425,5,AVL16d_pct,915105429
LPLC1,1689994425,1,AVL01og_pct,1751361048
LPLC1,1689994425,2,LPLC1,1189230326
LPLC1,1689994425,2,LPLC1,5813038998
LPLC1,1689994425,10,PVL05oq_pct,5813021112
LPLC1,1689994425,9,LPLC1,1813054194
LPLC1,1689994425,7,LPLC1,1689989557
LPLC1,1689994425,8,AVL10od_pct,1352335144
LPLC1,1689994425,10,PVL03of_pct,1504065586
LPLC1,1689994425,3,LPLC1,5813042873
LPLC1,1689994425,10,LPLC1,1782714902
LPLC1,1689994425,11,PVL15z_pct,5813023322
LPLC1,1689994425,1,PDL12v_c_pct,1471337627
LPLC1,1689994425,2,ADM03e_pct,1038636222
LPLC1,1689994425,3,LPLC1,1845117373
LPLC1,1689994425,25,PVL15q_pct,5813057178
LPLC1,1689994425,5,ADL26e_pct,5813027276
LPLC1,1689994425,7,PVM01z_pct,1597265225
LPLC1,1689994425,7,LPLC1,1721020290
LPLC1,1689994425,2,LPLC1,1689993656
LPLC1,1689994425,6,PVM01ot_pct,1658963980
LPLC1,1689994425,13,PVL03of_pct,1443040649
LPLC1,1689994425,2,AVM09e_pct,5813123804
LPLC1,1689994425,3,,945532230
LPLC1,1689994425,7,LPLC1,5812995757
LPLC1,1689994425,7,PVL05z_pct,1566178485
LPLC1,1689994425,20,PVM01ot_pct,5813034018
LPLC1,1689994425,7,PVL05z_pct,1511235746
LPLC1,1689994425,10,PVL03of_pct,1505114656
LPLC1,1689994425,6,PVL03of_pct,1374809555
LPLC1,1689994425,12,LPLC1,5812994062
LPLC1,1689994425,4,LPLC1,5812999862
LPLC1,1689994425,10,LPLC1,1721365654
LPLC1,1689994425,5,LPLC1,1404446113
LPLC1,1689994425,17,PVM01ot_pct,1627950600
LPLC1,1689994425,6,LPLC1,1628230708
LPLC1,1689994425,6,PVL05q_pct,1281324958
LPLC1,1689994425,19,PVM01ot_pct,5813069523
LPLC1,1689994425,5,LPLC1,1690015835
LPLC1,1689994425,2,LPLC1,5812998137
LPLC1,1689994425,59,AVL01lo_pct,5813039148
LPLC1,1689994425,1,PVL05a_c_pct,1566514624
LPLC1,1689994425,1,AVL01og_pct,1721369735
LPLC1,1689994425,4,LPLC1,1689994034
LPLC1,1689994425,3,LPLC1,1658644171
LPLC1,1689994425,1,ADM03e_pct,5901215703
LPLC1,1689994425,19,PVM01ot_pct,1469049500
LPLC1,1689994425,2,LPLC1,1723386459
LPLC1,1689994425,6,LPLC1,1721025057
LPLC1,1689994425,31,,1565846637
LPLC1,1344392982,1,AVL05od_pct,1417768398
LPLC1,1344392982,1,ADL28c_pct,1411737459
LPLC1,1344392982,1,PVL05os_pct,1386758950
LPLC1,1344392982,2,PVL15t_pct,5813037812
LPLC1,1344392982,1,PVL05a_b_pct,1628624182
LPLC1,1344392982,1,,1567201953
LPLC1,1344392982,1,PVL05ot_pct,1660267880
LPLC1,1344392982,1,ADL26e_pct,5813027276
LPLC1,1344392982,2,AVL05og_pct,1570565128
LPLC1,1344392982,1,LPLC1,1689989557
LPLC1,1344392982,1,PVL05oc_pct,1497973422
LPLC1,1344392982,2,LPLC1,5813045792
LPLC1,1344392982,1,,1751028010
LPLC1,1344392982,1,PVM01ot_pct,1627950600
LPLC1,1344392982,1,PDM26k_pct,5813054096
LPLC1,1344392982,1,PVLP001,1068885266
LPLC1,1344392982,2,,1480222035
LPLC1,1344392982,1,PVL05z_pct,1511235746
LPLC1,1344392982,1,LPLC1,1782714902
LPLC1,1344392982,2,PVL05og_pct,1745570620
LPLC1,1344392982,1,AVM09e_pct,5813123804
LPLC1,1344392982,1,ADL02od_pct,947573616
LPLC1,1344392982,2,LPLC1,1781328716
LPLC1,1344392982,1,PVL07j_pct,5813047489
LPLC1,1344392982,1,,912601209
LPLC1,1344392982,4,LPLC1,1343045604
LPLC1,1344392982,4,LPLC1,5812995757
LPLC1,1344392982,5,LPLC1,1658644171
LPLC1,1344392982,1,ADL02t_pct,543692985
LPLC1,1344392982,1,LPLC1,1845117373
LPLC1,1344392982,3,PVL05lb_pct,1539879204
LPLC1,1344392982,1,AVL10d_pct,1447103034
LPLC1,1344392982,1,PVL05a_a_pct,1474817545
LPLC1,1344392982,1,PVL10v_a_pct,1037263569
LPLC1,1344392982,1,LPLC1,5813069046
LPLC1,1344392982,1,PVM01z_pct,1628274418
LPLC1,1344392982,3,PVL10n_pct,5813063093
LPLC1,1344392982,1,AVL10c_pct,1539879164
LPLC1,1344392982,1,PVL07s_pct,1449486007
LPLC1,1344392982,1,LPLC1,1746858454
LPLC1,1344392982,1,LPLC1,1407874177
LPLC1,1344392982,3,PVM01ot_pct,5813045806
LPLC1,1344392982,1,LPLC1,5812999862
LPLC1,1344392982,3,LPLC1,5813055080
LPLC1,1344392982,4,LPLC1,1690015835
LPLC1,1344392982,1,AVL24a_pct,1169178299
LPLC1,1344392982,3,LPLC1,1660219098
LPLC1,1344392982,5,PVM01ot_pct,5813069523
LPLC1,1344392982,1,PVL05om_pct,1354394414
LPLC1,1344392982,5,LPLC1,1222332850
LPLC1,1344392982,4,LPLC1,5813038319
LPLC1,1344392982,1,LPLC1,1622350949
LPLC1,1344392982,8,LPLC1,1404446113
LPLC1,1344392982,2,LPLC1,1469269528
LPLC1,1344392982,2,LPLC1,5813042873
LPLC1,1344392982,2,,5813098282
LPLC1,1344392982,3,LPLC1,1469947367
LPLC1,1344392982,3,AVL13i_pct,1597208095
LPLC1,1344392982,2,LPLC1,1843744231
LPLC1,1344392982,1,LPLC1,1628230708
LPLC1,1344392982,3,PDL20a_pct,1318991216
LPLC1,1344392982,3,PVL05z_pct,1566178485
LPLC1,1344392982,2,AVL03b_e_pct,1162180404
LPLC1,1344392982,4,,5812989989
LPLC1,1344392982,6,PVL03of_pct,1443040649
LPLC1,1344392982,1,PVL03og_pct,1414694799
LPLC1,1344392982,5,LPLC1,1689994425
LPLC1,1344392982,3,AVL01og_pct,1721369735
LPLC1,1344392982,2,PVL05on_pct,1570249860
LPLC1,1344392982,2,LPLC1,1189230326
LPLC1,1344392982,1,LPLC1,1690011290
LPLC1,1344392982,2,LPLC1,5813047992
LPLC1,1344392982,1,LPLC1,1690011142
LPLC1,1344392982,24,PVL15q_pct,5813057178
LPLC1,1344392982,2,LPLC1,1689993656
LPLC1,1344392982,9,PVM01ot_pct,1469049500
LPLC1,1344392982,5,PVL05a_a_pct,1599902570
LPLC1,1344392982,1,,1535791554
LPLC1,1344392982,4,PVL05oq_pct,5813021112
LPLC1,1344392982,4,LPLC1,1721365654
LPLC1,1344392982,6,LPLC1,1723386459
LPLC1,1344392982,4,LPLC1,1781674298
LPLC1,1344392982,2,LPLC1,1749275570
LPLC1,1344392982,1,LPLC1,1593417998
LPLC1,1344392982,7,PVL15z_pct,5813023322
LPLC1,1344392982,4,PVL03of_pct,1504065586
LPLC1,1344392982,3,LPLC1,5812994826
LPLC1,1344392982,12,PVL03of_pct,1505114656
LPLC1,1344392982,3,LPLC1,1689994325
LPLC1,1344392982,6,LPLC1,5812994062
LPLC1,1344392982,3,LPLC1,1658990108
LPLC1,1344392982,1,PVL05a_c_pct,1535186205
