LC.type,LC.bodyId,c.weight,output.type,output.bodyId
LC21,1281649467,15,PDL09x_pct,1375504403
LC21,1281649467,2,LC21,1532060598
LC21,1281649467,21,PDL09x_pct,1344469603
LC21,1281649467,1,PVL10w_c_pct,1190409318
LC21,1281649467,15,PDL09x_pct,1189601546
LC21,1281649467,6,AVL13h_pct,1539496112
LC21,1281649467,1,LC21,1535808539
LC21,1281649467,1,LC21,1504092028
LC21,1281649467,1,LC21,1534784712
LC21,1281649467,1,PDL09oa_pct,1375845363
LC21,1281649467,1,PVL10w_a_pct,1534448605
LC21,1281649467,1,AVL13oc_pct,1635354529
LC21,1281649467,1,AVL02s_pct,1476777923
LC21,1281649467,1,PDL09n_pct,1375504427
LC21,1281649467,1,PDL09v_pct,1344810847
LC21,1281649467,1,AVM08i_pct,1385032953
LC21,1281649467,1,LC21,1532401533
LC21,1281649467,2,ADL28b_pct,1138855577
LC21,1281649467,1,LC21,1504423636
LC21,1281649467,1,PDL12v_b_pct,5901203491
LC21,1281649467,1,AVL11i_pct,1196816048
LC21,1281649467,1,LC21,1559284412
LC21,1281649467,1,LC11,1410235604
LC21,1281649467,2,PDM06r_a_pct,796393522
LC21,1281649467,3,PDL12v_b_pct,1471337584
LC21,1281649467,3,LC21,1504765194
LC21,1281649467,1,LC21,2089653445
LC21,1281649467,1,LC9,1263327185
LC21,1281649467,1,PDL09ob_pct,1344460840
LC21,1281649467,1,PDL09i_pct,1227135350
LC21,1281649467,1,LC21,1504086607
LC21,1281649467,1,LC21,1404783075
LC21,1281649467,2,AVL13e_a_pct,1474084639
LC21,1281649467,1,LC21,5813054477
LC21,1281649467,1,PDL09r_pct,1289920105
LC21,1281649467,1,LC21,5813037844
LC21,1281649467,1,PDM06f_pct,730398229
LC21,1281649467,1,LC21,2028261229
LC21,1281649467,2,PDM06f_pct,732431788
LC21,1281649467,1,LC21,5813038156
LC21,1281649467,2,AVL13e_c_pct,1199910583
LC21,1281649467,1,LC21,1468207771
LC21,1281649467,1,LC21,1504432299
LC21,1281649467,1,PVL05j_pct,1478142566
LC21,1281649467,2,AVL05s_b_pct,1442699865
LC21,1281649467,1,LC21,1534448646
LC21,1281649467,1,LC21,1504423575
LC21,1281649467,2,,1167546166
LC21,1281649467,2,LC21,1532742712
LC21,1281649467,1,AVL27d_pct,517086196
LC21,1281649467,1,LC21,1504427986
