LC.type,LC.bodyId,c.weight,output.type,output.bodyId
LC15,1190591244,1,PDL09z_pct,1158903092
LC15,1190591244,1,,1600209534
LC15,1190591244,1,PVL05h_pct,1473379892
LC15,1190591244,1,AVL02ov_pct,1324370139
LC15,1190591244,1,LC15,5813038182
LC15,1190591244,1,PDL12v_b_pct,1472711015
LC15,1190591244,1,PDL09ob_pct,1474062225
LC15,1190591244,1,PDL09i_pct,1227135350
LC15,1190591244,1,LC15,1538135324
LC15,1190591244,1,AVL05oo_pct,1600204580
LC15,1190591244,1,PVL15q_pct,5813057178
LC15,1190591244,1,AVL03z_b_pct,1167796848
LC15,1190591244,1,AVL03z_c_pct,1044701474
LC15,1190591244,1,,1507441049
LC15,1190591244,2,AVL11r_a_pct,1450875637
LC15,1190591244,1,PDL09n_pct,1477434062
LC15,1190591244,1,LC15,2246861609
LC15,1190591244,1,AVL11a_pct,669856713
LC15,1190591244,1,PVL10y_b_pct,1352335943
LC15,1190591244,1,PVL04q_pct,5812983952
LC15,1190591244,2,AVL05od_pct,1417768398
LC15,1190591244,1,AVL03or_pct,1014344148
LC15,1190591244,1,PVL04ov_pct,770585045
LC15,1190591244,1,LC25,2031266973
LC15,1190591244,1,PVL05h_pct,1446062404
LC15,1190591244,1,AVL11r_a_pct,1569209515
LC15,1190591244,1,PVL03oi_pct,5813017315
LC15,1190591244,1,LC15,1507445759
LC15,1190591244,2,AVL03z_c_pct,797424771
LC15,1190591244,1,ADL14s_pct,5813057854
LC15,1190591244,1,LC15,1507446240
LC15,1190591244,1,AVL02s_pct,1509146177
LC15,1190591244,1,PVL09h_pct,5813057077
LC15,1190591244,2,PDL09m_pct,1189264680
LC15,1190591244,1,AVL03p_pct,826062651
LC15,1190591244,1,PVL03a_pct,1222769755
LC15,1190591244,2,LC15,1252337419
LC15,1190591244,1,LC15,1536452097
LC15,1190591244,1,LC15,1538135372
LC15,1190591244,1,PDL12v_c_pct,1471337627
LC15,1190591244,2,AVL13od_pct,1511888459
LC15,1190591244,2,AVL05on_pct,1508464822
LC15,1190591244,1,LC15,1538471582
LC15,1190591244,3,PVL04s_pct,1135458373
LC15,1190591244,5,PVLP001,1070950293
LC15,1190591244,3,AVL05s_c_pct,1534798033
LC15,1190591244,1,,1480222035
LC15,1190591244,1,AVL02olb_pct,1074484603
LC15,1190591244,1,PDL12v_b_pct,1471337584
LC15,1190591244,4,PDL12v_b_pct,1504406220
LC15,1190591244,2,,1538471758
LC15,1190591244,2,AVL03z_c_pct,1014016336
LC15,1190591244,1,PVL03oh_pct,1447448324
LC15,1190591244,8,,1536447127
LC15,1190591244,3,PDL09ob_pct,1344460840
LC15,1190591244,5,AVL02s_pct,1476777923
LC15,1190591244,11,AVL05oh_pct,1508123633
LC15,1190591244,1,LC15,2249598591
LC15,1190591244,1,PDL09x_pct,1375504403
LC15,1190591244,2,PVL04ov_pct,1161399526
LC15,1190591244,6,AVL13oe_pct,5813053966
LC15,1190591244,5,,1167546166
LC15,1190591244,8,AVL05r_pct,5901205169
LC15,1190591244,2,,1355750029
LC15,1190591244,3,PDL09n_pct,1038938989
LC15,1190591244,5,AVL13e_b_pct,1288530238
LC15,1190591244,2,,1385093648
LC15,1190591244,8,PVLP001,1068885266
LC15,1190591244,2,,1167541601
LC15,1190591244,4,AVL05on_pct,1507782010
LC15,1190591244,1,LC15,1536793384
LC15,1190591244,4,PDL12v_b_pct,5901203491
LC15,1190591244,10,,1508123668
LC15,1190591244,8,PDL09oc_pct,1007550646
LC15,1190591244,6,AVL05r_pct,1414073219
LC15,1190591244,5,PDL12v_b_pct,977913894
LC15,1190591244,1,LC6,1292670202
LC15,1190591244,1,AVL26a_pct,1479820692
LC15,1190591244,1,PDL09m_pct,1130714433
LC15,1190591244,3,AVL13_pct,1356091208
LC15,1190591244,5,AVL02s_pct,1386780502
LC15,1190591244,3,PDL09x_pct,1344469603
LC15,1190591244,2,PDL09n_pct,1375504297
LC15,1190591244,34,PVL05ok_pct,1352331062
LC15,1190591244,7,PDL12v_b_pct,1473052588
LC15,1190591244,2,PVL03y_pct,1037237333
LC15,1252337419,1,PDL12v_b_pct,1472711015
LC15,1252337419,1,PVL03y_pct,1037237333
LC15,1252337419,1,PVL04ov_pct,770585045
LC15,1252337419,1,LC15,1745510607
LC15,1252337419,1,LC15,5813062759
LC15,1252337419,1,ADL18a_pct,486410031
LC15,1252337419,1,LC15,1507781967
LC15,1252337419,1,PVL19h_pct,1312061760
LC15,1252337419,1,LC15,1537130629
LC15,1252337419,1,LC15,1502304455
LC15,1252337419,1,,1167546166
LC15,1252337419,1,PDL12v_b_pct,1504406220
LC15,1252337419,1,PDL09r_pct,1226831477
LC15,1252337419,1,LC15,2062689505
LC15,1252337419,3,PDL09i_pct,1227135350
LC15,1252337419,1,PVL05h_pct,1473379892
LC15,1252337419,1,PVL05ol_pct,1446762036
LC15,1252337419,2,AVL11a_pct,669856713
LC15,1252337419,1,PVL04ov_pct,1161399526
LC15,1252337419,5,PVLP001,1068885266
LC15,1252337419,1,PDL12v_b_pct,977913894
LC15,1252337419,1,LC15,1537466874
LC15,1252337419,1,AVM08k_pct,1287645091
LC15,1252337419,1,LC15,5812998950
LC15,1252337419,2,LC15,1567145429
LC15,1252337419,2,PDL09n_pct,1375504297
LC15,1252337419,1,PDL09m_pct,1130714433
LC15,1252337419,2,,1351644908
LC15,1252337419,1,LC15,1343732093
LC15,1252337419,1,LC15,1507446240
LC15,1252337419,2,PDL09x_pct,1375504403
LC15,1252337419,1,PDL12v_a_pct,1006560977
LC15,1252337419,1,LC15,2246861609
LC15,1252337419,1,PDL12v_a_pct,1481202338
LC15,1252337419,2,AVL13e_b_pct,1288530238
LC15,1252337419,2,AVL05r_pct,5901205169
LC15,1252337419,2,AVL03z_c_pct,797424771
LC15,1252337419,3,AVL13_pct,1356091208
LC15,1252337419,1,PDL09i_pct,1346896720
LC15,1252337419,1,PDL09n_pct,1038938989
LC15,1252337419,6,AVL05od_pct,1417768398
LC15,1252337419,2,LC15,1537803538
LC15,1252337419,4,AVL13oe_pct,5813053966
LC15,1252337419,6,AVL05s_c_pct,1534798033
LC15,1252337419,1,AVL13v_pct,1507446255
LC15,1252337419,6,PDL09ob_pct,1344460840
LC15,1252337419,3,LC15,1222302866
LC15,1252337419,2,PVL04s_pct,1135458373
LC15,1252337419,5,AVL02s_pct,1509146177
LC15,1252337419,7,PDL09oc_pct,1007550646
LC15,1252337419,6,AVL03z_c_pct,1044701474
LC15,1252337419,4,AVL02s_pct,1476777923
LC15,1252337419,8,AVL05on_pct,1507782010
LC15,1252337419,1,AVL11r_a_pct,1450875637
LC15,1252337419,7,,1508123668
LC15,1252337419,2,PVLP001,1070950293
LC15,1252337419,10,AVL05oh_pct,1508123633
LC15,1252337419,2,,1538471758
LC15,1252337419,2,AVL03z_b_pct,1167796848
LC15,1252337419,2,LC15,1538135372
LC15,1252337419,14,AVL05r_pct,1414073219
LC15,1252337419,5,,1355750029
LC15,1252337419,1,AVL02t_pct,1537130680
LC15,1252337419,4,AVL13v_pct,1507109459
LC15,1252337419,2,PVL03a_pct,1222769755
LC15,1252337419,2,ADL14q_pct,5813048443
LC15,1252337419,2,PDL09x_pct,1189601546
LC15,1252337419,14,,1167541601
LC15,1252337419,6,,1480222035
LC15,1252337419,4,PDL12v_b_pct,1473052588
LC15,1252337419,2,AVL01j_pct,1346560069
LC15,1252337419,2,AVL02olb_pct,1074484603
LC15,1252337419,1,LC15,5813045646
LC15,1252337419,2,AVL11r_a_pct,1508127542
