LC.type,LC.bodyId,c.weight,output.type,output.bodyId
LC13,1531676892,1,AVL05d_pct,1252121060
LC13,1531676892,1,PVL09u_pct,913474046
LC13,1531676892,1,PVL09b_pct,1129033939
LC13,1531676892,1,,1282806606
LC13,1531676892,1,,5813133355
LC13,1531676892,1,PVL11ola_pct,5813068748
LC13,1531676892,1,LC13,1500024261
LC13,1531676892,1,ADM11b_pct,1006876508
LC13,1531676892,1,PDL07b_pct,756502912
LC13,1531676892,1,LC13,5813014491
LC13,1531676892,1,LC13,1468993852
LC13,1531676892,1,LC13,1624418395
LC13,1531676892,2,AVL04olb,1005857944
LC13,1531676892,1,LC13,1438300188
LC13,1531676892,1,LC13,1438300285
LC13,1531676892,2,PDM27s_pct,708545526
LC13,1531676892,1,PDL12oc_pct,1507165749
LC13,1531676892,1,PDL12j_pct,853100744
LC13,1531676892,1,PVL02of_pct,1592378239
LC13,1531676892,1,PVL02ob_pct,1623464400
LC13,1531676892,1,LC12,1873078321
LC13,1531676892,2,LC13,1407269144
LC13,1531676892,1,,5813082120
LC13,1531676892,2,LC13,5813023645
LC13,1531676892,1,LC13,2154442557
LC13,1531676892,1,LC13,1440571897
LC13,1531676892,2,PDM16f_c_pct,5813048646
LC13,1531676892,1,LC13,1438304067
LC13,1531676892,2,LC13,1842051749
LC13,1531676892,1,LC13,1438300417
LC13,1531676892,1,LC13,1500369943
LC13,1531676892,1,LC13,1500373828
LC13,1531676892,1,,1438645037
LC13,1531676892,1,LC13,1531391407
LC13,1531676892,2,PDL12oo_pct,1437306571
LC13,1531676892,2,LC13,1406928592
LC13,1531676892,1,PVM13f_pct,1500063929
LC13,1531676892,4,PDL12oc_pct,1437958811
LC13,1531676892,2,AVM14p_pct,977223393
LC13,1531676892,2,PVL02ob_pct,1375924140
LC13,1531676892,2,LC13,1407610974
LC13,1531676892,3,PDL12oc_pct,1437652965
LC13,1531676892,1,,1842682500
LC13,1531676892,1,LC13,1437959040
LC13,1531676892,1,PVL02ob_pct,1468238571
LC13,1531676892,1,PVL02v_pct,1841019896
LC13,1531676892,1,,2005001716
LC13,1531676892,1,LC13,1655458719
LC13,1531676892,4,LC13,1967508592
LC13,1531676892,3,LC13,1564472872
LC13,1531676892,3,PDM16f_b_pct,946209663
LC13,1531676892,2,LC13,1434798670
LC13,1531676892,1,PVL11b_pct,5813061218
LC13,1531676892,3,LC13,2121685030
LC13,1531676892,2,PVM08j_pct,1468009771
LC13,1531676892,4,LC13,1438304604
LC13,1531676892,2,AVL04ola,5813064410
LC13,1531676892,19,ADL19m_pct,1282788953
LC13,1531676892,1,LC13,1316103996
LC13,1531676892,4,PDL09x_pct,1344469603
LC13,1531676892,2,ADM01or_pct,5813058342
LC13,1531676892,2,PDL12oc_pct,5812991539
LC13,1531676892,1,LC13,1873086684
LC13,1531676892,1,PDM26g_pct,1313512559
LC13,1531676892,1,LC13,1405824057
LC13,1531676892,2,PVL02oh_pct,1312369036
LC13,1531676892,15,PDL09p_pct,1002360103
LC13,1531676892,3,PVM01la_pct,1534850246
LC13,1531676892,25,AVL01i_pct,5813068801
LC13,1531676892,43,AVL01ol_pct,1313849969
LC13,1531676892,22,AVL01i_pct,1222104921
LC13,1531676892,3,PDM26s_pct,883514695
LC13,1252337098,1,LC13,1624418395
LC13,1252337098,1,,1530381718
LC13,1252337098,1,LC13,1531063618
LC13,1252337098,1,LC13,1500024261
LC13,1252337098,1,PDL12oc_pct,1437652965
LC13,1252337098,1,LC13,1316103996
LC13,1252337098,1,AVL04ola,5813064410
LC13,1252337098,1,PVL02ob_pct,1375924140
LC13,1252337098,2,LC13,1376234554
LC13,1252337098,1,LC13,1531059000
LC13,1252337098,1,PVL11e_b_pct,5813076338
LC13,1252337098,1,LC13,1500373828
LC13,1252337098,1,LC13,1438299718
LC13,1252337098,1,,5813034553
LC13,1252337098,1,,912601209
LC13,1252337098,1,PDM16f_c_pct,5813048646
LC13,1252337098,1,LC13,5901202018
LC13,1252337098,1,LC13,1405824057
LC13,1252337098,1,PDL12oc_pct,1499013876
LC13,1252337098,1,PDL12oc_pct,1437958811
LC13,1252337098,3,PDL12j_pct,853100744
LC13,1252337098,2,LC13,1500020535
LC13,1252337098,1,LC13,2121685030
