LC.type,LC.bodyId,c.weight,output.type,output.bodyId
LC11,1158191562,3,AVL11t_pct,1478487190
LC11,1158191562,4,AVL05ol_pct,1566169639
LC11,1158191562,2,,1597877916
LC11,1158191562,2,LC11,1440567395
LC11,1158191562,2,ADL03h_pct,5813053731
LC11,1158191562,4,PDL09z_pct,1128200628
LC11,1158191562,1,LC11,1502635634
LC11,1158191562,4,AVL13t_pct,1479492693
LC11,1158191562,3,LC11,1594126047
LC11,1158191562,1,LC11,1562745969
LC11,1158191562,1,LC11,1384017738
LC11,1158191562,6,AVL13ob_pct,1167537600
LC11,1158191562,2,LC11,1566852153
LC11,1158191562,3,,1598893423
LC11,1158191562,2,PVL03oh_pct,1449165580
LC11,1158191562,1,,1566519520
LC11,1158191562,2,PVL05od_pct,1566506400
LC11,1158191562,2,AVL19f_pct,1571246774
LC11,1158191562,12,ADL26c_pct,1136752885
LC11,1158191562,8,PVL07oi_pct,5813057579
LC11,1158191562,6,AVL10r_pct,1566182902
LC11,1158191562,2,AVL02q_a_pct,1289190689
LC11,1158191562,5,ADL26b_pct,1013982515
LC11,1158191562,4,AVL10t_pct,1474088775
LC11,1158191562,3,AVL07d_pct,1414354109
LC11,1158191562,8,PVL15q_pct,5813057178
LC11,1158191562,5,AVL05ol_pct,1566519535
LC11,1158191562,4,ADM11a_pct,1627030775
LC11,1158191562,2,LC11,1342704830
LC11,1158191562,20,PDL09z_pct,1344811248
LC11,1158191562,3,AVL05ox_pct,1597204590
LC11,1158191562,3,LC11,1566510982
LC11,1158191562,3,LC11,1436188322
LC11,1158191562,22,PDL09z_pct,1344469820
LC11,1158191562,4,AVL10r_pct,1565824423
LC11,1158191562,13,ADL26h_pct,950880008
LC11,1158191562,3,LC11,1410235604
LC11,1158191562,17,AVL11or_pct,1597213470
LC11,1158191562,6,PVL05z_pct,1511235746
LC11,1158191562,10,AVL11or_pct,1535471736
LC11,1158191562,8,PVL15v_pct,884477487
LC11,1158191562,3,PDM11w_pct,947923543
LC11,1158191562,1,PVL05a_c_pct,1566514624
LC11,1158191562,15,PVL07w_pct,1374063129
LC11,1158191562,2,AVL05s_c_pct,1534798033
LC11,1158191562,11,PDL09z_pct,1158903092
LC11,5812987890,1,LC11,1251969396
LC11,5812987890,1,LC11,1532410248
LC11,5812987890,1,LC11,1594121850
LC11,5812987890,1,PDL09v_pct,1251684081
LC11,5812987890,2,LC11,1564123481
LC11,5812987890,1,LC11,1565496703
LC11,5812987890,1,LC11,1594126047
LC11,5812987890,2,LC11,1440567395
LC11,5812987890,1,AVL13i_pct,1597208095
LC11,5812987890,1,AVL11t_pct,1541242980
LC11,5812987890,1,LC11,1344055093
LC11,5812987890,1,LC11,1404778340
LC11,5812987890,2,PDM11w_pct,947923543
LC11,5812987890,1,AVL02s_pct,1476777923
LC11,5812987890,1,,1448794542
LC11,5812987890,1,AVM08i_pct,1385032953
LC11,5812987890,1,,5813093526
LC11,5812987890,1,LC11,1593784995
LC11,5812987890,3,AVL07d_pct,1536486355
LC11,5812987890,1,PVM09b_pct,1318304936
LC11,5812987890,1,AVL10r_pct,1566182902
LC11,5812987890,1,PVL07r_pct,1601227987
LC11,5812987890,3,PVL15q_pct,5813057178
LC11,5812987890,2,ADL14i_b_pct,889531496
LC11,5812987890,1,PVL04q_pct,5812983952
LC11,5812987890,2,LC11,1566852153
LC11,5812987890,4,LC11,1594126040
LC11,5812987890,1,,1167546166
LC11,5812987890,1,AVL11m_pct,1507812837
LC11,5812987890,1,LC11,1563436478
LC11,5812987890,1,LC11,5812988063
LC11,5812987890,1,,1375206889
LC11,5812987890,1,LC11,1562404878
LC11,5812987890,1,AVM08og_pct,1290961410
LC11,5812987890,2,LC11,1497875250
LC11,5812987890,1,PVL05z_pct,1566178485
LC11,5812987890,1,AVL02oh_pct,2349505897
LC11,5812987890,1,LC11,1566510982
LC11,5812987890,1,AVL04olb,1005857944
LC11,5812987890,1,LC11,1564753797
LC11,5812987890,1,LC11,1499226615
LC11,5812987890,2,LC11,1189904590
LC11,5812987890,8,ADL26c_pct,1136752885
LC11,5812987890,2,AVL05s_c_pct,1534798033
LC11,5812987890,2,PVL03oh_pct,1480525330
LC11,5812987890,1,AVL05ol_pct,1566169639
LC11,5812987890,3,,1598893423
LC11,5812987890,4,LC11,1562745969
LC11,5812987890,1,PVL05i_pct,1504419182
LC11,5812987890,1,LC11,1528244653
LC11,5812987890,1,PDL09v_pct,1344810847
LC11,5812987890,1,LC11,1280971174
LC11,5812987890,3,ADL26e_pct,5813027276
LC11,5812987890,2,LC11,5812990470
LC11,5812987890,2,,1420172582
LC11,5812987890,1,AVL18z_pct,1570896561
LC11,5812987890,2,LC11,1566851927
LC11,5812987890,1,PDL09h_pct,1503733177
LC11,5812987890,3,PVL11ola_pct,5813068748
LC11,5812987890,2,LC11,1566856415
LC11,5812987890,3,LC11,5812988961
LC11,5812987890,3,,1597877916
LC11,5812987890,1,AVL18z_pct,1598232593
LC11,5812987890,1,LC11,1502635634
LC11,5812987890,4,LC11,1687874335
LC11,5812987890,1,PVL05j_pct,1478142566
LC11,5812987890,7,AVL10t_pct,1535144316
LC11,5812987890,2,PVL07t_pct,1420522486
LC11,5812987890,3,LC11,1533723752
LC11,5812987890,2,LC11,1652725444
LC11,5812987890,1,PVM01la_pct,1534850246
LC11,5812987890,2,PVL03oh_pct,1449165580
LC11,5812987890,1,LC11,1563441250
LC11,5812987890,2,LC11,1563095512
LC11,5812987890,3,AVL05x_pct,1044011735
LC11,5812987890,1,PVL10w_a_pct,1407947423
LC11,5812987890,2,PDL09g_pct,1406911688
LC11,5812987890,1,AVL10q_pct,5812983517
LC11,5812987890,4,LC11,1529923621
LC11,5812987890,1,PVL07m_pct,1475188631
LC11,5812987890,4,PVL12a_pct,1535086505
LC11,5812987890,2,,5812993302
LC11,5812987890,1,LC11,1563436481
LC11,5812987890,9,PDL09z_pct,1344811248
LC11,5812987890,5,AVL13ob_pct,1167537600
LC11,5812987890,3,LC11,1594812379
LC11,5812987890,6,LC11,5812988296
LC11,5812987890,1,LC11,1566528972
LC11,5812987890,4,LC11,1566514866
LC11,5812987890,8,ADM11a_pct,1627030775
LC11,5812987890,4,AVL07d_pct,1414354109
LC11,5812987890,4,AVL05ox_pct,1597204590
LC11,5812987890,1,AVL08g_pct,1357438446
LC11,5812987890,2,PDL09i_pct,1346896720
LC11,5812987890,9,ADL26h_pct,950880008
LC11,5812987890,3,AVL11r_a_pct,1569209515
LC11,5812987890,1,LC11,1561304414
LC11,5812987890,6,LC11,1436188322
LC11,5812987890,9,PDL09z_pct,1128200628
LC11,5812987890,3,LC11,1654818612
LC11,5812987890,4,PDL09x_pct,1189601546
LC11,5812987890,1,AVL19q_pct,1448452947
LC11,5812987890,2,LC11,1562054982
LC11,5812987890,1,AVL11t_pct,1478487190
LC11,5812987890,2,PVL05z_pct,1511235746
LC11,5812987890,7,PVL07oi_pct,5813057579
LC11,5812987890,2,PVL12a_pct,1535082316
LC11,5812987890,9,PVL07w_pct,1374063129
LC11,5812987890,1,AVL10r_pct,1565824423
LC11,5812987890,2,PDM09j_pct,604709727
LC11,5812987890,11,PVL07w_pct,1435791739
LC11,5812987890,12,PDL09z_pct,1344469820
LC11,5812987890,2,,1385093648
LC11,5812987890,17,AVL11or_pct,1597213470
LC11,5812987890,11,PDL09z_pct,1158903092
LC11,5812987890,6,ADL26b_pct,1013982515
LC11,5812987890,1,AVL05s_c_pct,1474757586
LC11,5812987890,7,ADL02oa_pct,1043143311
LC11,5812987890,3,PDL09oa_pct,1375845363
LC11,5812987890,6,AVL05ol_pct,1566519535
LC11,5812987890,3,LC11,1566519250
LC11,5812987890,9,PVL15v_pct,884477487
LC11,5812987890,19,AVL11or_pct,1535471736
LC11,5812987890,1,,1597554683
LC11,1189904590,1,LC11,5812988961
LC11,1189904590,1,PDL09g_pct,1406911688
LC11,1189904590,1,AVM08f_pct,1476795236
LC11,1189904590,2,AVL08s_pct,1356061127
LC11,1189904590,1,PVL07r_pct,1601227987
LC11,1189904590,1,LC11,1566178615
LC11,1189904590,1,LC11,1594121850
LC11,1189904590,1,LC9,5813050102
LC11,1189904590,1,ADL14q_pct,1073691439
LC11,1189904590,1,AVL05s_c_pct,1474757586
LC11,1189904590,1,LC11,1532405813
LC11,1189904590,1,,1375206889
LC11,1189904590,1,PVL12a_pct,1535082316
LC11,1189904590,1,LC11,1559948889
LC11,1189904590,1,,1598893423
LC11,1189904590,1,PVL10w_a_pct,1407947423
LC11,1189904590,1,LC11,1404778340
LC11,1189904590,2,LC11,1594126040
LC11,1189904590,1,LC9,1230531125
LC11,1189904590,2,AVL13ob_pct,1167537600
LC11,1189904590,3,LC11,1251969396
LC11,1189904590,1,LC11,1562404815
LC11,1189904590,2,LC9,5812988077
LC11,1189904590,1,AVL18z_pct,1570896561
LC11,1189904590,3,ADL02oa_pct,1043143311
LC11,1189904590,1,AVL10q_pct,5812983517
LC11,1189904590,1,PVL03oh_pct,1445773652
LC11,1189904590,1,LC11,1749270652
LC11,1189904590,2,PVL15v_pct,884477487
LC11,1189904590,2,LC11,1563441250
LC11,1189904590,1,,1535791554
LC11,1189904590,3,LC11,1564075996
LC11,1189904590,1,LC11,1563095512
LC11,1189904590,1,AVL19q_pct,1448452947
LC11,1189904590,3,LC11,1566528972
LC11,1189904590,1,AVL05ok_pct,5812992043
LC11,1189904590,1,LC11,1440567395
LC11,1189904590,1,AVL10od_pct,1352335144
LC11,1189904590,4,AVL10r_pct,1566182902
LC11,1189904590,2,AVL04ola,5813064410
LC11,1189904590,3,AVL07d_pct,1414354109
LC11,1189904590,2,AVL05ol_pct,1566169639
LC11,1189904590,2,AVL11r_a_pct,1569209515
LC11,1189904590,1,LC11,5813056671
LC11,1189904590,2,AVL05ox_pct,1597204590
LC11,1189904590,2,AVL10t_pct,1535144316
LC11,1189904590,1,PDL09j_a_pct,1189606310
LC11,1189904590,2,LC11,1562054982
LC11,1189904590,1,PVL10w_c_pct,1190409318
LC11,1189904590,3,AVL18z_pct,1598232593
LC11,1189904590,1,PVL05ok_pct,1352331062
LC11,1189904590,2,PDL09v_pct,1344810847
LC11,1189904590,1,PVL07t_pct,1420522486
LC11,1189904590,3,LC11,1499226615
LC11,1189904590,3,AVL11t_pct,1541242980
LC11,1189904590,1,,1420172582
LC11,1189904590,1,LC11,5812988063
LC11,1189904590,4,AVL19f_pct,1571246774
LC11,1189904590,7,ADL26b_pct,1013982515
LC11,1189904590,4,PDL09i_pct,1227135350
LC11,1189904590,1,LC9,5813016578
LC11,1189904590,1,AVM11j_pct,1413744837
LC11,1189904590,1,LC11,5812992814
LC11,1189904590,1,AVM08f_pct,1508149851
LC11,1189904590,1,LC11,1565833050
LC11,1189904590,1,PDL12v_c_pct,1439301519
LC11,1189904590,2,LC11,1594126047
LC11,1189904590,1,LC11,1384017738
LC11,1189904590,2,LC11,1564753797
LC11,1189904590,5,LC11,1566856415
LC11,1189904590,4,ADL26e_pct,5813027276
LC11,1189904590,1,,1534119934
LC11,1189904590,1,AVL05s_c_pct,1534798033
LC11,1189904590,1,LC11,1280971174
LC11,1189904590,3,AVL08s_pct,1357097532
LC11,1189904590,1,LC11,1533723752
LC11,1189904590,4,PVL12a_pct,1535086505
LC11,1189904590,1,PVL03oh_pct,1480525330
LC11,1189904590,2,LC11,1342704830
LC11,1189904590,1,PVM07k_pct,1565488046
LC11,1189904590,1,AVL10t_pct,1474088775
LC11,1189904590,3,LC11,1344055093
LC11,1189904590,1,AVL10ola_pct,1321305370
LC11,1189904590,1,AVM08og_pct,1290961410
LC11,1189904590,1,AVL08e_pct,1357084643
LC11,1189904590,8,PDL09z_pct,1344469820
LC11,1189904590,2,LC11,1566514866
LC11,1189904590,2,AVL07d_pct,1536486355
LC11,1189904590,1,LC11,1563782253
LC11,1189904590,9,PDL09z_pct,1128200628
LC11,1189904590,2,PDL09oa_pct,1375845363
LC11,1189904590,5,ADM11a_pct,1627030775
LC11,1189904590,11,PVL07w_pct,1374063129
LC11,1189904590,7,,1385093648
LC11,1189904590,1,LC11,1528244653
LC11,1189904590,1,LC11,1594812379
LC11,1189904590,3,PVL05om_pct,1354394414
LC11,1189904590,3,PVL05a_c_pct,1566514624
LC11,1189904590,1,LC11,1436188322
LC11,1189904590,14,AVL11or_pct,1597213470
LC11,1189904590,2,PDM13y_pct,1134482718
LC11,1189904590,1,LC11,1566510982
LC11,1189904590,2,AVL11t_pct,1478487190
LC11,1189904590,6,PDL09z_pct,1158903092
LC11,1189904590,1,PVL05od_pct,1535139804
LC11,1189904590,5,AVL05x_pct,1044011735
LC11,1189904590,5,LC11,1562404878
LC11,1189904590,4,PDL09i_pct,1346896720
LC11,1189904590,5,AVL05ol_pct,1566519535
LC11,1189904590,1,AVL05s_a_pct,1535813419
LC11,1189904590,2,LC11,1654818612
LC11,1189904590,3,,1566519520
LC11,1189904590,2,LC11,1410235604
LC11,1189904590,1,LC11,1566173885
LC11,1189904590,4,LC11,1563436471
LC11,1189904590,8,PVL15q_pct,5813057178
LC11,1189904590,17,PDL09z_pct,1344811248
LC11,1189904590,12,ADL26h_pct,950880008
LC11,1189904590,4,PDL09h_pct,1503733177
LC11,1189904590,7,LC11,1905114003
LC11,1189904590,12,PVL07w_pct,1435791739
LC11,1189904590,1,PVL05z_pct,1566178485
LC11,1189904590,2,LC11,5812987890
LC11,1189904590,7,AVL10r_pct,1565824423
LC11,1189904590,1,LC11,1566851927
LC11,1189904590,2,LC11,1561304414
LC11,1189904590,12,AVL11or_pct,1535471736
LC11,1189904590,9,LC11,1529923621
LC11,1189904590,3,LC11,1566511014
LC11,1189904590,11,PVL07oi_pct,5813057579
LC11,1189904590,2,LC11,1566519741
LC11,1188885499,1,LC11,1532405813
LC11,1188885499,1,LC11,1499226615
LC11,1188885499,1,,1167546166
LC11,1188885499,1,LC11,1189227147
LC11,1188885499,1,PDM13y_pct,1134482718
LC11,1188885499,1,PVL03oh_pct,1445773652
LC11,1188885499,2,LC11,1562400848
LC11,1188885499,1,AVM08og_pct,1290961410
LC11,1188885499,1,AVL02oh_pct,1353031856
LC11,1188885499,1,LC11,5812988296
LC11,1188885499,2,LC11,1566169568
LC11,1188885499,1,LC11,1189904590
LC11,1188885499,2,PDL09i_pct,1346896720
LC11,1188885499,1,PVL09oa_pct,1322626125
LC11,1188885499,2,AVL05ox_pct,1597204590
LC11,1188885499,1,PDL09g_pct,1406911688
LC11,1188885499,2,LC11,1593784995
LC11,1188885499,2,,1535817556
LC11,1188885499,2,LC11,2121707030
LC11,1188885499,1,PDL12v_b_pct,1471337839
LC11,1188885499,2,LC11,1749270652
LC11,1188885499,2,AVL05s_a_pct,1535813419
LC11,1188885499,2,AVL08s_pct,1357097532
LC11,1188885499,1,PVL10w_b_pct,1472672056
LC11,1188885499,2,LC11,1654818612
LC11,1188885499,2,LC11,1747569967
LC11,1188885499,1,LC11,1562054982
LC11,1188885499,4,LC11,1566519741
LC11,1188885499,3,LC11,1497875250
LC11,1188885499,3,LC11,1562404878
LC11,1188885499,1,PVL12a_pct,1535082316
LC11,1188885499,1,AVL05s_a_pct,1442029850
LC11,1188885499,2,LC11,5812988961
LC11,1188885499,1,LC11,1564123481
LC11,1188885499,1,LC11,1566511014
LC11,1188885499,1,LC11,1404778340
LC11,1188885499,1,LC11,1436188322
LC11,1188885499,1,AVL18z_pct,1662947570
LC11,1188885499,1,PVL05a_c_pct,1566514624
LC11,1188885499,1,LC11,1528244653
LC11,1188885499,1,LC11,1342704830
LC11,1188885499,1,LC11,1563436478
LC11,1188885499,1,,1414776617
LC11,1188885499,2,LC11,1158191562
LC11,1188885499,2,AVL05x_pct,1044011735
LC11,1188885499,2,LC11,5813056671
LC11,1188885499,1,PDM11w_pct,947923543
LC11,1188885499,1,PDL09i_pct,1227135350
LC11,1188885499,2,AVL07d_pct,1414354109
LC11,1188885499,1,LC11,1251969396
LC11,1188885499,1,,1385093648
LC11,1188885499,1,AVL10ola_pct,1321305370
LC11,1188885499,2,AVL11r_a_pct,1508128473
LC11,1188885499,2,LC11,1440567395
LC11,1188885499,14,PDL09z_pct,1158903092
LC11,1188885499,2,AVL02s_pct,1476777923
LC11,1188885499,1,LC11,5812988063
LC11,1188885499,4,AVL13od_pct,1511888459
LC11,1188885499,1,PDL09x_pct,1344469603
LC11,1188885499,3,PVL05od_pct,1566506400
LC11,1188885499,2,AVL04ola,5813064410
LC11,1188885499,2,LC11,1566178615
LC11,1188885499,1,PVL17b_pct,1449502965
LC11,1188885499,1,LC11,1652725444
LC11,1188885499,1,AVL11e_pct,1512587785
LC11,1188885499,1,LC11,1594126047
LC11,1188885499,2,AVL10t_pct,1535144316
LC11,1188885499,4,LC11,1529923621
LC11,1188885499,2,LC11,1594121850
LC11,1188885499,2,PVL04q_pct,1228877958
LC11,1188885499,2,PVL05od_pct,1535139804
LC11,1188885499,4,AVL10t_pct,1474088775
LC11,1188885499,1,LC11,1561304414
LC11,1188885499,1,aIPg4,861251038
LC11,1188885499,13,PDL09z_pct,1344811248
LC11,1188885499,3,LC11,1565833050
LC11,1188885499,4,AVL11t_pct,1541242980
LC11,1188885499,4,ADM11a_pct,1627030775
LC11,1188885499,1,PVL05z_pct,1566178485
LC11,1188885499,1,ADL03h_pct,5813053731
LC11,1188885499,2,LC11,1594126040
LC11,1188885499,1,,5813093526
LC11,1188885499,2,LC11,1563436481
LC11,1188885499,2,AVL01ol_pct,1313849969
LC11,1188885499,7,,1597877916
LC11,1188885499,4,AVL07d_pct,1536486355
LC11,1188885499,2,AVL10r_pct,1565824423
LC11,1188885499,5,AVL13i_pct,1597208095
LC11,1188885499,3,AVL08s_pct,1356061127
LC11,1188885499,3,LC11,1566514866
LC11,1188885499,1,LC11,5812992814
LC11,1188885499,1,LC11,1566519250
LC11,1188885499,9,AVL11or_pct,1597213470
LC11,1188885499,16,AVL11or_pct,1535471736
LC11,1188885499,3,LC11,1566528972
LC11,1188885499,1,LC11,1566851927
LC11,1188885499,6,AVL05ol_pct,1566169639
LC11,1188885499,1,PVL07r_pct,1601227987
LC11,1188885499,7,,1598893423
LC11,1188885499,1,LC11,1562404815
LC11,1188885499,3,,5812993302
LC11,1188885499,3,PDL09h_pct,1503733177
LC11,1188885499,3,ADL26e_pct,5813027276
LC11,1188885499,1,PVL07r_pct,5813040285
LC11,1188885499,12,PDL09z_pct,1128200628
LC11,1188885499,2,LC11,1565496703
LC11,1188885499,5,PVL12a_pct,1535086505
LC11,1188885499,3,LC11,1564753797
LC11,1188885499,4,AVL18z_pct,1570896561
LC11,1188885499,11,ADL26c_pct,1136752885
LC11,1188885499,5,ADL02oa_pct,1043143311
LC11,1188885499,17,PDL09z_pct,1344469820
LC11,1188885499,2,AVL05s_c_pct,1474757586
LC11,1188885499,3,AVL05ol_pct,1566519535
LC11,1188885499,12,ADL26h_pct,950880008
LC11,1188885499,3,LC11,1564075996
LC11,1188885499,3,LC11,1905114003
LC11,1188885499,6,PVL07oi_pct,5813057579
LC11,1188885499,3,PVL05lb_pct,1539189146
LC11,1188885499,2,PVL03oh_pct,1449165580
LC11,1188885499,16,ADL26b_pct,1013982515
LC11,1188885499,13,PVL07w_pct,1374063129
LC11,1188885499,2,AVL10r_pct,1566182902
LC11,1188885499,8,PVL07w_pct,1435791739
LC11,1188885499,8,AVL13ob_pct,1167537600
LC11,1189227147,1,LC11,1749270652
LC11,1189227147,2,PVL07r_pct,1601227987
LC11,1189227147,1,AVL08s_pct,1356061127
LC11,1189227147,2,,1597877916
LC11,1189227147,1,PVL05lb_pct,1539189146
LC11,1189227147,1,AVL11s_pct,1511240113
LC11,1189227147,1,PVL10w_c_pct,1472715683
LC11,1189227147,2,LC11,1384017738
LC11,1189227147,1,ADL19q_pct,5813016762
LC11,1189227147,1,LC11,5812988063
LC11,1189227147,1,PDL09h_pct,1503733177
LC11,1189227147,3,,5812993302
LC11,1189227147,2,LC11,1563436481
LC11,1189227147,2,AVL05s_a_pct,1535813419
LC11,1189227147,1,PVL03of_pct,1443044897
LC11,1189227147,1,AVL11r_a_pct,1569209515
LC11,1189227147,2,LC11,1566173885
LC11,1189227147,4,PVL15q_pct,5813057178
LC11,1189227147,1,PVL05om_pct,1354394414
LC11,1189227147,1,AVL11t_pct,1478487190
LC11,1189227147,4,AVL19f_pct,1571246774
LC11,1189227147,4,PVL15v_pct,884477487
LC11,1189227147,1,AVL02s_pct,1476777923
LC11,1189227147,2,,1598893423
LC11,1189227147,1,LC11,1529923621
LC11,1189227147,1,AVL05s_a_pct,1442029850
LC11,1189227147,3,LC11,1566519741
LC11,1189227147,2,LC11,1566856415
LC11,1189227147,1,LC11,1344055093
LC11,1189227147,3,AVL18z_pct,1662947570
LC11,1189227147,1,AVL04olb,1005857944
LC11,1189227147,5,AVL05ol_pct,1566519535
LC11,1189227147,1,LC11,1747569967
LC11,1189227147,3,AVL10t_pct,1474088775
LC11,1189227147,2,LC11,1564075996
LC11,1189227147,3,LC11,1562745969
LC11,1189227147,1,LC11,1566519250
LC11,1189227147,2,LC11,1563436478
LC11,1189227147,1,AVL10ola_pct,1321305370
LC11,1189227147,6,LC11,5813056671
LC11,1189227147,1,PDL09v_pct,1251684081
LC11,1189227147,1,LC11,1532410248
LC11,1189227147,3,AVL07d_pct,1414354109
LC11,1189227147,2,LC11,1497875250
LC11,1189227147,2,LC11,1559948889
LC11,1189227147,1,LC11,1652725444
LC11,1189227147,2,LC11,1188885499
LC11,1189227147,3,PVL03oh_pct,1449165580
LC11,1189227147,1,AVL04ola,5813064410
LC11,1189227147,1,AVL13od_pct,1511888459
LC11,1189227147,6,ADL26h_pct,950880008
LC11,1189227147,2,LC11,1440567395
LC11,1189227147,3,LC11,1566169568
LC11,1189227147,14,PDL09z_pct,1344811248
LC11,1189227147,3,LC11,5812988961
LC11,1189227147,1,PDM13y_pct,1134482718
LC11,1189227147,1,LC11,1562054982
LC11,1189227147,2,PVL07t_pct,1420522486
LC11,1189227147,3,,1420172582
LC11,1189227147,8,AVL13ob_pct,1167537600
LC11,1189227147,3,LC11,1251969396
LC11,1189227147,2,LC11,1410235604
LC11,1189227147,5,ADL26e_pct,5813027276
LC11,1189227147,8,PVL07w_pct,1435791739
LC11,1189227147,13,PDL09z_pct,1158903092
LC11,1189227147,1,AVL02oh_pct,2349505897
LC11,1189227147,2,LC11,1594121850
LC11,1189227147,3,LC11,1566852153
LC11,1189227147,10,PDL09z_pct,1128200628
LC11,1189227147,1,AVL14x_pct,1510562176
LC11,1189227147,6,ADL26c_pct,1136752885
LC11,1189227147,3,LC11,1594126040
LC11,1189227147,1,LC11,1532405813
LC11,1189227147,3,LC11,1564123481
LC11,1189227147,7,PVL07w_pct,1374063129
LC11,1189227147,9,AVL11or_pct,1535471736
LC11,1189227147,1,PDL09i_pct,1346896720
LC11,1189227147,2,ADL26d_pct,1136407269
LC11,1189227147,2,PDL09i_pct,1227135350
LC11,1189227147,2,AVL11t_pct,1541242980
LC11,1189227147,4,AVL05ol_pct,1566169639
LC11,1189227147,2,AVL08s_pct,1357097532
LC11,1189227147,8,PDL09z_pct,1344469820
LC11,1189227147,8,ADM11a_pct,1627030775
LC11,1189227147,11,ADL26b_pct,1013982515
LC11,1189227147,4,LC11,5812990470
LC11,1189227147,5,AVL05x_pct,1044011735
LC11,1189227147,5,PVL12a_pct,1535082316
LC11,1189227147,11,PVL07oi_pct,5813057579
LC11,1189227147,10,AVL11or_pct,1597213470
LC11,1189227147,2,PDL09g_pct,1406911688
LC11,1189227147,3,LC11,1404778340
LC11,1189227147,2,PVL12a_pct,1535086505
LC11,1189227147,2,LC11,1280971174
LC11,1189227147,3,AVL10r_pct,1565824423
LC11,1189227147,8,ADL02oa_pct,1043143311
LC11,1189227147,1,LC11,1562400848
LC11,1189227147,1,LC11,1566514866
LC11,1189227147,1,LC11,1594126047
LC11,1189227147,1,PVL05j_pct,1478142566
LC11,1189227147,1,PVL05z_pct,1511235746
LC11,1189227147,1,PVL10w_a_pct,1407947423
LC11,1189227147,1,PDL09v_pct,1344810847
LC11,1189227147,1,,1535791554
LC11,1189227147,1,AVL10od_pct,1352335144
LC11,1189227147,2,LC11,1566511014
LC11,1189227147,1,LC11,1687874335
LC11,1189227147,2,AVL07d_pct,1536486355
