LC.bodyId,LC.type,output.bodyId,output.type,X,Y,Z
5813033675,LC22,978643042,PVL13m_pct,16738,16512,23431
5813033675,LC22,388280029,PDM11oh_pct,16738,16512,23431
5813033675,LC22,977045758,AVL05c_pct,19907,15815,24724
5813033675,LC22,706183770,ADM01y_b_pct,19907,15815,24724
5813033675,LC22,885508576,,19907,15815,24724
5813033675,LC22,1007402766,PDM16j_pct,19907,15815,24724
5813033675,LC22,5813054096,PDM26k_pct,19907,15815,24724
5813033675,LC22,1466998977,PVM01op_pct,14662,16412,26113
5813033675,LC22,976934253,,14662,16412,26113
5813033675,LC22,5813054141,AVL03od_pct,14662,16412,26113
5813033675,LC22,915528488,PDL12p_pct,14662,16412,26113
5813033675,LC22,1564874708,PVM01ou_pct,14662,16412,26113
5813033675,LC22,1375224269,AVL04k_pct,14662,16412,26113
5813033675,LC22,950780841,,17092,14289,25372
5813033675,LC22,1100404634,PVM01olc_pct,17092,14289,25372
5813033675,LC22,1375224269,AVL04k_pct,17092,14289,25372
5813033675,LC22,1006967204,,17203,14304,25418
5813033675,LC22,950780841,,17203,14304,25418
5813033675,LC22,1375224269,AVL04k_pct,17147,14247,25393
5813033675,LC22,950780841,,17147,14247,25393
5813033675,LC22,707116522,DNa10,17147,14247,25393
5813033675,LC22,1597287219,,17147,14247,25393
5813033675,LC22,1132436808,,17239,16998,24397
5813033675,LC22,1005953129,AVL05ob_pct,17239,16998,24397
5813033675,LC22,945237807,ADM03ow_pct,17239,16998,24397
5813033675,LC22,915528488,PDL12p_pct,17239,16998,24397
5813033675,LC22,1597287219,,18733,14959,26180
5813033675,LC22,1251032454,PVL11d_pct,18733,14959,26180
5813033675,LC22,945237807,ADM03ow_pct,18733,14959,26180
5813033675,LC22,1005953129,AVL05ob_pct,18733,14959,26180
5813033675,LC22,1625537295,PVM05m_pct,18852,14950,26199
5813033675,LC22,945237807,ADM03ow_pct,18852,14950,26199
5813033675,LC22,1468782618,,18852,14950,26199
5813033675,LC22,1564874708,PVM01ou_pct,18964,15056,26117
5813033675,LC22,1251032454,PVL11d_pct,18964,15056,26117
5813033675,LC22,1375224269,AVL04k_pct,18964,15056,26117
5813033675,LC22,1100404634,PVM01olc_pct,18964,15056,26117
5813033675,LC22,1501392572,AVM11m_pct,18964,15056,26117
5813033675,LC22,945237807,ADM03ow_pct,18964,15056,26117
5813033675,LC22,5813070594,PDM11s_pct,17379,16995,24700
5813033675,LC22,945237807,ADM03ow_pct,17379,16995,24700
5813033675,LC22,1535791554,,17379,16995,24700
5813033675,LC22,1564874708,PVM01ou_pct,18996,14999,26063
5813033675,LC22,1749374615,PVL08v_pct,18996,14999,26063
5813033675,LC22,945237807,ADM03ow_pct,18996,14999,26063
5813033675,LC22,1100404634,PVM01olc_pct,18996,14999,26063
5813033675,LC22,915528488,PDL12p_pct,18961,15043,26169
5813033675,LC22,1100404634,PVM01olc_pct,18961,15043,26169
5813033675,LC22,1597287219,,18961,15043,26169
5813033675,LC22,945237807,ADM03ow_pct,18961,15043,26169
5813033675,LC22,1626909735,LPLC4,19650,15084,25421
5813033675,LC22,919314747,ADM01f_pct,19650,15084,25421
5813033675,LC22,5813070594,PDM11s_pct,19650,15084,25421
5813033675,LC22,5813070594,PDM11s_pct,19527,15061,25405
5813033675,LC22,5813054096,PDM26k_pct,19527,15061,25405
5813033675,LC22,1283190163,PVM01ok_pct,19527,15061,25405
5813033675,LC22,919314747,ADM01f_pct,19527,15061,25405
5813033675,LC22,915528488,PDL12p_pct,16524,15038,24732
5813033675,LC22,1533782991,PVL08v_pct,16524,15038,24732
5813033675,LC22,915528488,PDL12p_pct,14648,16451,26071
5813033675,LC22,5813054141,AVL03od_pct,14648,16451,26071
5813033675,LC22,1534798522,PDL09t_pct,14648,16451,26071
5813033675,LC22,1466998977,PVM01op_pct,14648,16451,26071
5813033675,LC22,1100404634,PVM01olc_pct,19002,14964,26151
5813033675,LC22,1005953129,AVL05ob_pct,19002,14964,26151
5813033675,LC22,915528488,PDL12p_pct,19002,14964,26151
5813033675,LC22,706183770,ADM01y_b_pct,20010,15696,24770
5813033675,LC22,1468782618,,20010,15696,24770
5813033675,LC22,885508576,,20010,15696,24770
5813033675,LC22,5813054096,PDM26k_pct,20010,15696,24770
5813033675,LC22,1597287219,,20010,15696,24770
5813033675,LC22,5813070594,PDM11s_pct,20010,15696,24770
5813033675,LC22,884477487,PVL15v_pct,13061,16990,24108
5813033675,LC22,884477487,PVL15v_pct,14641,17176,24125
5813033675,LC22,5813037804,PVL15u_pct,14641,17176,24125
5813033675,LC22,1721862006,,14641,17176,24125
5813033675,LC22,1534798522,PDL09t_pct,13424,15799,25627
5813033675,LC22,884477487,PVL15v_pct,13424,15799,25627
5813033675,LC22,1313038188,LC22,13424,15799,25627
5813033675,LC22,1627030775,ADM11a_pct,13424,15799,25627
5813033675,LC22,1100404634,PVM01olc_pct,15266,15321,24646
5813033675,LC22,1501664809,LC22,15266,15321,24646
5813033675,LC22,884477487,PVL15v_pct,15266,15321,24646
5813033675,LC22,5813037804,PVL15u_pct,13028,16931,24052
5813033675,LC22,884477487,PVL15v_pct,13028,16931,24052
5813033675,LC22,1100404634,PVM01olc_pct,13028,16931,24052
5813033675,LC22,854806485,PDM11oh_pct,14721,17529,25889
5813033675,LC22,5813037804,PVL15u_pct,14721,17529,25889
5813033675,LC22,1348653495,,14721,17529,25889
5813033675,LC22,1719643238,PDL09t_pct,14721,17529,25889
5813033675,LC22,1069352248,AVL06a_pct,14721,17529,25889
5813033675,LC22,790508166,,16866,16542,23386
5813033675,LC22,1318304936,PVM09b_pct,16866,16542,23386
5813033675,LC22,1010010166,ADM01g_c_pct,16866,16542,23386
5813033675,LC22,1192796721,PDL09u_pct,16232,17079,23954
5813033675,LC22,1255328073,ADM01y_pct,16232,17079,23954
5813033675,LC22,1406147470,LPLC4,16232,17079,23954
5813033675,LC22,737607638,,16232,17079,23954
5813033675,LC22,737218700,ADM01y_b_pct,17497,14440,25801
5813033675,LC22,1468782618,,17497,14440,25801
5813033675,LC22,1375224269,AVL04k_pct,17497,14440,25801
5813033675,LC22,5813070594,PDM11s_pct,17497,14440,25801
5813033675,LC22,737218700,ADM01y_b_pct,16156,17159,23845
5813033675,LC22,5813054096,PDM26k_pct,16156,17159,23845
5813033675,LC22,737218700,ADM01y_b_pct,16762,16594,23357
5813033675,LC22,707116522,DNa10,17187,14301,25466
5813033675,LC22,1468782618,,17187,14301,25466
5813033675,LC22,1192848260,ADM03op_pct,20085,15740,24925
5813033675,LC22,707116522,DNa10,20085,15740,24925
5813033675,LC22,1597287219,,20085,15740,24925
5813033675,LC22,5813054096,PDM26k_pct,14147,14860,25278
5813033675,LC22,707116522,DNa10,14147,14860,25278
5813033675,LC22,5812994939,LPLC4,14147,14860,25278
5813033675,LC22,1466998977,PVM01op_pct,14147,14860,25278
5813033675,LC22,5813016762,ADL19q_pct,14147,14860,25278
5813033675,LC22,1534798522,PDL09t_pct,15453,17486,25316
5813033675,LC22,706183770,ADM01y_b_pct,15453,17486,25316
5813033675,LC22,5812990157,LPLC4,15453,17486,25316
5813033675,LC22,5813014382,PVM01ou_pct,20063,15666,24769
5813033675,LC22,1597287219,,20063,15666,24769
5813033675,LC22,1468782618,,20063,15666,24769
5813033675,LC22,706183770,ADM01y_b_pct,20063,15666,24769
5813033675,LC22,5813070594,PDM11s_pct,20063,15666,24769
5813033675,LC22,706183770,ADM01y_b_pct,16905,16583,23393
5813033675,LC22,1011025640,,16905,16583,23393
5813033675,LC22,706183770,ADM01y_b_pct,15423,17425,25290
5813033675,LC22,669325882,,14215,14916,25318
5813033675,LC22,1375224269,AVL04k_pct,14215,14916,25318
5813033675,LC22,1474446666,PVL11d_pct,14215,14916,25318
5813033675,LC22,1845431908,LC22,14215,14916,25318
5813033675,LC22,644455046,ADM01y_b_pct,18464,14811,26268
5813033675,LC22,644455046,ADM01y_b_pct,17561,14512,25941
5813033675,LC22,1375224269,AVL04k_pct,18596,14869,26215
5813033675,LC22,644455046,ADM01y_b_pct,18596,14869,26215
5813033675,LC22,5813054096,PDM26k_pct,15346,15270,24580
5813033675,LC22,1597287219,,15346,15270,24580
5813033675,LC22,644455046,ADM01y_b_pct,15346,15270,24580
5813033675,LC22,1564874708,PVM01ou_pct,18907,14986,26078
5813033675,LC22,5901196898,LPLC4,18907,14986,26078
5813033675,LC22,5813054096,PDM26k_pct,18907,14986,26078
5813033675,LC22,5813070594,PDM11s_pct,18907,14986,26078
5813033675,LC22,1501392572,AVM11m_pct,18907,14986,26078
5813033675,LC22,1251032454,PVL11d_pct,18907,14986,26078
5813033675,LC22,1005953129,AVL05ob_pct,18907,14986,26078
