LC.bodyId,LC.type,output.bodyId,output.type,X,Y,Z
1158191562,LC11,5813057579,PVL07oi_pct,11280,19010,22804
1158191562,LC11,1571246774,AVL19f_pct,6641,22953,23054
1158191562,LC11,5813057579,PVL07oi_pct,6641,22953,23054
1158191562,LC11,1344469820,PDL09z_pct,6641,22953,23054
1158191562,LC11,1374063129,PVL07w_pct,6641,22953,23054
1158191562,LC11,5813027276,ADL26e_pct,11307,18933,22842
1158191562,LC11,5813057178,PVL15q_pct,11307,18933,22842
1158191562,LC11,1536157927,AVL10t_pct,11307,18933,22842
1158191562,LC11,1420172582,,11307,18933,22842
1158191562,LC11,1385093648,,12998,18925,23460
1158191562,LC11,1290961410,AVM08og_pct,12998,18925,23460
1158191562,LC11,5813057178,PVL15q_pct,12998,18925,23460
1158191562,LC11,1508128473,AVL11r_a_pct,9987,20030,23064
1158191562,LC11,1385032953,AVM08i_pct,9987,20030,23064
1158191562,LC11,1344469820,PDL09z_pct,9987,20030,23064
1158191562,LC11,1136752885,ADL26c_pct,9987,20030,23064
1158191562,LC11,5813057178,PVL15q_pct,9987,20030,23064
1158191562,LC11,1136752885,ADL26c_pct,12070,19260,22927
1158191562,LC11,1344811248,PDL09z_pct,12070,19260,22927
1158191562,LC11,5813057178,PVL15q_pct,12070,19260,22927
1158191562,LC11,1497875250,LC11,12983,18900,23386
1158191562,LC11,1344811248,PDL09z_pct,12983,18900,23386
1158191562,LC11,5813057178,PVL15q_pct,12983,18900,23386
1158191562,LC11,5813053731,ADL03h_pct,8124,20921,23290
1158191562,LC11,1535082316,PVL12a_pct,8124,20921,23290
1158191562,LC11,1344811248,PDL09z_pct,8124,20921,23290
1158191562,LC11,5813053731,ADL03h_pct,7337,22399,23644
1158191562,LC11,1344811248,PDL09z_pct,7337,22399,23644
1158191562,LC11,1566852153,LC11,7337,22399,23644
1158191562,LC11,5813040285,PVL07r_pct,11177,18794,22292
1158191562,LC11,5813027276,ADL26e_pct,10089,20055,23103
1158191562,LC11,5812988296,LC11,10089,20055,23103
1158191562,LC11,1627030775,ADM11a_pct,12213,19144,22904
1158191562,LC11,5813027276,ADL26e_pct,12213,19144,22904
1158191562,LC11,5813027276,ADL26e_pct,11102,18613,22315
1158191562,LC11,1188885499,LC11,13104,19357,23466
1158191562,LC11,5812992043,AVL05ok_pct,13104,19357,23466
1158191562,LC11,1478487190,AVL11t_pct,13104,19357,23466
1158191562,LC11,1344811248,PDL09z_pct,6649,23303,23118
1158191562,LC11,1597213470,AVL11or_pct,6649,23303,23118
1158191562,LC11,1535144316,AVL10t_pct,6649,23303,23118
1158191562,LC11,5812990470,LC11,6649,23303,23118
1158191562,LC11,1566173909,LC11,6649,23303,23118
1158191562,LC11,1158903092,PDL09z_pct,6649,23303,23118
1158191562,LC11,5812988961,LC11,12704,19306,23003
1158191562,LC11,5812988296,LC11,12190,19076,22943
1158191562,LC11,1440567395,LC11,12190,19076,22943
1158191562,LC11,2121707030,LC11,7384,22372,23554
1158191562,LC11,1597213470,AVL11or_pct,7384,22372,23554
1158191562,LC11,1905114003,LC11,7384,22372,23554
1158191562,LC11,1597213470,AVL11or_pct,7487,22333,23575
1158191562,LC11,1905114003,LC11,7487,22333,23575
1158191562,LC11,1687874335,LC11,7487,22333,23575
1158191562,LC11,1905114003,LC11,11178,19091,22188
1158191562,LC11,1535144316,AVL10t_pct,11178,19091,22188
1158191562,LC11,1497875250,LC11,12448,19170,23135
1158191562,LC11,1747569967,LC11,12448,19170,23135
1158191562,LC11,1566511014,LC11,12448,19170,23135
1158191562,LC11,1344469820,PDL09z_pct,7460,22379,23655
1158191562,LC11,1594126040,LC11,7460,22379,23655
1158191562,LC11,1374063129,PVL07w_pct,7313,22474,23694
1158191562,LC11,1414354109,AVL07d_pct,7313,22474,23694
1158191562,LC11,1535086505,PVL12a_pct,7313,22474,23694
1158191562,LC11,1167537600,AVL13ob_pct,7313,22474,23694
1158191562,LC11,1448452947,AVL19q_pct,7313,22474,23694
1158191562,LC11,1013982515,ADL26b_pct,7313,22474,23694
1158191562,LC11,1414354109,AVL07d_pct,7369,22447,23710
1158191562,LC11,1013982515,ADL26b_pct,7369,22447,23710
1158191562,LC11,1597204590,AVL05ox_pct,7369,22447,23710
1158191562,LC11,1128200628,PDL09z_pct,7369,22447,23710
1158191562,LC11,1562745969,LC11,7369,22447,23710
1158191562,LC11,1566182902,AVL10r_pct,7369,22447,23710
1158191562,LC11,1344811248,PDL09z_pct,8583,22056,23735
1158191562,LC11,1594812379,LC11,8566,21924,23720
1158191562,LC11,1420172582,,8693,21894,23656
1158191562,LC11,1043143311,ADL02oa_pct,8693,21894,23656
1158191562,LC11,1435791739,PVL07w_pct,8693,21894,23656
1158191562,LC11,1687874335,LC11,7528,21802,23104
1158191562,LC11,1280971174,LC11,7528,21802,23104
1158191562,LC11,1687874335,LC11,10383,16698,22538
1158191562,LC11,1374063129,PVL07w_pct,6221,24088,23226
1158191562,LC11,1158903092,PDL09z_pct,6324,23996,23167
1158191562,LC11,1565824423,AVL10r_pct,6324,23996,23167
1158191562,LC11,1344469820,PDL09z_pct,6481,23781,23187
1158191562,LC11,1539189146,PVL05lb_pct,6999,23406,23454
1158191562,LC11,1344469820,PDL09z_pct,6999,23406,23454
1158191562,LC11,1511888459,AVL13od_pct,6957,23331,23399
1158191562,LC11,1535086505,PVL12a_pct,6957,23331,23399
1158191562,LC11,1566169639,AVL05ol_pct,6899,23402,23364
1158191562,LC11,1511888459,AVL13od_pct,6899,23402,23364
1158191562,LC11,1479492693,AVL13t_pct,6694,23259,23237
1158191562,LC11,1013982515,ADL26b_pct,6694,23259,23237
1158191562,LC11,1559948889,LC11,6694,23259,23237
1158191562,LC11,1374063129,PVL07w_pct,6694,23259,23237
1158191562,LC11,1158903092,PDL09z_pct,6694,23259,23237
1158191562,LC11,1559948889,LC11,6689,23290,23190
1158191562,LC11,1597554683,,7448,22005,23283
1158191562,LC11,1357438446,AVL08g_pct,7448,22005,23283
1158191562,LC11,1344469820,PDL09z_pct,7448,22005,23283
1158191562,LC11,1563441250,LC11,8872,21692,23498
1158191562,LC11,1594812379,LC11,8872,21692,23498
1158191562,LC11,1344810847,PDL09v_pct,8779,21612,23441
1158191562,LC11,1420172582,,8779,21612,23441
1158191562,LC11,1158903092,PDL09z_pct,8944,21327,23427
1158191562,LC11,1478487190,AVL11t_pct,8896,21221,23391
1158191562,LC11,1478487190,AVL11t_pct,8873,21264,23354
1158191562,LC11,1597213470,AVL11or_pct,8873,21264,23354
1158191562,LC11,1158903092,PDL09z_pct,8873,21264,23354
1158191562,LC11,1420172582,,8873,21264,23354
1158191562,LC11,1597877916,,8076,20977,23283
1158191562,LC11,1479492693,AVL13t_pct,8076,20977,23283
1158191562,LC11,1532405813,LC11,8952,20739,23468
1158191562,LC11,1564075996,LC11,8952,20739,23468
1158191562,LC11,1344811248,PDL09z_pct,8952,20739,23468
1158191562,LC11,1564075996,LC11,9003,20763,23444
1158191562,LC11,1594121850,LC11,8978,20782,23362
1158191562,LC11,1597213470,AVL11or_pct,8978,20782,23362
1158191562,LC11,1374063129,PVL07w_pct,8161,20942,23275
1158191562,LC11,1535082316,PVL12a_pct,8161,20942,23275
1158191562,LC11,1436188322,LC11,8161,20942,23275
1158191562,LC11,1597213470,AVL11or_pct,8082,20849,23190
1158191562,LC11,1167537600,AVL13ob_pct,8871,20438,23356
1158191562,LC11,1597213470,AVL11or_pct,8871,20438,23356
1158191562,LC11,1503733177,PDL09h_pct,8245,20410,23249
1158191562,LC11,1597204590,AVL05ox_pct,8245,20410,23249
1158191562,LC11,1597213470,AVL11or_pct,8245,20410,23249
1158191562,LC11,1566514624,PVL05a_c_pct,8245,20410,23249
1158191562,LC11,1535144316,AVL10t_pct,8241,20452,23231
1158191562,LC11,1597213470,AVL11or_pct,8241,20452,23231
1158191562,LC11,1541242980,AVL11t_pct,8562,19773,23431
1158191562,LC11,1535471736,AVL11or_pct,8616,19657,23427
1158191562,LC11,1566510982,LC11,8422,19974,23329
1158191562,LC11,1597213470,AVL11or_pct,8422,19974,23329
1158191562,LC11,1566510982,LC11,8431,19995,23325
1158191562,LC11,1561304414,LC11,8431,19995,23325
1158191562,LC11,1566510982,LC11,8363,19996,23323
1158191562,LC11,1597213470,AVL11or_pct,8363,19996,23323
1158191562,LC11,1188885499,LC11,13030,19317,23454
1158191562,LC11,1535471736,AVL11or_pct,8611,19370,23451
1158191562,LC11,1474757586,AVL05s_c_pct,8611,19370,23451
1158191562,LC11,1321564092,ADL01ot_pct,8593,19644,23394
1158191562,LC11,1136752885,ADL26c_pct,12863,18871,23438
1158191562,LC11,1476777923,AVL02s_pct,12863,18871,23438
1158191562,LC11,1290961410,AVM08og_pct,12863,18871,23438
1158191562,LC11,1280971174,LC11,13019,19037,23397
1158191562,LC11,1344811248,PDL09z_pct,13019,19037,23397
