LC.bodyId,LC.type,output.bodyId,output.type,X,Y,Z
1232607449,LC9,949904655,ADL14r_pct,12465,24290,21111
1232607449,LC9,1753195131,AVM11j_pct,12465,24290,21111
1232607449,LC9,1720333334,ADL14i_a_pct,12465,24290,21111
1232607449,LC9,1232288020,LC9,14139,23614,22125
1232607449,LC9,949904655,ADL14r_pct,14139,23614,22125
1232607449,LC9,1293688646,ADL14r_pct,14139,23614,22125
1232607449,LC9,1383383062,AVL03oc_pct,14512,22229,22079
1232607449,LC9,949904655,ADL14r_pct,14512,22229,22079
1232607449,LC9,1232603386,LC9,14512,22229,22079
1232607449,LC9,1133455474,PVM09j_pct,12387,24975,19876
1232607449,LC9,1293688646,ADL14r_pct,12387,24975,19876
1232607449,LC9,949904655,ADL14r_pct,12387,24975,19876
1232607449,LC9,5813098975,aIPg3,12387,24975,19876
1232607449,LC9,949904655,ADL14r_pct,12357,24979,19843
1232607449,LC9,1294366310,LC9,12357,24979,19843
1232607449,LC9,1199496144,LC9,12357,24979,19843
1232607449,LC9,1133455474,PVM09j_pct,12357,24979,19843
1232607449,LC9,949904655,ADL14r_pct,12910,24084,20174
1232607449,LC9,949904655,ADL14r_pct,13975,23166,22016
1232607449,LC9,1221289185,LC9,13975,23166,22016
1232607449,LC9,1201231816,LC9,13975,23166,22016
1232607449,LC9,5812988514,LC9,13975,23166,22016
1232607449,LC9,949904655,ADL14r_pct,12373,23789,21071
1232607449,LC9,5813038293,LC9,12373,23789,21071
1232607449,LC9,1354731667,AVL13d_pct,12373,23789,21071
1232607449,LC9,1318986524,PVM02u_pct,12373,23789,21071
1232607449,LC9,1100357249,AVL06b_pct,12373,23789,21071
1232607449,LC9,949904655,ADL14r_pct,13492,24956,23088
1232607449,LC9,1294362042,LC9,13492,24956,23088
1232607449,LC9,1383383062,AVL03oc_pct,14568,23725,23244
1232607449,LC9,1294366310,LC9,14568,23725,23244
1232607449,LC9,1073694558,ADL14i_a_pct,14568,23725,23244
1232607449,LC9,949904655,ADL14r_pct,14568,23725,23244
1232607449,LC9,1073354203,ADL14r_pct,14568,23725,23244
1232607449,LC9,949904655,ADL14r_pct,13607,22491,21455
1232607449,LC9,5813056453,LC9,13607,22491,21455
1232607449,LC9,1073354203,ADL14r_pct,13607,22491,21455
1232607449,LC9,768590452,aIPg3,12917,20765,21259
1232607449,LC9,889531496,ADL14i_b_pct,12917,20765,21259
1232607449,LC9,1044011735,AVL05x_pct,12917,20765,21259
1232607449,LC9,949904655,ADL14r_pct,12917,20765,21259
1232607449,LC9,5813067943,LC9,13544,22410,21562
1232607449,LC9,949904655,ADL14r_pct,13544,22410,21562
1232607449,LC9,5813038198,LC9,13544,22410,21562
1232607449,LC9,1533036404,LC9,13544,22410,21562
1232607449,LC9,949904655,ADL14r_pct,13652,22423,21569
1232607449,LC9,949904655,ADL14r_pct,12262,24960,19691
1232607449,LC9,5813067943,LC9,12262,24960,19691
1232607449,LC9,949904655,ADL14r_pct,14065,23680,21842
1232607449,LC9,1232607205,LC9,14065,23680,21842
1232607449,LC9,5813057178,PVL15q_pct,14065,23680,21842
1232607449,LC9,5813067943,LC9,13131,24564,22047
1232607449,LC9,889194759,ADL14i_a_pct,13131,24564,22047
1232607449,LC9,889194759,ADL14i_a_pct,13811,25933,23167
1232607449,LC9,1294362035,LC9,13811,25933,23167
1232607449,LC9,1383383062,AVL03oc_pct,13811,25933,23167
1232607449,LC9,1352684733,AVL10olb_pct,13811,25933,23167
1232607449,LC9,1105713483,ADL21k_b_pct,13811,25933,23167
1232607449,LC9,1293688646,ADL14r_pct,13811,25933,23167
1232607449,LC9,889194759,ADL14i_a_pct,14143,22662,21908
1232607449,LC9,889194759,ADL14i_a_pct,14176,22629,21900
1232607449,LC9,5812989593,LC9,14176,22629,21900
1232607449,LC9,889194759,ADL14i_a_pct,13484,23900,21151
1232607449,LC9,889194759,ADL14i_a_pct,13495,23866,21169
1232607449,LC9,5813061126,AVL13d_pct,13766,25900,23117
1232607449,LC9,889194759,ADL14i_a_pct,13766,25900,23117
1232607449,LC9,1354731667,AVL13d_pct,13766,25900,23117
1232607449,LC9,1753195131,AVM11j_pct,13766,25900,23117
1232607449,LC9,889194759,ADL14i_a_pct,13751,25893,23161
1232607449,LC9,1354731667,AVL13d_pct,13751,25893,23161
1232607449,LC9,5813061126,AVL13d_pct,13751,25893,23161
1232607449,LC9,1383383062,AVL03oc_pct,13064,24619,22032
1232607449,LC9,1044011735,AVL05x_pct,13064,24619,22032
1232607449,LC9,1318986524,PVM02u_pct,13064,24619,22032
1232607449,LC9,858838467,ADL14i_a_pct,13064,24619,22032
1232607449,LC9,1350985189,PVM01k_pct,13064,24619,22032
1232607449,LC9,1383383062,AVL03oc_pct,14084,25632,24228
1232607449,LC9,858838467,ADL14i_a_pct,14084,25632,24228
1232607449,LC9,5813054141,AVL03od_pct,14084,25632,24228
1232607449,LC9,5813098975,aIPg3,12411,25012,19874
1232607449,LC9,1479618250,OA-VUMa1,14002,25764,24324
1232607449,LC9,5813083766,PVL20a_pct,14002,25764,24324
1232607449,LC9,1352684733,AVL10olb_pct,14002,25764,24324
1232607449,LC9,5813083766,PVL20a_pct,13479,25092,23282
1232607449,LC9,1136752885,ADL26c_pct,14033,25816,24325
1232607449,LC9,1228264951,PVL15k_pct,14033,25816,24325
1232607449,LC9,1263663953,LC9,14033,25816,24325
1232607449,LC9,5813083766,PVL20a_pct,14033,25816,24325
1232607449,LC9,5813083766,PVL20a_pct,14035,25668,24276
1232607449,LC9,1232288020,LC9,12425,23821,20990
1232607449,LC9,5813079288,PVL04og_pct,12425,23821,20990
1232607449,LC9,1384065958,AVL05y_pct,12425,23821,20990
1232607449,LC9,1263331517,LC9,13252,23155,20618
1232607449,LC9,5813077663,LC9,13252,23155,20618
1232607449,LC9,5813077663,LC9,13208,23088,20680
1232607449,LC9,1293688646,ADL14r_pct,13208,23088,20680
1232607449,LC9,5813062009,LC9,12315,25027,19699
1232607449,LC9,1354731667,AVL13d_pct,12315,25027,19699
1232607449,LC9,5813077658,LC9,12315,25027,19699
1232607449,LC9,5813067943,LC9,12315,25027,19699
1232607449,LC9,5813057579,PVL07oi_pct,12315,25027,19699
1232607449,LC9,1753195131,AVM11j_pct,12315,25027,19699
1232607449,LC9,5813038198,LC9,13439,22334,22256
1232607449,LC9,1232266231,LC9,13439,22334,22256
1232607449,LC9,5813077658,LC9,13439,22334,22256
1232607449,LC9,1073694558,ADL14i_a_pct,13548,24898,23060
1232607449,LC9,5813077658,LC9,13548,24898,23060
1232607449,LC9,1294362042,LC9,13548,24898,23060
1232607449,LC9,5813077658,LC9,12863,21503,21970
1232607449,LC9,1232288020,LC9,12863,21503,21970
1232607449,LC9,1262654129,LC9,12863,21503,21970
1232607449,LC9,5813077658,LC9,13415,22368,22246
1232607449,LC9,1199496144,LC9,13415,22368,22246
1232607449,LC9,1354731667,AVL13d_pct,12325,25020,19659
1232607449,LC9,1753195131,AVM11j_pct,12325,25020,19659
1232607449,LC9,1201227074,LC9,12325,25020,19659
1232607449,LC9,5813077658,LC9,12325,25020,19659
1232607449,LC9,5813067943,LC9,13587,22376,21453
1232607449,LC9,1469394876,PVM01b_pct,14178,23689,23234
1232607449,LC9,5813061126,AVL13d_pct,14178,23689,23234
1232607449,LC9,1073354203,ADL14r_pct,14178,23689,23234
1232607449,LC9,1100357249,AVL06b_pct,13409,24573,21757
1232607449,LC9,1133455474,PVM09j_pct,13409,24573,21757
1232607449,LC9,5813060834,LC9,13409,24573,21757
1232607449,LC9,1293006629,LC9,13434,24458,21726
1232607449,LC9,5813060834,LC9,13434,24458,21726
1232607449,LC9,1293006629,LC9,13441,24445,21768
1232607449,LC9,5813060834,LC9,13441,24445,21768
1232607449,LC9,1354731667,AVL13d_pct,13441,24445,21768
1232607449,LC9,5813044882,LC9,14276,23694,22369
1232607449,LC9,5813038196,LC9,14276,23694,22369
