Row,LC17,LPLC2,LC4,LC9,LPLC4,LC16,LC6,LC26,LC24,LC25,LC20,LC22,LPLC1,LC18,LC15,LC11,LC21,LC13,LC12
bodyId_0296199021,0,0,0,0,0,0,0,0,2.17948717948718,0,0,0,0,0,0,0,0,0,0
bodyId_0328543082,0,0,0,0,0,0,0,0,1.95454545454545,0,0,0,0,0,0,0,0,0,0
bodyId_0421646999,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
bodyId_0421650994,0,0,0,0,0,0,0,0,2.6,0,0,0,0,0,0,0,0,0,0
bodyId_0426148655,0,0,0,0,0,6.69135802469136,0,0,0,0,0,0,0,0,0,0,0,0,0
bodyId_0426489841,0,0,0,0,0,0,2.47916666666667,0,0,0,0,0,0,0,0,0,0,0,0
bodyId_0447228814,37.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bodyId_0447872055,0,0,0,0,0,0,0,0,0,0,3.05263157894737,0,0,0,0,0,0,0,0
bodyId_0449250041,0,0,0,0,0,0,0,0,1.78787878787879,0,0,0,0,0,0,0,0,0,0
bodyId_0457520471,0,0,0,0,0,3.91025641025641,0,0,0,0,0,0,0,0,0,0,0,0,0
bodyId_0483712161,0,0,0,0,0,0,0,0,6.125,0,0,0,0,0,0,0,0,0,0
bodyId_0550573520,0,0,0,0,0,2.34848484848485,0,0,0,0,0,0,0,0,0,0,0,0,0
bodyId_0550577624,0,0,0,0,0,2.20338983050847,0,0,0,0,0,0,0,0,0,0,0,0,0
bodyId_0550927367,0,0,0,0,0,0,4.43859649122807,0,0,0,0,0,0,0,0,0,0,0,0
bodyId_0581262846,0,0,0,0,0,15.3658536585366,0,0,0,0,0,0,0,0,0,0,0,0,0
bodyId_0581599794,0,0,0,0,0,2.64179104477612,0,0,0,0,0,0,0,0,0,0,0,0,0
bodyId_0581603800,0,0,0,0,0,4.4125,0,0,0,0,0,0,0,0,0,0,0,0,0
bodyId_0604709727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.72972972972973,0,0,0
bodyId_0607251100,0,0,0,0,0,0,0,0,3.54545454545455,0,0,0,0,0,0,0,0,0,0
bodyId_0610321430,0,0,0,0,0,0,0,0,1.64285714285714,0,0,0,0,0,0,0,0,0,0
bodyId_0612634432,0,0,0,0,0,5.3375,0,0,0,0,0,0,0,0,0,0,0,0,0
bodyId_0644001906,0,0,0,0,0,13.8170731707317,0,0,0,0,0,0,0,0,0,0,0,0,0
bodyId_0644757911,0,0,0,0,0,0,0,0,2.95238095238095,0,0,0,0,0,0,0,0,0,0
bodyId_0670547235,0,0,0,0,0,0,0,0,3.75,0,0,0,0,0,0,0,0,0,0
bodyId_0672598344,0,0,0,0,0,0,0,0,0,0,3.06666666666667,0,0,0,0,0,0,0,0
bodyId_0674687388,0,0,0,0,0,0,15.7377049180328,0,0,0,0,0,0,0,0,0,0,0,0
bodyId_0675490204,0,0,0,0,4.73913043478261,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bodyId_0705722736,0,0,0,0,0,0,2.34615384615385,0,0,0,0,0,0,0,0,0,0,0,0
bodyId_0706183770,0,0,0,0,0,0,0,0,0,0,0,2.51851851851852,0,0,0,0,0,0,0
bodyId_0708545526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.78260869565217,0
bodyId_0730398229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.72972972972973,0,0
bodyId_0734352404,0,0,0,0,0,1.875,0,0,0,0,0,0,0,0,0,0,0,0,0
bodyId_0734677385,0,0,0,0,0,1.35483870967742,0,0,0,0,0,0,0,0,0,0,0,0,0
bodyId_0736748242,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0
bodyId_0737093692,0,0,0,0,0,14.1341463414634,0,0,0,0,0,0,0,0,0,0,0,0,0
bodyId_0737093754,0,0,0,0,0,24.7439024390244,0,0,0,0,0,0,0,0,0,0,0,0,0
bodyId_0739256609,0,0,0,4.07142857142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bodyId_0756502912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.12903225806452,0
bodyId_0766410805,0,0,0,0,0,2.1063829787234,0,0,0,0,0,0,0,0,0,0,0,0,0
bodyId_0767787456,0,0,0,0,0,2.765625,0,0,0,0,0,0,0,0,0,0,0,0,0
bodyId_0796733478,0,0,0,0,0,0,3.77777777777778,0,0,0,0,0,0,0,0,0,0,0,0
bodyId_0797442049,0,0,0,0,0,2.25,0,0,0,0,0,0,0,0,0,0,0,0,0
bodyId_0798132291,0,0,0,0,0,21.6829268292683,0,0,0,0,0,0,0,0,0,0,0,0,0
bodyId_0821703262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6140350877193,0
bodyId_0822461999,0,0,0,0,2.60869565217391,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bodyId_0823063281,0,0,0,0,0,0,0,2.0952380952381,0,0,0,0,0,0,0,0,0,0,0
bodyId_0827086517,0,0,0,0,0,1.76315789473684,0,0,0,0,0,0,0,0,0,0,0,0,0
bodyId_0828826099,0,0,0,0,0,2.69736842105263,0,0,0,0,0,0,0,0,0,0,0,0,0
bodyId_0829154825,0,0,0,0,0,0,1.6875,0,0,0,0,0,0,0,0,0,0,0,0
bodyId_0853100744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.94029850746269,0
bodyId_0857793013,0,0,0,0,0,2.17857142857143,0,0,0,0,0,0,0,0,0,0,0,0,0
bodyId_0858838262,0,0,0,0,0,0,13.1311475409836,0,0,0,0,0,0,0,0,0,0,0,0
bodyId_0858838467,0,0,0,6.08333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bodyId_0883514695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.03921568627451,0
bodyId_0884122973,0,0,0,0,0,0,0,2.96969696969697,0,0,0,0,0,0,0,0,0,0,0
bodyId_0884856749,0,0,0,0,0,0,0,0,0,0,0,2.4375,0,0,0,0,0,0,0
bodyId_0885132185,0,0,0,0,0,0,0,0,2.48387096774194,0,0,0,0,0,0,0,0,0,0
bodyId_0889194759,0,0,0,9.02631578947368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bodyId_0889535602,0,0,0,0,0,0,11.6229508196721,0,0,0,0,0,0,0,0,0,0,0,0
bodyId_0889852017,0,0,0,0,0,0,1.51515151515152,0,0,0,0,0,0,0,0,0,0,0,0
bodyId_0921576508,0,0,0,0,0,0,1.57692307692308,0,0,0,0,0,0,0,0,0,0,0,0
bodyId_0921589471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.96153846153846,0,0
bodyId_0943048975,0,0,0,0,0,1.55172413793103,0,0,0,0,0,0,0,0,0,0,0,0,0
bodyId_0945161760,0,0,0,0,0,0,0,0,2.85294117647059,0,0,0,0,0,0,0,0,0,0
bodyId_0945532230,0,0,0,0,0,0,0,0,0,0,0,0,2.30434782608696,0,0,0,0,0,0
bodyId_0945647730,0,0,0,0,3.15151515151515,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bodyId_0946495259,0,0,0,0,0,0,0,0,2.27586206896552,0,0,0,0,0,0,0,0,0,0
bodyId_0947212143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.51282051282051,0
bodyId_0947923543,0,0,0,0,0,0,0,0,0,0,0,0,0,21.4368932038835,0,0,0,0,0
bodyId_0949904655,0,0,0,14.184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bodyId_0950880008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.5352112676056,0,0,0
bodyId_0976190756,0,0,0,0,3.79487179487179,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bodyId_0976575766,0,0,0,0,0,0,0,0,0,0,0,0,2.20833333333333,0,0,0,0,0,0
bodyId_0977223393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7887323943662,0
bodyId_0977628790,0,0,0,0,4.24390243902439,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bodyId_0977913894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.33333333333333,0,0,0,0
bodyId_1002360103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.675,0
bodyId_1006876508,0,0,0,0,3.93939393939394,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bodyId_1006984280,0,0,0,0,12.046511627907,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bodyId_1008663678,0,0,0,0,3.67647058823529,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bodyId_1009311804,0,0,0,0,2.52631578947368,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bodyId_1009980185,0,0,0,0,0,0,2.83636363636364,0,0,0,0,0,0,0,0,0,0,0,0
bodyId_1011728599,0,0,0,2.20689655172414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bodyId_1014016336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.94871794871795,0,0,0,0
bodyId_1038636222,0,0,0,0,0,0,0,0,0,0,0,0,2.23809523809524,0,0,0,0,0,0
bodyId_1040013335,0,2.40350877192982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bodyId_1043696281,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
bodyId_1044028675,0,0,0,0,0,2.24444444444444,0,0,0,0,0,0,0,0,0,0,0,0,0
bodyId_1073069488,0,0,0,0,0,0,0,0,0,0,0,0,0,2.13333333333333,0,0,0,0,0
bodyId_1073354203,0,0,0,15.7857142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bodyId_1073694558,0,0,0,7.06034482758621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bodyId_1100088382,0,0,0,0,2.27777777777778,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bodyId_1100404581,0,0,0,0,17.2093023255814,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bodyId_1102407288,0,0,0,0,0,0,2.84,0,0,0,0,0,0,0,0,0,0,0,0
bodyId_1104056135,0,0,0,0,0,1.76666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0
bodyId_1128200628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.8591549295775,0,0,0
bodyId_1133455474,0,0,0,3.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bodyId_1134107162,0,0,0,0,0,1.71875,0,0,0,0,0,0,0,0,0,0,0,0,0
bodyId_1134819586,0,0,2.17948717948718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bodyId_1135112830,0,0,0,0,0,0,3.21153846153846,0,0,0,0,0,0,0,0,0,0,0,0
bodyId_1136407269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.97619047619048,0,0,0
bodyId_1136502893,0,0,0,0,0,0,0,0,0,0,0,0,0,1.66666666666667,0,0,0,0,0
bodyId_1158903092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.6197183098592,0,0,0
bodyId_1162081064,0,0,0,0,0,0,2.94444444444444,0,0,0,0,0,0,0,0,0,0,0,0
bodyId_1163120884,0,0,0,0,0,0,0,0,0,0,0,0,3.625,0,0,0,0,0,0
bodyId_1165810875,0,0,0,0,0,0,2.66666666666667,0,0,0,0,0,0,0,0,0,0,0,0
bodyId_1166186949,0,0,13.5774647887324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bodyId_1166458109,0,0,0,0,0,1.675,0,0,0,0,0,0,0,0,0,0,0,0,0
bodyId_1167541601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.89285714285714,0,0,0,0
bodyId_1169178299,0,0,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bodyId_1189601546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.2266666666667,0,0
bodyId_1189605993,0,0,0,0,0,0,0,3.38235294117647,0,0,0,0,0,0,0,0,0,0,0
bodyId_1189606166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.7136563876652
bodyId_1189606310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.4845814977974
bodyId_1190400775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.91304347826087,0
bodyId_1193210995,0,0,0,0,0,0,1.92592592592593,0,0,0,0,0,0,0,0,0,0,0,0
bodyId_1196816048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.53968253968254,0,0
bodyId_1199556510,0,0,0,0,0,0,0,0,0,0,0,0,0,1.57142857142857,0,0,0,0,0
bodyId_1199910583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.78260869565217,0,0
bodyId_1220416666,0,0,0,0,6.02857142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bodyId_1222104921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.7160493827161,0
