Row,LC17,LPLC2,LC4,LC9,LPLC4,LC16,LC6,LC26,LC24,LC25,LC20,LC22,LPLC1,LC18,LC15,LC11,LC21,LC13,LC12
bodyId_0974788614,0,0,0,0,6,14,0,0,0,0,0,29,0,0,0,0,0,0,0
bodyId_1005149651,0,0,0,0,0,0,0,0,47,0,25,0,0,0,0,0,0,16,0
bodyId_1005857944,0,0,0,0,0,76,0,0,0,0,0,0,0,0,0,72,0,67,0
bodyId_1009984360,0,0,74,0,50,0,0,0,0,0,0,23,0,0,0,0,0,0,0
bodyId_1038938989,0,0,0,0,0,14,0,0,0,0,0,0,0,0,68,0,14,0,0
bodyId_1043066007,0,0,0,14,0,74,20,0,0,0,0,0,0,0,0,0,0,0,0
bodyId_1068885266,1094,746,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bodyId_1069632261,0,0,0,0,0,0,0,5,5,31,0,0,0,0,0,0,0,0,0
bodyId_1070950293,282,606,229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bodyId_1072059176,0,20,0,22,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0
bodyId_1130714433,0,0,0,0,24,0,0,0,0,0,0,0,0,0,67,0,69,0,0
bodyId_1161399526,0,0,0,0,15,0,0,0,0,14,0,0,0,0,72,0,0,0,0
bodyId_1167546166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,84,67,0,0
bodyId_1221457679,0,0,0,0,56,0,0,0,0,0,67,0,0,0,0,0,247,0,0
bodyId_1227135350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148,125,217,0,0
bodyId_1259895761,0,0,0,0,0,40,0,45,0,0,0,0,0,0,0,39,0,0,0
bodyId_1312061760,96,0,0,0,0,0,172,0,0,0,0,0,0,0,41,0,0,0,0
bodyId_1318304936,0,0,0,0,20,0,0,0,0,0,0,21,0,0,0,5,0,0,0
bodyId_1321564092,0,0,0,0,0,0,0,0,0,0,0,0,0,42,18,50,0,0,0
bodyId_1346896720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174,331,0,195
bodyId_1347642883,0,0,83,0,122,0,0,0,0,0,0,82,0,0,0,0,0,0,0
bodyId_1374063129,2179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,792,0,0,1312
bodyId_1378251040,0,8,0,0,0,0,0,0,0,0,0,0,12,0,0,14,0,0,0
bodyId_1385093648,0,0,0,88,0,0,0,0,0,0,0,0,96,0,0,156,0,0,0
bodyId_1406911688,0,145,0,0,0,0,0,0,0,0,0,0,32,0,0,71,0,0,0
bodyId_1420172582,149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140,0,0,110
bodyId_1445773652,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,25
bodyId_1471337627,0,0,0,0,0,0,0,0,0,0,0,0,47,0,22,0,12,0,0
bodyId_1474084639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,47,45,0,0
bodyId_1474424990,123,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0
bodyId_1476777923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,150,90,0,0
bodyId_1476868405,0,86,128,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0
bodyId_1477148598,208,0,0,0,0,0,0,0,0,0,0,0,0,74,0,0,174,0,0
bodyId_1480525330,0,91,0,0,0,0,0,0,0,16,0,0,0,0,0,42,0,0,0
bodyId_1503733177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,239,284,0,1243
bodyId_1508132976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,9,38,0,0
bodyId_1511888459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,108,94,0,0
bodyId_1533481571,0,0,0,0,57,0,0,0,0,0,0,35,11,0,0,0,0,0,0
bodyId_1534850246,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,33,0,44,0
bodyId_1535791554,0,41,0,0,0,0,0,0,0,0,0,0,30,0,0,29,0,0,0
bodyId_1539496112,159,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146,0,0
bodyId_1539879164,0,0,0,0,0,0,0,0,0,0,0,0,82,70,0,44,0,0,0
bodyId_1540216055,0,23,35,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0
bodyId_1564157830,0,0,0,0,26,0,0,0,0,0,0,12,13,0,0,0,0,0,0
bodyId_1565846637,0,0,969,0,1001,0,0,0,0,0,0,0,1351,0,0,0,0,0,0
bodyId_1565858686,0,0,26,0,61,0,0,0,0,0,0,0,10,0,0,0,0,0,0
bodyId_1594882312,0,0,37,0,131,0,0,0,0,0,0,103,0,0,0,0,0,0,0
bodyId_1597208095,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,99,0,0,48
bodyId_1628624182,0,14,11,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0
bodyId_1633686836,0,0,89,0,0,0,0,0,0,0,0,0,30,0,0,32,0,0,0
bodyId_1722708360,0,39,8,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0
bodyId_5813021112,0,1366,207,0,0,0,0,0,0,0,0,0,321,0,0,0,0,0,0
bodyId_5813021583,0,0,0,0,0,0,85,0,0,0,0,0,0,0,0,30,35,0,0
bodyId_5813027276,110,0,0,0,0,0,0,0,0,0,0,0,235,0,0,480,0,0,0
bodyId_5813034018,0,455,460,0,0,0,0,0,0,0,0,0,647,0,0,0,0,0,0
bodyId_5813039148,8321,5859,0,0,0,0,0,0,0,0,0,0,3223,0,0,0,0,0,0
bodyId_5813045806,0,366,693,0,0,0,0,0,0,0,0,0,182,0,0,0,0,0,0
bodyId_5813054053,0,0,0,0,0,19,23,0,9,0,0,0,0,0,0,0,0,0,0
bodyId_5813054141,0,0,142,0,410,0,0,0,0,0,0,144,0,0,0,0,0,0,0
bodyId_5813062698,0,0,6,0,36,0,0,0,0,0,0,12,0,0,0,0,0,0,0
bodyId_5813068559,62,110,0,0,0,0,199,0,0,0,0,0,0,0,0,0,0,0,0
bodyId_5813070572,0,0,0,0,0,148,79,78,0,0,0,0,0,0,0,0,0,0,0
