N_out_bodyId,N_out_name,num_LC_synapsing,num_synapses,avg_synapses
1222104921,AVL01i_pct,81,2407,29.7160493827161
1282788953,ADL19m_pct,81,2110,26.0493827160494
1313849969,AVL01ol_pct,81,2304,28.4444444444444
1002360103,PDL09p_pct,80,1894,23.675
5813068801,AVL01i_pct,80,2504,31.3
5813068748,PVL11ola_pct,72,253,3.51388888888889
977223393,AVM14p_pct,71,198,2.7887323943662
853100744,PDL12j_pct,67,264,3.94029850746269
1507165749,PDL12oc_pct,67,183,2.73134328358209
5812991539,PDL12oc_pct,66,199,3.01515151515152
731736853,,65,209,3.21538461538462
1282806606,,64,157,2.453125
1313512559,PDM26g_pct,63,231,3.66666666666667
756502912,PDL07b_pct,62,132,2.12903225806452
1038290956,PDM16f_c_pct,62,171,2.75806451612903
1500063929,PVM13f_pct,62,141,2.2741935483871
1037609552,PDM16f_c_pct,58,190,3.27586206896552
821703262,ADL25e_pct,57,149,2.6140350877193
1499013876,PDL12oc_pct,57,127,2.2280701754386
5813048646,PDM16f_c_pct,55,163,2.96363636363636
883514695,PDM26s_pct,51,104,2.03921568627451
1281752255,PVL15s_pct,48,120,2.5
1190400775,PDL12ob_pct,46,88,1.91304347826087
1437958811,PDL12oc_pct,46,96,2.08695652173913
1842682500,,43,78,1.81395348837209
1005857944,AVL04olb,41,67,1.63414634146341
947212143,PVL10v_a_pct,39,59,1.51282051282051
1283151657,PDL12ob_pct,36,60,1.66666666666667
946209663,PDM16f_b_pct,33,52,1.57575757575758
1436961485,PVL02ob_pct,32,49,1.53125
1437652965,PDL12oc_pct,32,64,2
1375924140,PVL02ob_pct,30,47,1.56666666666667
1534850246,PVM01la_pct,30,44,1.46666666666667
1252121060,AVL05d_pct,29,55,1.89655172413793
1437306571,PDL12oo_pct,29,47,1.62068965517241
5813033404,PVL10v_b_pct,29,40,1.37931034482759
5813064410,AVL04ola,28,35,1.25
1438645037,,27,38,1.40740740740741
1438645350,,25,30,1.2
5813022591,ADM01or_pct,25,35,1.4
946533908,PDM16s_pct,24,36,1.5
708545526,PDM27s_pct,23,41,1.78260869565217
1623464400,PVL02ob_pct,23,30,1.30434782608696
1468238571,PVL02ob_pct,22,39,1.77272727272727
5813058439,PVL10v_a_pct,22,28,1.27272727272727
5813064415,,22,31,1.40909090909091
1749374615,PVL08v_pct,21,29,1.38095238095238
1099333424,PVL10v_b_pct,20,32,1.6
1592378239,PVL02of_pct,20,26,1.3
1593465804,,20,26,1.3
1285750483,PVL02oa_pct,19,24,1.26315789473684
1473379689,PVL05i_pct,19,32,1.68421052631579
675835107,ADM01or_pct,18,27,1.5
1469002817,,16,27,1.6875
5813058342,ADM01or_pct,15,24,1.6
5813061218,PVL11b_pct,15,21,1.4
1437959056,,14,16,1.14285714285714
1530381718,,14,19,1.35714285714286
1005149651,PDL12ola_pct,13,16,1.23076923076923
1128676181,,13,22,1.69230769230769
1344469603,PDL09x_pct,13,29,2.23076923076923
1439301519,PDL12v_c_pct,13,17,1.30769230769231
1844176151,,12,14,1.16666666666667
