N_out_bodyId,N_out_name,num_LC_synapsing,num_synapses,avg_synapses
1374063129,PVL07w_pct,186,2179,11.7150537634409
1435791739,PVL07w_pct,186,1952,10.494623655914
1449486007,PVL07s_pct,186,1762,9.47311827956989
447228814,PDL11oa_pct,185,6956,37.6
1630342162,AVL05t_pct,185,1447,7.82162162162162
1321305370,AVL10ola_pct,184,12446,67.6413043478261
1354394414,PVL05om_pct,184,1713,9.30978260869565
1479147574,AVL13t_pct,184,1783,9.69021739130435
1535082316,PVL12a_pct,184,3015,16.3858695652174
1535086505,PVL12a_pct,184,3395,18.4510869565217
1603645798,AVL13t_pct,184,1060,5.76086956521739
1690694192,AVL05t_pct,184,1616,8.78260869565217
5813017315,PVL03oi_pct,184,1346,7.31521739130435
5813039148,AVL01lo_pct,184,8321,45.2228260869565
5813057579,PVL07oi_pct,184,1950,10.5978260869565
1068885266,PVLP001,183,1094,5.97814207650273
5813077633,PVL03oi_pct,183,1344,7.34426229508197
1508123633,AVL05oh_pct,180,983,5.46111111111111
1381997776,AVL13b_pct,179,1169,6.53072625698324
1382308349,AVL13b_pct,178,1109,6.23033707865169
1479492693,AVL13t_pct,174,714,4.10344827586207
1695693354,AVL13t_pct,171,642,3.75438596491228
1690698128,AVL05t_pct,166,575,3.46385542168675
1720105182,,165,507,3.07272727272727
5813080260,AVL03oq_pct,163,547,3.3558282208589
1663639752,,142,301,2.11971830985915
1070950293,PVLP001,136,282,2.07352941176471
5813057178,PVL15q_pct,136,326,2.39705882352941
1848506334,,133,288,2.16541353383459
1879226079,,123,285,2.31707317073171
1603957106,AVL19g_pct,114,218,1.91228070175439
1477148598,AVL13u_pct,107,208,1.94392523364486
1504428248,AVL13u_pct,103,196,1.90291262135922
5813054384,PDM28n_pct,102,163,1.59803921568627
1848151618,,97,135,1.39175257731959
1539496112,AVL13h_pct,94,159,1.69148936170213
1420172582,,91,149,1.63736263736264
1601227987,PVL07r_pct,90,158,1.75555555555556
1512232956,AVL02oa_pct,89,159,1.78651685393258
1720454234,,81,112,1.38271604938272
1474424990,AVL13h_pct,80,123,1.5375
5813027276,ADL26e_pct,74,110,1.48648648648649
912601209,,69,94,1.36231884057971
1475188631,PVL07m_pct,60,73,1.21666666666667
5813040277,PVL04t_pct,58,93,1.60344827586207
1312061760,PVL19h_pct,57,96,1.68421052631579
5901214683,AVL02oa_pct,53,77,1.45283018867925
5813068559,AVL19c_pct,44,62,1.40909090909091
1574980522,AVL19g_pct,43,61,1.41860465116279
5812989875,AVL19g_pct,42,54,1.28571428571429
1599285725,,30,34,1.13333333333333
1690706380,AVL05ow_pct,25,50,2
1510855070,AVL18q_pct,21,26,1.23809523809524
1539193374,AVL03os_pct,16,22,1.375
1570210823,AVL21c_pct,16,16,1
1753410659,,16,21,1.3125
1448794542,,15,15,1
1260949492,AVL14i_pct,14,21,1.5
1449848294,AVL07e_pct,14,16,1.14285714285714
1344469589,PDL09j_b_pct,12,33,2.75
1599872317,AVL18q_pct,11,15,1.36363636363636
