Row,LC17,LPLC2,LC4,LC9,LPLC4,LC16,LC6,LC26,LC24,LC25,LC20,LC22,LPLC1,LC18,LC15,LC11,LC21,LC13,LC12
bodyId_1565858686,0,0,1.625,0,3.05,0,0,0,0,0,0,0,1.25,0,0,0,0,0,0
bodyId_1594882312,0,0,2.17647058823529,0,3.44736842105263,0,0,0,0,0,0,3.55172413793103,0,0,0,0,0,0,0
bodyId_1597208095,0,0,0,0,0,0,0,0,0,0,0,0,1.80952380952381,0,0,2.02040816326531,0,0,1.2972972972973
bodyId_1628624182,0,1,1.375,0,0,0,0,0,0,0,0,0,1.66666666666667,0,0,0,0,0,0
bodyId_1633686836,0,0,2.61764705882353,0,0,0,0,0,0,0,0,0,1.875,0,0,1.88235294117647,0,0,0
bodyId_1722708360,0,1.69565217391304,2,0,0,0,0,0,0,0,0,0,1.6,0,0,0,0,0,0
bodyId_5813021112,0,16.0705882352941,3.76363636363636,0,0,0,0,0,0,0,0,0,5.73214285714286,0,0,0,0,0,0
bodyId_5813021583,0,0,0,0,0,0,2.23684210526316,0,0,0,0,0,0,0,0,1.42857142857143,1.25,0,0
bodyId_5813027276,1.48648648648649,0,0,0,0,0,0,0,0,0,0,0,4.51923076923077,0,0,6.76056338028169,0,0,0
bodyId_5813034018,0,5.98684210526316,6.47887323943662,0,0,0,0,0,0,0,0,0,10.7833333333333,0,0,0,0,0,0
bodyId_5813039148,45.2228260869565,68.9294117647059,0,0,0,0,0,0,0,0,0,0,53.7166666666667,0,0,0,0,0,0
bodyId_5813045806,0,4.51851851851852,9.76056338028169,0,0,0,0,0,0,0,0,0,3.56862745098039,0,0,0,0,0,0
bodyId_5813054053,0,0,0,0,0,1.46153846153846,1.4375,0,1.5,0,0,0,0,0,0,0,0,0,0
bodyId_5813054141,0,0,3.55,0,11.7142857142857,0,0,0,0,0,0,6.85714285714286,0,0,0,0,0,0,0
bodyId_5813062698,0,0,1.5,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0
bodyId_5813068559,1.40909090909091,2.34042553191489,0,0,0,0,3.49122807017544,0,0,0,0,0,0,0,0,0,0,0,0
bodyId_5813070572,0,0,0,0,0,2.3125,1.88095238095238,2.4375,0,0,0,0,0,0,0,0,0,0,0
