N_out_bodyId,N_out_name,num_LC_synapsing,num_synapses,avg_synapses
674687388,ADL14m_a_pct,61,960,15.7377049180328
858838262,ADL14m_a_pct,61,801,13.1311475409836
889535602,ADL14m_a_pct,61,709,11.6229508196721
1632016438,PVL05oy_pct,61,421,6.9016393442623
5813026724,ADL14m_a_pct,61,413,6.77049180327869
519909788,ADL14m_a_pct,60,278,4.63333333333333
5813048443,ADL14q_pct,59,353,5.98305084745763
550927367,,57,253,4.43859649122807
5813023322,PVL15z_pct,57,260,4.56140350877193
5813038177,PDL09r_pct,57,233,4.08771929824561
5813068559,AVL19c_pct,57,199,3.49122807017544
974027716,PVL10t_b_pct,56,161,2.875
1009980185,AVL03q_pct,55,156,2.83636363636364
1290270553,AVL03olb_pct,54,181,3.35185185185185
1319583458,PVL10t_b_pct,54,161,2.98148148148148
1351667174,PVL10y_b_pct,54,177,3.27777777777778
705722736,,52,122,2.34615384615385
858842517,,52,132,2.53846153846154
1073691439,ADL14q_pct,52,164,3.15384615384615
1135112830,AVL03lg_pct,52,167,3.21153846153846
5812981085,,52,142,2.73076923076923
1226831477,PDL09r_pct,51,127,2.49019607843137
1068885266,PVLP001,50,151,3.02
1102407288,AVL03q_pct,50,142,2.84
828826327,ADL14m_a_pct,49,125,2.55102040816327
1070950293,PVLP001,49,128,2.61224489795918
5813041323,AVL10e_pct,49,121,2.46938775510204
426489841,,48,119,2.47916666666667
1289920105,PDL09r_pct,48,164,3.41666666666667
769263962,PDM12m_pct,47,122,2.59574468085106
1312061760,PVL19h_pct,47,172,3.65957446808511
796733478,PVL05ox_pct,45,170,3.77777777777778
5813021112,PVL05oq_pct,45,96,2.13333333333333
1383703581,PVL05p_pct,44,106,2.40909090909091
1100357249,AVL06b_pct,42,114,2.71428571428571
5812986197,AVL03lg_pct,42,97,2.30952380952381
5813070572,ADL14m_c_pct,42,79,1.88095238095238
949904655,ADL14r_pct,38,68,1.78947368421053
5813021583,AVL06oi_pct,38,85,2.23684210526316
1351312482,AVL07b_pct,37,60,1.62162162162162
1352335943,PVL10y_b_pct,37,86,2.32432432432432
1162081064,AVL03q_pct,36,106,2.94444444444444
1343804739,PVL06y_b_pct,35,76,2.17142857142857
5813038350,AVL03lf_pct,35,92,2.62857142857143
1192744779,PDL09y_b_pct,34,63,1.85294117647059
1289242975,PDL09r_pct,34,57,1.67647058823529
889852017,AVL10e_pct,33,50,1.51515151515152
829154825,AVL10e_pct,32,54,1.6875
912290165,PVL10t_a_pct,32,65,2.03125
1043696281,AVL03lg_pct,32,64,2
1320286990,AVL03lf_pct,32,44,1.375
1444046333,AVL07b_pct,31,54,1.74193548387097
1007550646,PDL09oc_pct,30,51,1.7
1078517402,ADM03r_pct,30,60,2
1165810875,PVL06u_pct,30,80,2.66666666666667
1259230618,AVL03ov_pct,30,59,1.96666666666667
1498720407,PVM03g_pct,30,72,2.4
670547617,ADL19r_pct,28,51,1.82142857142857
676479217,ADL02ob_pct,28,83,2.96428571428571
1256800488,PVM03e_pct,28,45,1.60714285714286
1411336347,AVL10e_pct,28,41,1.46428571428571
1193210995,AVL03z_b_pct,27,52,1.92592592592593
921576508,AVL10e_pct,26,41,1.57692307692308
1289924339,,25,38,1.52
426489829,,24,34,1.41666666666667
1072059176,PVL15i_pct,24,39,1.625
1162180404,AVL03b_e_pct,24,56,2.33333333333333
1352331062,PVL05ok_pct,24,42,1.75
581599674,ADL14m_c_pct,23,36,1.56521739130435
1350686222,PVL04v_pct,23,33,1.43478260869565
5813021533,ADL13a_pct,23,28,1.21739130434783
638148241,PVL04ok_pct,22,35,1.59090909090909
1353708479,AVL07b_pct,22,32,1.45454545454545
1382343196,AVL13g_b_pct,21,40,1.9047619047619
1135458373,PVL04s_pct,20,33,1.65
1188599723,PVL06z_pct,20,31,1.55
1289574568,PVL10t_a_pct,20,32,1.6
644001906,ADL14s_pct,19,38,2
1321305063,PVM03e_pct,19,29,1.52631578947368
1381311623,PVL10u_pct,19,31,1.63157894736842
581599704,ADL14m_c_pct,18,22,1.22222222222222
792040520,PDM28p_pct,18,21,1.16666666666667
1073354203,ADL14r_pct,18,32,1.77777777777778
1320976955,PVM13d_pct,18,37,2.05555555555556
612634432,ADL14m_d_pct,17,22,1.29411764705882
790918021,PDL08oc_pct,17,22,1.29411764705882
822708945,AVM18e_pct,17,20,1.17647058823529
921235264,AVL03w_b_pct,17,22,1.29411764705882
1351999057,AVL07op_pct,17,28,1.64705882352941
797424771,AVL03z_c_pct,16,21,1.3125
917643796,,16,22,1.375
1293688646,ADL14r_pct,16,32,2
1443040649,PVL03of_pct,16,21,1.3125
5813041360,PDL09y_b_pct,16,20,1.25
5813054053,ADM10p_pct,16,23,1.4375
5813079288,PVL04og_pct,16,24,1.5
581262846,ADL14s_pct,15,19,1.26666666666667
