N_out_bodyId,N_out_name,num_LC_synapsing,num_synapses,avg_synapses
1038926500,PDM26a_pct,51,202,3.96078431372549
483712161,ADL05x_pct,40,245,6.125
296199021,PDM07on_pct,39,85,2.17948717948718
945161760,PDL09d_pct,34,97,2.85294117647059
449250041,ADL20a_pct,33,59,1.78787878787879
885132185,ADL01oa_pct,31,77,2.48387096774194
5812983383,PDL09d_pct,30,56,1.86666666666667
946495259,PDM12v_pct,29,66,2.27586206896552
1006146837,PVL02c_pct,29,48,1.6551724137931
610321430,PDM07oo_pct,28,46,1.64285714285714
1007550646,PDL09oc_pct,26,45,1.73076923076923
421650994,AVL07t_pct,25,65,2.6
854093627,PDL09oe_pct,25,59,2.36
421646999,AVL07oa_pct,24,48,2
612634432,ADL14m_d_pct,24,26,1.08333333333333
1005149651,PDL12ola_pct,24,47,1.95833333333333
609979769,PDM07oo_pct,23,37,1.60869565217391
328543082,ADL18n_pct,22,43,1.95454545454545
5901208658,ADL05m_pct,22,30,1.36363636363636
644757911,PDM06c_pct,21,62,2.95238095238095
732600113,ADL01oa_pct,20,38,1.9
543692985,ADL02t_pct,19,53,2.78947368421053
947530600,AVL18h_pct,19,27,1.42105263157895
789934899,PVL03c_d_pct,18,27,1.5
5812981242,PDL09oe_pct,17,26,1.52941176470588
700884019,ADL05m_pct,16,19,1.1875
760306167,ADL09e_pct,16,148,9.25
821003563,PDM08oa_pct,16,34,2.125
853726809,AVL01q_pct,16,28,1.75
5812982052,PDM07of_pct,16,48,3
359913281,ADL18n_pct,15,25,1.66666666666667
544383511,ADL07d_pct,15,20,1.33333333333333
764339342,ADL05m_pct,15,19,1.26666666666667
1287645091,AVM08k_pct,15,30,2
390947722,ADL18p_pct,14,22,1.57142857142857
391652073,ADL18n_pct,14,25,1.78571428571429
422337400,PDL14a_pct,14,21,1.5
853717974,PVL03c_e_pct,14,25,1.78571428571429
884446447,PDL09oe_pct,14,24,1.71428571428571
1257167345,,14,21,1.5
5813041581,PDL28a_pct,14,69,4.92857142857143
574377562,ADL24f_pct,13,19,1.46153846153846
884450920,AVL08a_pct,13,15,1.15384615384615
642948546,ADL18n_pct,12,16,1.33333333333333
667184255,PDL16f_pct,12,47,3.91666666666667
670547235,PVL06n_pct,12,45,3.75
670547617,ADL19r_pct,12,16,1.33333333333333
1130359511,PDL09f_pct,12,14,1.16666666666667
5813075410,ADL14m_c_pct,12,18,1.5
419880519,ADL11m_pct,11,17,1.54545454545455
607251100,PDM07of_pct,11,39,3.54545454545455
727889637,ADL07d_pct,11,24,2.18181818181818
765021328,ADL14e_pct,11,15,1.36363636363636
857456902,AVL12q_pct,11,15,1.36363636363636
1256490087,,11,15,1.36363636363636
5813087991,PDL21p_b_pct,11,16,1.45454545454545
5813108129,PDM07of_pct,11,22,2
478591447,PDL11b_pct,10,35,3.5
581603800,ADL14m_d_pct,10,14,1.4
665169278,PDL17n_pct,10,15,1.5
1099981052,PDL09n_pct,10,29,2.9
1285832434,,10,16,1.6
5813049920,PDL07d_pct,10,11,1.1
326888627,PDM07on_pct,9,10,1.11111111111111
388267095,PDM07y_b_pct,9,24,2.66666666666667
453018720,ADL04w_pct,9,17,1.88888888888889
638148241,PVL04ok_pct,9,14,1.55555555555556
858117772,PVL11x_pct,9,11,1.22222222222222
891577717,ADL12a_c_pct,9,10,1.11111111111111
945820710,PVL20f_pct,9,14,1.55555555555556
977205675,AVL01lf_pct,9,18,2
1193072388,,9,15,1.66666666666667
1256490706,,9,9,1
1256494044,,9,12,1.33333333333333
5813041172,,9,13,1.44444444444444
420908078,ADL24d_pct,8,9,1.125
574395727,PDL09e_pct,8,9,1.125
577123102,PDL13e_pct,8,10,1.25
728895864,PDL20j_pct,8,13,1.625
759586113,ADL01y_pct,8,10,1.25
759960572,PVL09j_pct,8,9,1.125
823058013,AVL12s_pct,8,14,1.75
823395525,AVL07u_pct,8,9,1.125
852738675,AVL06olc_pct,8,12,1.5
857793013,AVL09v_pct,8,9,1.125
950928506,ADL12a_b_pct,8,25,3.125
1038593278,,8,9,1.125
1038602562,PDL09f_pct,8,9,1.125
1192740560,,8,15,1.875
1256485699,,8,8,1
1289876930,AVM08oe_pct,8,12,1.5
2215502386,,8,14,1.75
5812981058,PDL12k_pct,8,12,1.5
5812983080,,8,11,1.375
358514340,PDL13e_pct,7,7,1
452698565,PDL14a_pct,7,10,1.42857142857143
483708083,,7,9,1.28571428571429
515394155,PDL13e_pct,7,7,1
576825965,OA-VUMa7,7,7,1
796431821,PVL09i_pct,7,8,1.14285714285714
885810757,PDL09e_pct,7,8,1.14285714285714
951597516,,7,13,1.85714285714286
1007890985,PDL09od_pct,7,10,1.42857142857143
1037553548,PDL09od_pct,7,8,1.14285714285714
1100317738,,7,12,1.71428571428571
1229521890,AVM08m_pct,7,9,1.28571428571429
1289890326,,7,9,1.28571428571429
1471607072,,7,10,1.42857142857143
2001633699,,7,14,2
5812994096,,7,7,1
5813058236,,7,7,1
296203392,PDM07y_pct,6,6,1
326884223,PDM07y_b_pct,6,12,2
486410031,ADL18a_pct,6,8,1.33333333333333
511685969,PVL17g_pct,6,7,1.16666666666667
545444996,ADL19f_pct,6,7,1.16666666666667
758588355,PVM08t_pct,6,9,1.5
789623676,AVL12i_pct,6,7,1.16666666666667
883415496,PVL14e_c_pct,6,7,1.16666666666667
976187276,PVL09of_pct,6,8,1.33333333333333
1008253493,PDL28a_pct,6,6,1
1254801662,,6,14,2.33333333333333
1257508943,,6,7,1.16666666666667
1693719111,AVL10og_pct,6,8,1.33333333333333
5813012889,ADL05m_pct,6,8,1.33333333333333
5813054053,ADM10p_pct,6,9,1.5
5813055495,AVL12p_pct,6,8,1.33333333333333
5813069337,AVL12s_pct,6,6,1
5813090530,PVL03c_e_pct,6,9,1.5
5813107946,PVL03t_pct,6,12,2
358847551,PDL18g_pct,5,9,1.8
508689623,PDM08og_pct,5,10,2
575081131,ADL24r_pct,5,6,1.2
671035328,PDL15f_pct,5,6,1.2
694445969,PDL26i_pct,5,5,1
764339062,ADL12a_a_pct,5,5,1
796401179,AVL06ok_pct,5,7,1.4
821345327,,5,7,1.4
853070023,,5,6,1.2
881596353,PDL12v_a_pct,5,6,1.2
977201905,ADL12a_c_pct,5,5,1
1008240905,,5,6,1.2
1073703524,AVL20d_pct,5,9,1.8
1161688286,PVL09z_pct,5,9,1.8
1254801938,,5,7,1.4
1286859512,,5,9,1.8
1288202406,PDL09q_pct,5,5,1
1316867019,,5,10,2
1349922136,,5,6,1.2
2244823763,,5,5,1
2339953253,,5,5,1
5813055340,AVM08m_pct,5,9,1.8
5813071354,AVL06ot_pct,5,5,1
5813096626,PVL14e_b_pct,5,5,1
5901222683,PDM06p_pct,5,7,1.4
296203440,PDM07v_pct,4,5,1.25
357224041,PDL05oi_pct,4,4,1
456847100,ADL16s_pct,4,8,2
487144598,ADL01on_pct,4,5,1.25
512308235,PVL06p_a_pct,4,5,1.25
542679122,PDL26j_pct,4,4,1
545385576,PDM12u_pct,4,5,1.25
546464512,ADL18q_pct,4,4,1
575768294,AVL23b_pct,4,4,1
581599674,ADL14m_c_pct,4,4,1
644001906,ADL14s_pct,4,4,1
663799582,,4,4,1
667538952,PDL12k_pct,4,4,1
670542802,PVL11w_pct,4,4,1
702760942,PDM09og_pct,4,4,1
764334721,PVL06oq_pct,4,4,1
765028935,AVL03m_b_pct,4,5,1.25
792079254,PDL06y_pct,4,4,1
796397791,AVL06z_a_pct,4,7,1.75
821344462,ADM02g_pct,4,4,1
822376419,PDM09of_pct,4,5,1.25
852724544,PVL01h_pct,4,4,1
858117444,PVL06p_a_pct,4,7,1.75
859144723,AVL06k_pct,4,7,1.75
890204660,PVL11x_pct,4,7,1.75
891577867,ADL12a_d_pct,4,4,1
914100101,PVL14e_c_pct,4,7,1.75
914130079,ADL03b_pct,4,6,1.5
915481348,ADL02x_pct,4,7,1.75
915481511,PVL09g_pct,4,6,1.5
950233506,ADL12a_b_pct,4,4,1
974027716,PVL10t_b_pct,4,6,1.5
976515311,PVL14e_e_pct,4,5,1.25
977222655,PDL09n_pct,4,7,1.75
977910262,PVL10v_a_pct,4,4,1
1038593515,,4,7,1.75
1038938989,PDL09n_pct,4,5,1.25
1069632261,PDL28a_pct,4,5,1.25
1163384537,PVL14f_pct,4,4,1
1287559425,,4,4,1
1290245126,,4,6,1.5
1317208043,,4,10,2.5
1382023849,AVL03p_pct,4,6,1.5
2248578845,,4,4,1
5812986122,PVL09g_pct,4,5,1.25
5813010405,AVL03m_a_pct,4,4,1
5813054104,PVL11oa_pct,4,7,1.75
5813062635,PDL07e_pct,4,4,1
