N_out_bodyId,N_out_name,num_LC_synapsing,num_synapses,avg_synapses
5813022794,PDM36c_pct,26,41,1.57692307692308
5813040731,,26,81,3.11538461538462
1221457679,,24,67,2.79166666666667
915179102,AVM14oi_pct,22,52,2.36363636363636
1007256476,PDM36c_pct,22,33,1.5
1344858936,PDM26e_pct,21,48,2.28571428571429
5812987961,PDM26e_pct,20,60,3
447872055,,19,58,3.05263157894737
884477487,PVL15v_pct,19,37,1.94736842105263
5813011591,AVM08oa_pct,18,56,3.11111111111111
853437567,PVL11oc_pct,17,32,1.88235294117647
1191665829,PVL11oc_pct,17,31,1.82352941176471
5813053907,AVM14q_pct,16,31,1.9375
672598344,,15,46,3.06666666666667
732077752,PVL21d_pct,15,22,1.46666666666667
758938220,PVL11olb_pct,15,39,2.6
1191315642,AVM14k_pct,15,27,1.8
5813021882,PVM04b_pct,15,30,2
1005149651,PDL12ola_pct,14,25,1.78571428571429
1009647986,PVL21f_pct,14,26,1.85714285714286
853097199,AVL06v_f_pct,13,23,1.76923076923077
1006146837,PVL02c_pct,13,19,1.46153846153846
1191402226,AVM14m_pct,13,21,1.61538461538462
1282806606,,13,18,1.38461538461538
821003563,PDM08oa_pct,12,32,2.66666666666667
889497360,AVL06oh_pct,12,26,2.16666666666667
1282827758,PVM07j_pct,12,17,1.41666666666667
1875284107,,12,28,2.33333333333333
5813022375,PDM08oi_pct,12,20,1.66666666666667
859144723,AVL06k_pct,11,15,1.36363636363636
976221301,PVM01ow_pct,11,15,1.36363636363636
1035156343,PVL21f_pct,11,23,2.09090909090909
1138587910,PVL10d_pct,11,16,1.45454545454545
2249597588,,11,16,1.45454545454545
945869060,PVL13p_c_pct,10,15,1.5
949931381,AVL06v_h_pct,10,24,2.4
1099964617,AVM08j_pct,10,20,2
1353047577,PVL06f_pct,10,19,1.9
5812983878,PVM12f_pct,10,13,1.3
543692985,ADL02t_pct,9,10,1.11111111111111
665820084,PVM03q_pct,9,11,1.22222222222222
796743384,AVL06k_pct,9,9,1
