Row,LC17,LPLC2,LC4,LC9,LPLC4,LC16,LC6,LC26,LC24,LC25,LC20,LC22,LPLC1,LC18,LC15,LC11,LC21,LC13,LC12
bodyId_5813027235,0,0,67,320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bodyId_5813037804,0,0,0,42,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0
bodyId_5813038167,0,0,0,0,0,0,0,161,0,0,0,0,0,0,0,21,0,0,0
bodyId_5813041172,0,0,0,0,0,98,0,0,13,0,0,0,0,0,0,0,0,0,0
bodyId_5813041360,0,0,0,0,0,0,20,140,0,0,0,0,0,0,0,0,0,0,0
bodyId_5813044470,0,0,0,0,0,0,13,0,0,0,0,0,0,0,39,0,0,0,0
bodyId_5813045465,0,0,0,0,0,0,0,0,0,0,0,0,0,118,0,0,0,0,64
bodyId_5813046075,0,0,29,0,0,0,0,0,0,0,0,0,0,111,0,0,0,0,0
bodyId_5813047489,0,649,0,0,0,0,0,0,0,0,0,0,156,0,0,0,0,0,0
bodyId_5813053860,6,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bodyId_5813053957,0,0,0,138,397,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bodyId_5813054096,0,0,0,0,482,0,0,0,0,0,0,330,0,0,0,0,0,0,0
bodyId_5813054347,0,139,434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bodyId_5813056435,0,478,315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bodyId_5813056622,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,66,0,0
bodyId_5813057404,0,149,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bodyId_5813057579,1950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,940,0,0,0
bodyId_5813058342,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,24,0
bodyId_5813061245,0,0,602,0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bodyId_5813062942,0,0,0,134,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0
bodyId_5813065148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,31,0,0
bodyId_5813065458,0,78,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bodyId_5813068748,0,0,0,0,142,0,0,0,0,0,0,0,0,0,0,0,0,253,0
bodyId_5813069523,0,0,526,0,0,0,0,0,0,0,0,0,1088,0,0,0,0,0,0
bodyId_5813070594,0,0,0,0,81,0,0,0,0,0,0,329,0,0,0,0,0,0,0
bodyId_5813077633,1344,355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bodyId_5813078086,0,0,0,0,80,0,0,0,0,0,0,14,0,0,0,0,0,0,0
bodyId_5813080753,0,0,0,0,0,28,18,0,0,0,0,0,0,0,0,0,0,0,0
bodyId_5813107946,0,0,0,0,0,0,0,93,12,0,0,0,0,0,0,0,0,0,0
bodyId_5813123748,0,0,0,0,301,0,0,0,0,0,0,214,0,0,0,0,0,0,0
bodyId_5901203491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137,0,84,0,0
bodyId_5901205169,0,0,0,0,0,0,0,0,0,0,0,0,0,73,174,0,0,0,0
bodyId_5901214683,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30
bodyId_5901215703,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,29,0,0,0
