Row,LC17,LPLC2,LC4,LC9,LPLC4,LC16,LC6,LC26,LC24,LC25,LC20,LC22,LPLC1,LC18,LC15,LC11,LC21,LC13,LC12
bodyId_1006146837,0,0,0,0,0,1.14285714285714,1.27272727272727,0,1.6551724137931,0,1.46153846153846,0,0,0,0,0,0,0,0
bodyId_1040004619,0,0,1.71428571428571,1.85714285714286,0,0,1.54545454545455,0,0,0,0,0,2.10526315789474,0,0,0,0,0,0
bodyId_1099981052,0,0,0,0,0,0,1.28571428571429,1.6,2.9,0,0,0,0,0,0,0,1.3,0,0
bodyId_1287645091,0,0,0,0,0,0,1.375,0,2,1.55555555555556,0,0,0,0,1.63333333333333,0,0,0,0
bodyId_1346560069,1.28571428571429,0,0,0,1.75,0,0,0,0,0,1,0,0,0,0,0,1.16666666666667,0,0
bodyId_1346900360,1.25,0,0,0,1.4,0,0,0,0,0,2,0,0,0,0,0,1.28571428571429,0,0
bodyId_1384712714,0,0,1.44444444444444,0,0,1.68181818181818,0,0,0,0,0,0,1.28571428571429,1.3,0,0,0,0,0
bodyId_1435791739,10.494623655914,0,0,0,0,0,0,0,0,0,0,0,0,4.94949494949495,0,8.05714285714286,0,0,5.96444444444444
bodyId_1437902499,0,1.95238095238095,1.38461538461538,0,0,0,2,0,0,0,0,0,2.44,0,0,0,0,0,0
bodyId_1719643238,0,0,3.42857142857143,0,2.5,0,0,0,0,0,0,2.22222222222222,0,0,0,0,0,0,1.28571428571429
bodyId_1750721034,0,1.5,2.7906976744186,0,2.81818181818182,0,0,0,0,0,0,2.31578947368421,0,0,0,0,0,0,0
bodyId_5813023322,0,8.85882352941177,3.80327868852459,0,0,0,4.56140350877193,0,0,0,0,0,11.9,0,0,0,0,0,0
bodyId_5813061112,0,1.23076923076923,0,0,0,1.35483870967742,0,1.75,0,0,0,0,1.20833333333333,0,0,0,0,0,0
bodyId_5813064410,0,0,0,0,1.86666666666667,2.03636363636364,0,0,0,0,0,0,0,0,0,1.41666666666667,0,1.25,0
