N_out_bodyId,N_out_name,num_LC_synapsing,num_synapses,avg_synapses
1509215949,AVL19h_pct,2,3,1.5
1534798033,AVL05s_c_pct,2,2,1
1630230506,AVL19g_pct,2,2,1
2309626688,,2,2,1
5812989875,AVL19g_pct,2,3,1.5
5813041172,,2,2,1
5813070613,AVL02ot_pct,2,3,1.5
5813075410,ADL14m_c_pct,2,2,1
295816140,PDL10n_pct,1,1,1
426148655,,1,1,1
426489841,,1,1,1
515394155,PDL13e_pct,1,1,1
543692985,ADL02t_pct,1,1,1
575081131,ADL24r_pct,1,1,1
609979769,PDM07oo_pct,1,1,1
612336669,PVL04lb_pct,1,1,1
612634432,ADL14m_d_pct,1,1,1
665169278,PDL17n_pct,1,1,1
671574812,AVL06p_pct,1,1,1
673090000,PDL21p_b_pct,1,1,1
730398229,PDM06f_pct,1,1,1
732600113,ADL01oa_pct,1,1,1
736757369,,1,1,1
759960572,PVL09j_pct,1,1,1
760306167,ADL09e_pct,1,1,1
790668865,PVL09h_pct,1,1,1
796754549,AVL03s_pct,1,1,1
797442049,AVL11b_pct,1,1,1
797796343,ADL14k_pct,1,1,1
854106922,ADL03b_pct,1,1,1
858458268,AVL06d_pct,1,1,1
885132185,ADL01oa_pct,1,1,1
889523223,PDL09e_pct,1,1,1
889535602,ADL14m_a_pct,1,1,1
944423023,AVL07oo_pct,1,1,1
947530600,AVL18h_pct,1,2,2
950888882,AVL03t_a_pct,1,1,1
977910262,PVL10v_a_pct,1,1,1
978855713,AVL11ob_pct,1,2,2
1006560977,PDL12v_a_pct,1,1,1
1007576087,PVL10b_pct,1,1,1
1010273518,PDL09od_pct,1,1,1
1038283107,PVL09h_pct,1,1,1
1070950293,PVLP001,1,1,1
1102407288,AVL03q_pct,1,1,1
1105169664,AVL20d_pct,1,1,1
1158903092,PDL09z_pct,1,1,1
1189605993,PDL09y_a_pct,1,1,1
1190409318,PVL10w_c_pct,1,1,1
1192744779,PDL09y_b_pct,1,1,1
1193214867,AVL03d_a_pct,1,1,1
1222104921,AVL01i_pct,1,1,1
1256490087,,1,1,1
1257832300,,1,1,1
1259895761,AVL08d_pct,1,1,1
1285155206,PVL09h_pct,1,1,1
1288888967,,1,1,1
1289876930,AVM08oe_pct,1,3,3
1291638853,AVL11x_pct,1,1,1
1320622829,AVL07c_pct,1,1,1
1321564092,ADL01ot_pct,1,1,1
1344460840,PDL09ob_pct,1,1,1
1344469603,PDL09x_pct,1,1,1
1344810847,PDL09v_pct,1,1,1
1344810921,PDL09w_pct,1,1,1
1344811248,PDL09z_pct,1,1,1
1345860891,PVL03y_pct,1,1,1
1346560069,AVL01j_pct,1,1,1
1346896720,PDL09i_pct,1,1,1
1347147045,,1,1,1
1347907087,PDL12v_a_pct,1,1,1
1349922136,,1,1,1
1350340954,AVL03oj_pct,1,1,1
1351667174,PVL10y_b_pct,1,1,1
1352315133,AVL11y_a_pct,1,2,2
1352664363,PDL09y_a_pct,1,1,1
1353031856,AVL02oh_pct,1,1,1
1353708479,AVL07b_pct,1,1,1
1355750029,,1,1,1
1356743173,AVL08g_pct,1,1,1
1357088864,AVL08g_pct,1,1,1
1357774525,AVL08g_pct,1,2,2
1375145932,PVL03t_pct,1,1,1
1375504297,PDL09n_pct,1,1,1
1375504427,PDL09n_pct,1,1,1
1379644459,,1,1,1
1380979698,AVL11j_pct,1,1,1
1383703581,PVL05p_pct,1,1,1
1383767808,PVL04s_pct,1,1,1
1384734912,AVL18y_pct,1,1,1
1386780502,AVL02s_pct,1,1,1
1411327661,PVL10y_a_pct,1,1,1
1411336347,AVL10e_pct,1,1,1
1414405144,PVL10y_c_pct,1,1,1
1414746150,AVL13g_a_pct,1,1,1
1437224617,PVL03og_pct,1,2,2
1439979494,PDL12v_b_pct,1,1,1
1442708190,PVL10y_c_pct,1,1,1
1447431073,AVL11q_pct,1,1,1
1449486007,PVL07s_pct,1,1,1
1470996844,PVL14i_pct,1,1,1
1471337627,PDL12v_c_pct,1,1,1
1472711015,PDL12v_b_pct,1,1,1
1473379892,PVL05h_pct,1,1,1
1478802290,AVL13z_pct,1,1,1
1480516899,AVL11p_b_pct,1,1,1
1480525278,AVL11f_pct,1,1,1
1481202338,PDL12v_a_pct,1,1,1
1498720407,PVM03g_pct,1,2,2
1503733177,PDL09h_pct,1,1,1
1504065586,PVL03of_pct,1,1,1
1505152580,AVL03m_a_pct,1,1,1
1506440282,AVM08h_b_pct,1,1,1
1507449839,AVM08h_a_pct,1,1,1
1535791554,,1,1,1
1537802851,AVL19g_pct,1,1,1
1567140261,,1,1,1
1568190925,,1,1,1
1569205173,,1,2,2
1570901776,AVL11oq_pct,1,1,1
1600204580,AVL05oo_pct,1,1,1
1601228600,AVL19g_pct,1,1,1
1630683107,AVL05oo_pct,1,1,1
1663639752,,1,1,1
5812981242,PDL09oe_pct,1,1,1
5812983094,ADL02z_pct,1,1,1
5812983240,PDM06f_pct,1,1,1
5813010405,AVL03m_a_pct,1,1,1
5813023353,LT1,1,1,1
5813026724,ADL14m_a_pct,1,1,1
5813027276,ADL26e_pct,1,1,1
5813038167,AVL08d_pct,1,1,1
5813041323,AVL10e_pct,1,1,1
5813041360,PDL09y_b_pct,1,1,1
5813044470,,1,2,2
5813054169,PVL09h_pct,1,1,1
5813057077,PVL09h_pct,1,1,1
5813061112,,1,1,1
5813063087,AVL03oi_pct,1,1,1
5813068559,AVL19c_pct,1,1,1
5813077633,PVL03oi_pct,1,1,1
5813082781,AVL11g_pct,1,1,1
5901203491,PDL12v_b_pct,1,1,1
