Row,LC17,LPLC2,LC4,LC9,LPLC4,LC16,LC6,LC26,LC24,LC25,LC20,LC22,LPLC1,LC18,LC15,LC11,LC21,LC13,LC12
bodyId_5813022591,0,0,5,0,26,0,0,0,0,0,0,1,0,0,0,0,0,25,0
bodyId_5813022794,0,0,0,0,37,0,0,0,0,0,26,9,0,0,0,2,1,1,0
bodyId_5813027235,0,0,24,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bodyId_5813037804,0,0,1,20,1,0,0,0,0,0,2,19,0,0,0,1,1,0,0
bodyId_5813038167,0,0,0,0,0,2,0,38,1,1,0,0,0,0,0,14,0,0,0
bodyId_5813041172,0,0,0,0,0,50,0,5,9,2,0,0,0,0,0,0,0,0,0
bodyId_5813041360,0,0,0,0,0,1,16,37,2,1,0,0,0,0,5,0,0,0,0
bodyId_5813044470,0,0,0,0,0,0,12,1,1,1,0,0,0,0,28,0,0,0,0
bodyId_5813045465,0,0,0,0,0,0,0,0,0,0,0,0,0,63,0,0,0,0,44
bodyId_5813046075,0,7,18,0,0,0,0,0,0,0,0,0,1,62,0,0,0,0,0
bodyId_5813047489,0,84,7,8,1,0,0,0,0,0,1,0,55,13,0,5,0,0,0
bodyId_5813053860,5,26,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4
bodyId_5813053957,0,0,0,53,39,0,0,0,0,0,1,18,0,0,0,0,0,1,0
bodyId_5813054096,0,0,0,0,36,0,0,0,0,0,0,36,20,0,0,0,0,5,0
bodyId_5813054347,0,59,68,2,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0
bodyId_5813056435,0,76,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bodyId_5813056622,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,29,0,0
bodyId_5813057404,0,51,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bodyId_5813057579,184,14,1,95,0,0,8,0,0,0,0,0,2,39,1,71,39,10,100
bodyId_5813058342,0,0,0,0,26,0,0,0,0,0,0,3,0,0,0,0,0,15,0
bodyId_5813061245,0,40,63,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bodyId_5813062942,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0
bodyId_5813065148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,21,0,0
bodyId_5813065458,0,32,13,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bodyId_5813068748,0,0,0,20,36,0,0,0,0,0,0,2,0,0,0,18,0,72,0
bodyId_5813069523,0,19,62,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0
bodyId_5813070594,0,0,0,0,31,0,0,0,0,0,0,35,0,0,0,0,0,0,0
bodyId_5813077633,183,81,2,1,0,0,0,0,0,1,0,0,0,0,7,0,9,0,1
bodyId_5813078086,0,0,0,0,26,0,0,0,0,0,0,8,0,0,0,0,0,0,0
bodyId_5813080753,0,0,0,0,0,23,12,0,0,0,0,0,0,0,0,0,0,0,0
bodyId_5813107946,0,0,0,0,0,0,1,35,6,0,0,0,0,0,0,0,2,0,0
bodyId_5813123748,0,0,0,0,37,0,0,0,0,0,0,28,0,0,0,0,0,0,0
bodyId_5901203491,0,0,0,0,0,0,0,0,0,1,0,0,0,0,57,0,43,0,0
bodyId_5901205169,0,13,7,0,0,0,0,0,0,0,0,0,3,45,59,4,1,0,2
bodyId_5901214683,53,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,24
bodyId_5901215703,0,0,0,0,0,0,0,0,0,0,0,1,22,0,0,21,0,0,0
