N_out_bodyId,N_out_name,num_LC_synapsing,num_synapses,avg_synapses
1188599723,PVL06z_pct,1,3,3
1228489167,ADL01ob_pct,1,1,1
1319583458,PVL10t_b_pct,1,1,1
1320622829,AVL07c_pct,1,1,1
1344469820,PDL09z_pct,1,1,1
1347907087,PDL12v_a_pct,1,1,1
1351312482,AVL07b_pct,1,1,1
1351644908,,1,1,1
1386780502,AVL02s_pct,1,1,1
1411327661,PVL10y_a_pct,1,1,1
1414694799,PVL03og_pct,1,1,1
1438645350,,1,1,1
1445773652,PVL03oh_pct,1,1,1
1446061566,PVL03og_pct,1,1,1
1446762036,PVL05ol_pct,1,2,2
1447448324,PVL03oh_pct,1,1,1
1449486007,PVL07s_pct,1,1,1
1469663014,,1,1,1
1472715683,PVL10w_c_pct,1,1,1
1476824820,PVL03og_pct,1,1,1
1479820692,AVL26a_pct,1,1,1
1479847174,AVL10t_pct,1,1,1
1481202338,PDL12v_a_pct,1,1,1
1504437450,AVL03e_pct,1,1,1
1506120610,AVL18q_pct,1,1,1
1506440282,AVM08h_b_pct,1,1,1
1507139129,AVL05r_pct,1,1,1
1508128473,AVL11r_a_pct,1,1,1
1538471758,,1,1,1
1540216055,PVL05a_b_pct,1,1,1
1564157830,PVM01ov_pct,1,2,2
1565487494,,1,1,1
1566514624,PVL05a_c_pct,1,1,1
1567201953,,1,1,1
1570896561,AVL18z_pct,1,1,1
1570901776,AVL11oq_pct,1,2,2
1597204590,AVL05ox_pct,1,1,1
1600209534,,1,2,2
1660267880,PVL05ot_pct,1,1,1
1692014053,,1,1,1
1715895680,PVL05ob_pct,1,1,1
1716871217,,1,1,1
2349505897,AVL02oh_pct,1,1,1
5813017315,PVL03oi_pct,1,1,1
5813022794,PDM36c_pct,1,1,1
5813033404,PVL10v_b_pct,1,1,1
5813037804,PVL15u_pct,1,1,1
5813037812,PVL15t_pct,1,1,1
5813040285,PVL07r_pct,1,1,1
5813041641,PDL12oe_pct,1,2,2
5813057077,PVL09h_pct,1,1,1
5813065321,PVL03w_pct,1,2,2
5813070954,AVL02ow_pct,1,1,1
5813088549,PVL03w_pct,1,1,1
5813097634,PVL04a_b_pct,1,1,1
5901205169,AVL05r_pct,1,1,1
