N_out_bodyId,N_out_name,num_LC_synapsing,num_synapses,avg_synapses
1159262177,,1,1,1
1189230639,LT1,1,1,1
1222778569,,1,1,1
1224560798,,1,1,1
1290961410,AVM08og_pct,1,1,1
1318991216,PDL20a_pct,1,5,5
1321564092,ADL01ot_pct,1,2,2
1346560069,AVL01j_pct,1,1,1
1375206889,,1,1,1
1414073219,AVL05r_pct,1,1,1
1474424990,AVL13h_pct,1,3,3
1478487190,AVL11t_pct,1,1,1
1497973422,PVL05oc_pct,1,1,1
1539496112,AVL13h_pct,1,1,1
1566178485,PVL05z_pct,1,1,1
1570210823,AVL21c_pct,1,1,1
1571634471,AVL05p_pct,1,1,1
1596937330,,1,1,1
1598296804,AVL05i_pct,1,4,4
1599902570,PVL05a_a_pct,1,1,1
1600666632,AVL05f_pct,1,1,1
1627950600,PVM01ot_pct,1,1,1
1628291400,AVL05or_pct,1,2,2
1633337773,AVL10d_pct,1,3,3
1656864792,PVL07i_pct,1,1,1
1658963980,PVM01ot_pct,1,1,1
1661329404,,1,1,1
1722336742,,1,1,1
1722670598,AVL10q_pct,1,1,1
1722993253,,1,1,1
1748567506,,1,1,1
1848251306,LC31,1,1,1
5813021112,PVL05oq_pct,1,1,1
5813027276,ADL26e_pct,1,1,1
5813054384,PDM28n_pct,1,2,2
5813061112,,1,1,1
5813068804,AVM08d_pct,1,1,1
5813077633,PVL03oi_pct,1,1,1
5813080260,AVL03oq_pct,1,1,1
