Row,LC17,LPLC2,LC4,LC9,LPLC4,LC16,LC6,LC26,LC24,LC25,LC20,LC22,LPLC1,LC18,LC15,LC11,LC21,LC13,LC12
bodyId_0296199021,0,0,0,0,0,0,0,0,85,0,0,0,0,0,0,0,0,0,0
bodyId_0328543082,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0
bodyId_0421646999,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0
bodyId_0421650994,0,0,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0
bodyId_0426148655,0,0,0,0,0,542,0,0,0,0,0,0,0,0,0,0,0,0,0
bodyId_0426489841,0,0,0,0,0,0,119,0,0,0,0,0,0,0,0,0,0,0,0
bodyId_0447228814,6956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bodyId_0447872055,0,0,0,0,0,0,0,0,0,0,58,0,0,0,0,0,0,0,0
bodyId_0449250041,0,0,0,0,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0
bodyId_0457520471,0,0,0,0,0,305,0,0,0,0,0,0,0,0,0,0,0,0,0
bodyId_0483712161,0,0,0,0,0,0,0,0,245,0,0,0,0,0,0,0,0,0,0
bodyId_0550573520,0,0,0,0,0,155,0,0,0,0,0,0,0,0,0,0,0,0,0
bodyId_0550577624,0,0,0,0,0,130,0,0,0,0,0,0,0,0,0,0,0,0,0
bodyId_0550927367,0,0,0,0,0,0,253,0,0,0,0,0,0,0,0,0,0,0,0
bodyId_0581262846,0,0,0,0,0,1260,0,0,0,0,0,0,0,0,0,0,0,0,0
bodyId_0581599794,0,0,0,0,0,177,0,0,0,0,0,0,0,0,0,0,0,0,0
bodyId_0581603800,0,0,0,0,0,353,0,0,0,0,0,0,0,0,0,0,0,0,0
bodyId_0604709727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,0,0,0
bodyId_0607251100,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0
bodyId_0610321430,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0
bodyId_0612634432,0,0,0,0,0,427,0,0,0,0,0,0,0,0,0,0,0,0,0
bodyId_0644001906,0,0,0,0,0,1133,0,0,0,0,0,0,0,0,0,0,0,0,0
bodyId_0644757911,0,0,0,0,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0
bodyId_0670547235,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0
bodyId_0672598344,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0
bodyId_0674687388,0,0,0,0,0,0,960,0,0,0,0,0,0,0,0,0,0,0,0
bodyId_0675490204,0,0,0,0,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bodyId_0705722736,0,0,0,0,0,0,122,0,0,0,0,0,0,0,0,0,0,0,0
bodyId_0706183770,0,0,0,0,0,0,0,0,0,0,0,68,0,0,0,0,0,0,0
bodyId_0708545526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0
bodyId_0730398229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0
bodyId_0734352404,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0
bodyId_0734677385,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0
bodyId_0736748242,0,0,0,0,0,574,0,0,0,0,0,0,0,0,0,0,0,0,0
bodyId_0737093692,0,0,0,0,0,1159,0,0,0,0,0,0,0,0,0,0,0,0,0
bodyId_0737093754,0,0,0,0,0,2029,0,0,0,0,0,0,0,0,0,0,0,0,0
bodyId_0739256609,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bodyId_0756502912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132,0
bodyId_0766410805,0,0,0,0,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0
bodyId_0767787456,0,0,0,0,0,177,0,0,0,0,0,0,0,0,0,0,0,0,0
bodyId_0796733478,0,0,0,0,0,0,170,0,0,0,0,0,0,0,0,0,0,0,0
bodyId_0797442049,0,0,0,0,0,153,0,0,0,0,0,0,0,0,0,0,0,0,0
bodyId_0798132291,0,0,0,0,0,1778,0,0,0,0,0,0,0,0,0,0,0,0,0
bodyId_0821703262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149,0
bodyId_0822461999,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bodyId_0823063281,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0
bodyId_0827086517,0,0,0,0,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0
bodyId_0828826099,0,0,0,0,0,205,0,0,0,0,0,0,0,0,0,0,0,0,0
bodyId_0829154825,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0
bodyId_0853100744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,264,0
bodyId_0857793013,0,0,0,0,0,122,0,0,0,0,0,0,0,0,0,0,0,0,0
bodyId_0858838262,0,0,0,0,0,0,801,0,0,0,0,0,0,0,0,0,0,0,0
bodyId_0858838467,0,0,0,584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bodyId_0883514695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,0
bodyId_0884122973,0,0,0,0,0,0,0,98,0,0,0,0,0,0,0,0,0,0,0
bodyId_0884856749,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0
bodyId_0885132185,0,0,0,0,0,0,0,0,77,0,0,0,0,0,0,0,0,0,0
bodyId_0889194759,0,0,0,1029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bodyId_0889535602,0,0,0,0,0,0,709,0,0,0,0,0,0,0,0,0,0,0,0
bodyId_0889852017,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0
bodyId_0921576508,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0
bodyId_0921589471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0
bodyId_0943048975,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0
bodyId_0945161760,0,0,0,0,0,0,0,0,97,0,0,0,0,0,0,0,0,0,0
bodyId_0945532230,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0,0,0,0
bodyId_0945647730,0,0,0,0,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bodyId_0946495259,0,0,0,0,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0
bodyId_0947212143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0
bodyId_0947923543,0,0,0,0,0,0,0,0,0,0,0,0,0,2208,0,0,0,0,0
bodyId_0949904655,0,0,0,1773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bodyId_0950880008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,961,0,0,0
bodyId_0976190756,0,0,0,0,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bodyId_0976575766,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0,0,0,0
bodyId_0977223393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198,0
bodyId_0977628790,0,0,0,0,174,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bodyId_0977913894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,0,0,0,0
bodyId_1002360103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1894,0
bodyId_1006876508,0,0,0,0,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bodyId_1006984280,0,0,0,0,518,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bodyId_1008663678,0,0,0,0,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bodyId_1009311804,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bodyId_1009980185,0,0,0,0,0,0,156,0,0,0,0,0,0,0,0,0,0,0,0
bodyId_1011728599,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bodyId_1014016336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,0,0,0,0
bodyId_1038636222,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,0,0,0,0
bodyId_1040013335,0,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bodyId_1043696281,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0
bodyId_1044028675,0,0,0,0,0,101,0,0,0,0,0,0,0,0,0,0,0,0,0
bodyId_1073069488,0,0,0,0,0,0,0,0,0,0,0,0,0,160,0,0,0,0,0
bodyId_1073354203,0,0,0,1989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bodyId_1073694558,0,0,0,819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bodyId_1100088382,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bodyId_1100404581,0,0,0,0,740,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bodyId_1102407288,0,0,0,0,0,0,142,0,0,0,0,0,0,0,0,0,0,0,0
bodyId_1104056135,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0
bodyId_1128200628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1055,0,0,0
bodyId_1133455474,0,0,0,264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bodyId_1134107162,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0
bodyId_1134819586,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bodyId_1135112830,0,0,0,0,0,0,167,0,0,0,0,0,0,0,0,0,0,0,0
