N_out_bodyId,N_out_name,num_LC_synapsing,num_synapses,avg_synapses
1352331062,PVL05ok_pct,62,1007,16.241935483871
1508123668,,62,306,4.93548387096774
1417768398,AVL05od_pct,61,427,7
1508123633,AVL05oh_pct,61,409,6.70491803278689
1414073219,AVL05r_pct,60,277,4.61666666666667
1507782010,AVL05on_pct,59,227,3.84745762711864
5901205169,AVL05r_pct,59,174,2.94915254237288
1070950293,PVLP001,58,156,2.68965517241379
1536447127,,58,213,3.67241379310345
5901203491,PDL12v_b_pct,57,137,2.40350877192982
1167541601,,56,218,3.89285714285714
1068885266,PVLP001,55,181,3.29090909090909
1227135350,PDL09i_pct,55,148,2.69090909090909
1344460840,PDL09ob_pct,55,171,3.10909090909091
5813053966,AVL13oe_pct,53,139,2.62264150943396
1288530238,AVL13e_b_pct,52,126,2.42307692307692
1007550646,PDL09oc_pct,51,266,5.2156862745098
1474062225,PDL09ob_pct,50,122,2.44
1504406220,PDL12v_b_pct,49,107,2.18367346938776
1508464822,AVL05on_pct,49,130,2.6530612244898
977913894,PDL12v_b_pct,48,112,2.33333333333333
1355750029,,47,83,1.76595744680851
1356091208,AVL13_pct,47,96,2.04255319148936
1189264680,PDL09m_pct,46,118,2.56521739130435
1352335943,PVL10y_b_pct,46,106,2.30434782608696
1538471758,,46,103,2.23913043478261
1473052588,PDL12v_b_pct,45,98,2.17777777777778
1511888459,AVL13od_pct,45,95,2.11111111111111
770585045,PVL04ov_pct,44,88,2
1386780502,AVL02s_pct,44,102,2.31818181818182
486410031,ADL18a_pct,40,65,1.625
1044701474,AVL03z_c_pct,40,78,1.95
1161399526,PVL04ov_pct,40,72,1.8
1480222035,,40,86,2.15
1014016336,AVL03z_c_pct,39,76,1.94871794871795
1375504297,PDL09n_pct,39,67,1.71794871794872
1476777923,AVL02s_pct,39,84,2.15384615384615
1534798033,AVL05s_c_pct,39,92,2.35897435897436
797424771,AVL03z_c_pct,38,67,1.76315789473684
1507109459,AVL13v_pct,38,67,1.76315789473684
1038938989,PDL09n_pct,37,68,1.83783783783784
1130714433,PDL09m_pct,37,67,1.81081081081081
1167546166,,37,58,1.56756756756757
1507446255,AVL13v_pct,37,60,1.62162162162162
1037237333,PVL03y_pct,35,67,1.91428571428571
1351644908,,35,72,2.05714285714286
1375504403,PDL09x_pct,35,77,2.2
1509146177,AVL02s_pct,35,49,1.4
1320277749,,34,53,1.55882352941176
1312061760,PVL19h_pct,32,41,1.28125
1375504427,PDL09n_pct,32,50,1.5625
1450875637,AVL11r_a_pct,32,42,1.3125
1477161691,AVL13v_pct,31,53,1.70967741935484
1477434062,PDL09n_pct,31,46,1.48387096774194
1074484603,AVL02olb_pct,30,61,2.03333333333333
1287645091,AVM08k_pct,30,49,1.63333333333333
1135458373,PVL04s_pct,28,41,1.46428571428571
1383767808,PVL04s_pct,28,48,1.71428571428571
1481202338,PDL12v_a_pct,28,38,1.35714285714286
5813044470,,28,39,1.39285714285714
5813057178,PVL15q_pct,26,39,1.5
1449848294,AVL07e_pct,24,31,1.29166666666667
1507139129,AVL05r_pct,24,31,1.29166666666667
1291638853,AVL11x_pct,23,36,1.56521739130435
826062651,AVL03p_pct,22,30,1.36363636363636
1471337584,PDL12v_b_pct,22,32,1.45454545454545
1472711015,PDL12v_b_pct,22,36,1.63636363636364
1074493547,AVL13w_pct,20,29,1.45
1167796848,AVL03z_b_pct,20,24,1.2
1014344148,AVL03or_pct,19,32,1.68421052631579
1508128473,AVL11r_a_pct,19,31,1.63157894736842
1006560977,PDL12v_a_pct,18,23,1.27777777777778
