N_out_bodyId,N_out_name,num_LC_synapsing,num_synapses,avg_synapses
581262846,ADL14s_pct,82,1260,15.3658536585366
644001906,ADL14s_pct,82,1133,13.8170731707317
736748242,ADL14s_pct,82,574,7
737093692,ADL14s_pct,82,1159,14.1341463414634
737093754,ADL14s_pct,82,2029,24.7439024390244
798132291,ADL14s_pct,82,1778,21.6829268292683
5813057854,ADL14s_pct,82,1617,19.719512195122
426148655,,81,542,6.69135802469136
581603800,ADL14m_d_pct,80,353,4.4125
612634432,ADL14m_d_pct,80,427,5.3375
457520471,ADL17j_pct,78,305,3.91025641025641
5813075410,ADL14m_c_pct,77,238,3.09090909090909
828826099,ADL14p_pct,76,205,2.69736842105263
974027716,PVL10t_b_pct,70,180,2.57142857142857
1289574568,PVL10t_a_pct,69,208,3.01449275362319
797442049,AVL11b_pct,68,153,2.25
581599794,,67,177,2.64179104477612
550573520,,66,155,2.34848484848485
1319583458,PVL10t_b_pct,66,149,2.25757575757576
828826327,ADL14m_a_pct,65,148,2.27692307692308
767787456,,64,177,2.765625
797796343,ADL14k_pct,64,132,2.0625
5813070572,ADL14m_c_pct,64,148,2.3125
1720333334,ADL14i_a_pct,62,166,2.67741935483871
768806088,ADL14m_c_pct,61,168,2.75409836065574
1073691439,ADL14q_pct,61,147,2.40983606557377
550577624,,59,130,2.20338983050847
733649312,,59,133,2.25423728813559
581599704,ADL14m_c_pct,58,133,2.29310344827586
1350612846,AVL07op_pct,57,121,2.12280701754386
857793013,AVL09v_pct,56,122,2.17857142857143
912290165,PVL10t_a_pct,56,177,3.16071428571429
769263962,PDM12m_pct,55,121,2.2
5813064410,AVL04ola,55,112,2.03636363636364
1351644908,,54,114,2.11111111111111
1381306709,AVL07op_pct,52,113,2.17307692307692
581599674,ADL14m_c_pct,50,76,1.52
5813041172,,50,98,1.96
1005857944,AVL04olb,48,76,1.58333333333333
766410805,ADL12g_pct,47,99,2.1063829787234
426489829,,46,94,2.04347826086957
1044028675,AVL03z_d_pct,45,101,2.24444444444444
1289238793,AVL08oa_pct,45,90,2
1043066007,PVL21b_pct,44,74,1.68181818181818
1289233728,AVL07c_pct,43,75,1.74418604651163
734352404,ADL12g_pct,40,75,1.875
1166458109,,40,67,1.675
1259890841,AVL08e_pct,40,75,1.875
1320622829,AVL07c_pct,40,81,2.025
1357084643,AVL08e_pct,40,62,1.55
827086517,AVL03n_pct,38,67,1.76315789473684
1290227332,AVM08i_pct,36,62,1.72222222222222
5901202967,AVL08oa_pct,35,56,1.6
519909788,ADL14m_a_pct,34,59,1.73529411764706
854093627,PDL09oe_pct,32,51,1.59375
1134107162,PVM09h_pct,32,55,1.71875
734677385,AVL08n_pct,31,42,1.35483870967742
797424771,AVL03z_c_pct,31,53,1.70967741935484
1074493547,AVL13w_pct,31,45,1.45161290322581
5813061112,,31,42,1.35483870967742
1104056135,PVL19a_pct,30,53,1.76666666666667
5812982994,PVL04a_a_pct,30,37,1.23333333333333
889540433,AVL03n_pct,29,41,1.41379310344828
943048975,PDL16k_pct,29,45,1.55172413793103
1323015482,AVL07op_pct,29,48,1.6551724137931
1381656679,PVL10t_a_pct,29,53,1.82758620689655
858838467,ADL14i_a_pct,28,51,1.82142857142857
912601209,,27,38,1.40740740740741
1381997776,AVL13b_pct,27,47,1.74074074074074
1259895761,AVL08d_pct,25,40,1.6
765021328,ADL14e_pct,24,37,1.54166666666667
575400910,ADL14k_pct,23,27,1.17391304347826
5813080753,,23,28,1.21739130434783
426494132,,22,29,1.31818181818182
982982098,PVL06v_b_pct,22,32,1.45454545454545
1251684081,PDL09v_pct,22,34,1.54545454545455
1351667174,PVL10y_b_pct,22,37,1.68181818181818
1384712714,AVL05of_pct,22,37,1.68181818181818
765028935,AVL03m_b_pct,21,32,1.52380952380952
485037749,ADL14k_pct,20,23,1.15
643660756,,20,23,1.15
1319927977,AVL07c_pct,20,28,1.4
486410031,ADL18a_pct,19,25,1.31578947368421
695465316,PDL06w_pct,19,25,1.31578947368421
5812983094,ADL02z_pct,19,22,1.15789473684211
605154073,AVL06d_pct,18,24,1.33333333333333
605762571,ADL14k_pct,18,25,1.38888888888889
736757369,,17,22,1.29411764705882
760306167,ADL09e_pct,17,22,1.29411764705882
1382308349,AVL13b_pct,17,19,1.11764705882353
796056849,AVL03n_pct,16,20,1.25
821344462,ADM02g_pct,16,25,1.5625
1386780502,AVL02s_pct,16,23,1.4375
5813022455,AVL03c_a_pct,16,24,1.5
667184255,PDL16f_pct,14,18,1.28571428571429
858842517,,14,23,1.64285714285714
1006146837,PVL02c_pct,14,16,1.14285714285714
481657750,ADL05e_pct,13,16,1.23076923076923
767787451,,13,16,1.23076923076923
915105429,AVL16d_pct,13,19,1.46153846153846
1375504403,PDL09x_pct,13,20,1.53846153846154
1381311623,PVL10u_pct,13,23,1.76923076923077
5813054053,ADM10p_pct,13,19,1.46153846153846
1074704960,AVL19i_pct,12,15,1.25
5812986217,AVL03le_pct,12,14,1.16666666666667
5813026724,ADL14m_a_pct,12,13,1.08333333333333
944729222,AVL07m_pct,11,13,1.18181818181818
947172504,PVL10q_b_pct,11,14,1.27272727272727
1130947782,AVL07q_pct,11,13,1.18181818181818
1288889408,AVL19j_pct,11,12,1.09090909090909
1290253312,AVL11ob_pct,11,14,1.27272727272727
694126781,PVL11z_pct,10,11,1.1
765034172,ADL12i_pct,10,11,1.1
919846263,ADL02e_pct,10,10,1
974788614,PVL10s_b_pct,10,14,1.4
1344810847,PDL09v_pct,10,12,1.2
701923413,AVM18d_pct,9,9,1
823395525,AVL07u_pct,9,9,1
858458268,AVL06d_pct,9,10,1.11111111111111
1038938989,PDL09n_pct,9,14,1.55555555555556
1107081827,PVL19d_pct,9,14,1.55555555555556
1164817714,AVL03c_a_pct,9,9,1
1321564092,ADL01ot_pct,9,10,1.11111111111111
1446061566,PVL03og_pct,9,13,1.44444444444444
5813020386,PVL06v_a_pct,9,13,1.44444444444444
577123102,PDL13e_pct,8,8,1
663799582,,8,8,1
852302293,AVL07ov_pct,8,8,1
889190744,ADL14j_pct,8,13,1.625
945057870,PVL10s_b_pct,8,13,1.625
732600113,ADL01oa_pct,7,9,1.28571428571429
1288522544,AVL18s_pct,7,8,1.14285714285714
1352335943,PVL10y_b_pct,7,11,1.57142857142857
1414405144,PVL10y_c_pct,7,8,1.14285714285714
1445379615,AVM06c_pct,7,10,1.42857142857143
1505152580,AVL03m_a_pct,7,8,1.14285714285714
2064040033,AVL18k_pct,7,7,1
5812983081,AVL03c_a_pct,7,9,1.28571428571429
5812991539,PDL12oc_pct,7,9,1.28571428571429
5813058350,PVL04a_a_pct,7,8,1.14285714285714
453018720,ADL04w_pct,6,7,1.16666666666667
765050884,AVL03m_b_pct,6,6,1
766410696,,6,7,1.16666666666667
767787404,,6,8,1.33333333333333
821345327,,6,8,1.33333333333333
858838262,ADL14m_a_pct,6,7,1.16666666666667
1192744779,PDL09y_b_pct,6,6,1
5813053731,ADL03h_pct,6,6,1
612336669,PVL04lb_pct,5,8,1.6
795723912,ADL12g_a_pct,5,6,1.2
884464419,,5,7,1.4
891914014,ADL12q_pct,5,6,1.2
950928506,ADL12a_b_pct,5,5,1
1007550646,PDL09oc_pct,5,6,1.2
1135837629,PVM02a_pct,5,6,1.2
1260949362,AVL18s_pct,5,5,1
1288202406,PDL09q_pct,5,5,1
1351628071,AVL08h_pct,5,5,1
1351999057,AVL07op_pct,5,7,1.4
5813013498,PDL09q_pct,5,6,1.2
5813048443,ADL14q_pct,5,7,1.4
5813068559,AVL19c_pct,5,6,1.2
483708083,,4,4,1
728926409,,4,4,1
795362225,AVL03m_a_pct,4,5,1.25
828144800,AVL03c_b_pct,4,4,1
884446447,PDL09oe_pct,4,5,1.25
917643796,,4,6,1.5
977222655,PDL09n_pct,4,4,1
1012298719,ADL12a_d_pct,4,5,1.25
1038602562,PDL09f_pct,4,5,1.25
1196479378,,4,5,1.25
1196816048,AVL11i_pct,4,5,1.25
1255820456,,4,5,1.25
1289920105,PDL09r_pct,4,4,1
1353708479,AVL07b_pct,4,5,1.25
1414694799,PVL03og_pct,4,7,1.75
1442708190,PVL10y_c_pct,4,6,1.5
1444046333,AVL07b_pct,4,4,1
1665766998,,4,4,1
1942374343,,4,4,1
5813010405,AVL03m_a_pct,4,4,1
5813053836,AVL25c_pct,4,4,1
5813070613,AVL02ot_pct,4,5,1.25
358514340,PDL13e_pct,3,3,1
543692985,ADL02t_pct,3,3,1
640199721,PDL09e_pct,3,3,1
670547617,ADL19r_pct,3,4,1.33333333333333
792040520,PDM28p_pct,3,5,1.66666666666667
852738570,AVL12p_pct,3,3,1
884450920,AVL08a_pct,3,3,1
889535602,ADL14m_a_pct,3,3,1
889863729,,3,3,1
977218524,PDL12v_a_pct,3,4,1.33333333333333
1010273518,PDL09od_pct,3,3,1
1068885266,PVLP001,3,3,1
1105169664,AVL20d_pct,3,4,1.33333333333333
1135777647,AVL03z_d_pct,3,3,1
1189605993,PDL09y_a_pct,3,4,1.33333333333333
1226831477,PDL09r_pct,3,3,1
1254805789,,3,3,1
1414712300,AVL11oq_pct,3,3,1
5813053966,AVL13oe_pct,3,3,1
5813054384,PDM28n_pct,3,3,1
5813056930,PVL10s_a_pct,3,3,1
5813068801,AVL01i_pct,3,3,1
359560762,PVL04d_pct,2,2,1
426489841,,2,2,1
602476655,PDM08of_pct,2,2,1
608145495,PDL09e_pct,2,2,1
638148241,PVL04ok_pct,2,2,1
664456036,,2,2,1
669512877,AVL12h_pct,2,2,1
674687388,ADL14m_a_pct,2,2,1
759585675,AVL07p_pct,2,2,1
790918021,PDL08oc_pct,2,2,1
819895218,AVL07ov_pct,2,4,2
822708945,AVM18e_pct,2,3,1.5
829154825,AVL10e_pct,2,2,1
881995193,AVL07oy_pct,2,2,1
883479122,PDM06a_pct,2,2,1
889194759,ADL14i_a_pct,2,2,1
891577717,ADL12a_c_pct,2,3,1.5
916158794,,2,3,1.5
917527702,ADL12n_pct,2,2,1
921935093,AVL08op_pct,2,2,1
945058110,AVL07r_pct,2,2,1
1038926500,PDM26a_pct,2,8,4
1099981052,PDL09n_pct,2,2,1
1135458373,PVL04s_pct,2,2,1
1222769755,PVL03a_pct,2,3,1.5
1230902952,AVL02ot_pct,2,2,1
1256494044,,2,2,1
1289242975,PDL09r_pct,2,2,1
1290270553,AVL03olb_pct,2,2,1
1290572640,AVL18oa_pct,2,3,1.5
1317886409,,2,2,1
1344810921,PDL09w_pct,2,2,1
1351312482,AVL07b_pct,2,2,1
1351964689,AVL18x_pct,2,2,1
1352664363,PDL09y_a_pct,2,2,1
1414366899,,2,2,1
1470996844,PVL14i_pct,2,2,1
1474087416,AVL18r_pct,2,2,1
1474736336,AVL05os_pct,2,2,1
1477447226,AVL05ou_pct,2,3,1.5
2069644133,VP5+ lPN,2,2,1
5812982039,ADL02of_pct,2,2,1
5812986096,AVM06q_pct,2,2,1
5813038167,AVL08d_pct,2,2,1
5813038177,PDL09r_pct,2,2,1
5813041458,AVL07oo_pct,2,2,1
5813057853,AVL03s_pct,2,2,1
5813069337,AVL12s_pct,2,2,1
296199021,PDM07on_pct,1,5,5
326888627,PDM07on_pct,1,1,1
328543082,ADL18n_pct,1,3,3
359913281,ADL18n_pct,1,3,3
391652073,ADL18n_pct,1,4,4
421646999,AVL07oa_pct,1,1,1
421650994,AVL07t_pct,1,2,2
483712161,ADL05x_pct,1,7,7
515394155,PDL13e_pct,1,1,1
515450389,AVM14r_pct,1,1,1
517086196,AVL27d_pct,1,1,1
518476551,AVL07h_pct,1,1,1
609979769,PDM07oo_pct,1,2,2
610321430,PDM07oo_pct,1,5,5
642948546,ADL18n_pct,1,1,1
644757911,PDM06c_pct,1,4,4
665169278,PDL17n_pct,1,1,1
696233299,,1,1,1
734686161,PDL13oa_pct,1,1,1
738155917,ADM10s_pct,1,1,1
759960572,PVL09j_pct,1,1,1
764339342,ADL05m_pct,1,1,1
789934899,PVL03c_d_pct,1,2,2
792326206,ADL26i_pct,1,2,2
792364800,,1,1,1
796431821,PVL09i_pct,1,1,1
821003563,PDM08oa_pct,1,1,1
823058013,AVL12s_pct,1,1,1
853726809,AVL01q_pct,1,2,2
853748581,AVL12h_pct,1,1,1
854776068,PDL09oh_pct,1,1,1
858117444,PVL06p_a_pct,1,1,1
860910626,AVL07z_pct,1,2,2
881999404,AVL07oz_pct,1,1,1
884122973,PVL03t_pct,1,1,1
884916323,,1,1,1
889523223,PDL09e_pct,1,1,1
889852017,AVL10e_pct,1,1,1
917842566,PDL09c_pct,1,1,1
945161760,PDL09d_pct,1,1,1
946495259,PDM12v_pct,1,4,4
947530600,AVL18h_pct,1,1,1
977201905,ADL12a_c_pct,1,1,1
1002360103,PDL09p_pct,1,1,1
1005149651,PDL12ola_pct,1,4,4
1006560977,PDL12v_a_pct,1,1,1
1009980185,AVL03q_pct,1,1,1
1041931156,AVL11g_pct,1,1,1
1043696281,AVL03lg_pct,1,1,1
1070646938,ADL02y_pct,1,1,1
1075400240,AVL03om_pct,1,1,1
1101716795,,1,1,1
1102407288,AVL03q_pct,1,1,1
1103693624,,1,1,1
1130359511,PDL09f_pct,1,1,1
1162081064,AVL03q_pct,1,1,1
1167546166,,1,1,1
1192740560,,1,1,1
1222778569,,1,1,1
1255138222,PVL14i_pct,1,1,1
1257832300,,1,1,1
1259230618,AVL03ov_pct,1,1,1
1283039493,,1,1,1
1287519733,,1,1,1
1287645091,AVM08k_pct,1,1,1
1290245126,,1,1,1
1290930207,AVL05oj_pct,1,1,1
1291633691,AVL05ot_pct,1,1,1
1317208043,,1,1,1
1320951699,AVL19j_pct,1,1,1
1322306508,AVL05ot_pct,1,1,1
1351623779,,1,1,1
1353704387,AVL05ou_pct,1,1,1
1378251040,PVL17a_pct,1,1,1
1382023849,AVL03p_pct,1,1,1
1382667382,AVL11g_pct,1,1,1
1383703581,PVL05p_pct,1,2,2
1384734912,AVL18y_pct,1,1,1
1411327661,PVL10y_a_pct,1,1,1
1416796844,,1,1,1
1437902499,PVL03of_pct,1,1,1
1443036085,AVL05os_pct,1,1,1
1445453636,AVL07oq_pct,1,1,1
1446062404,PVL05h_pct,1,1,1
1446066048,AVL07b_pct,1,1,1
1478879340,AVL13g_b_pct,1,2,2
1536490336,AVL07oq_pct,1,1,1
1562366881,AVL18a_pct,1,1,1
1567140261,,1,1,1
1632016438,PVL05oy_pct,1,1,1
1658855991,,1,1,1
1693719111,AVL10og_pct,1,1,1
1727979406,VP multi lPN lALT,1,1,1
1783682341,,1,1,1
1904117126,PVL14i_pct,1,1,1
2062689261,,1,1,1
2063013720,AVL12p_pct,1,1,1
2064040127,AVL12p_pct,1,1,1
2091669751,,1,1,1
2310661767,,1,1,1
5812981242,PDL09oe_pct,1,1,1
5812983383,PDL09d_pct,1,4,4
5813021090,,1,1,1
5813021583,AVL06oi_pct,1,1,1
5813022764,ADL12g_a_pct,1,1,1
5813038350,AVL03lf_pct,1,1,1
5813041323,AVL10e_pct,1,1,1
5813041360,PDL09y_b_pct,1,1,1
5813041581,PDL28a_pct,1,1,1
5813048319,AVL07m_pct,1,1,1
