Row,LC17,LPLC2,LC4,LC9,LPLC4,LC16,LC6,LC26,LC24,LC25,LC20,LC22,LPLC1,LC18,LC15,LC11,LC21,LC13,LC12
bodyId_0426489829,0,0,0,0,0,2.04347826086957,1.41666666666667,0,0,0,0,0,0,0,0,0,0,0,0
bodyId_0485037749,0,0,0,0,0,1.15,0,1.375,0,0,0,0,0,0,0,0,0,0,0
bodyId_0486410031,0,0,0,0,0,1.31578947368421,0,0,0,0,0,0,0,0,1.625,0,0,0,0
bodyId_0519909788,0,0,0,0,0,1.73529411764706,4.63333333333333,0,0,0,0,0,0,0,0,0,0,0,0
bodyId_0575400910,0,0,0,0,0,1.17391304347826,0,1.9,0,0,0,0,0,0,0,0,0,0,0
bodyId_0581599704,0,0,0,0,0,2.29310344827586,1.22222222222222,0,0,0,0,0,0,0,0,0,0,0,0
bodyId_0638148241,0,0,0,0,0,0,1.59090909090909,0,1.55555555555556,0,0,0,0,0,0,0,0,0,0
bodyId_0644455046,0,0,0,0,1.26315789473684,0,0,0,0,0,0,3.23333333333333,0,0,0,0,0,0,0
bodyId_0665169278,0,0,0,0,0,0,0,2.35714285714286,1.5,0,0,0,0,0,0,0,0,0,0
bodyId_0670547617,0,0,0,0,0,0,1.82142857142857,0,1.33333333333333,0,0,0,0,0,0,0,0,0,0
bodyId_0675835107,0,0,0,0,4.80769230769231,0,0,0,0,0,0,0,0,0,0,0,0,1.5,0
bodyId_0676479217,0,0,0,4.1304347826087,0,0,2.96428571428571,0,0,0,0,0,0,0,0,0,0,0,0
bodyId_0695465316,0,0,0,0,0,1.31578947368421,1.30769230769231,0,0,0,0,0,0,0,0,0,0,0,0
bodyId_0707116522,0,0,0,0,7.66666666666667,0,0,0,0,0,0,3.18181818181818,0,0,0,0,0,0,0
bodyId_0731736853,0,0,0,0,1.71428571428571,0,0,0,0,0,0,0,0,0,0,0,0,3.21538461538462,0
bodyId_0733649312,0,0,0,0,0,2.25423728813559,0,2.31818181818182,0,0,0,0,0,0,0,0,0,0,0
bodyId_0737218700,0,0,0,0,1.7,0,0,0,0,0,0,3.34375,0,0,0,0,0,0,0
bodyId_0759960572,0,0,0,0,0,0,0,1.89655172413793,1.125,0,0,0,0,0,0,0,0,0,0
bodyId_0760306167,0,0,0,0,0,0,0,20.325,9.25,0,0,0,0,0,0,0,0,0,0
bodyId_0765021328,0,0,0,0,0,1.54166666666667,0,0,1.36363636363636,0,0,0,0,0,0,0,0,0,0
bodyId_0765028935,0,0,0,0,0,1.52380952380952,0,0,1.25,0,0,0,0,0,0,0,0,0,0
bodyId_0768806088,0,0,0,0,0,2.75409836065574,1.5,0,0,0,0,0,0,0,0,0,0,0,0
bodyId_0769263962,0,0,0,0,0,2.2,2.59574468085106,0,0,0,0,0,0,0,0,0,0,0,0
bodyId_0792326206,0,5.78048780487805,6.46969696969697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bodyId_0793815358,0,0,0,0,3.32258064516129,0,0,0,0,0,0,2.8125,0,0,0,0,0,0,0
bodyId_0796431821,0,0,0,0,0,0,0,1.6,1.14285714285714,0,0,0,0,0,0,0,0,0,0
bodyId_0797796343,0,0,0,0,0,2.0625,0,1.90625,0,0,0,0,0,0,0,0,0,0,0
bodyId_0821344462,0,0,0,0,0,1.5625,1.28571428571429,0,0,0,0,0,0,0,0,0,0,0,0
bodyId_0828826327,0,0,0,0,0,2.27692307692308,2.55102040816327,0,0,0,0,0,0,0,0,0,0,0,0
bodyId_0855526852,0,2.35593220338983,2.16129032258065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bodyId_0858842517,0,0,0,0,0,1.64285714285714,2.53846153846154,0,0,0,0,0,0,0,0,0,0,0,0
bodyId_0889531496,0,0,0,3.65591397849462,0,0,0,0,0,0,0,0,0,0,0,1.73529411764706,0,0,0
bodyId_0889540433,0,0,0,0,0,1.41379310344828,1.2,0,0,0,0,0,0,0,0,0,0,0,0
bodyId_0889838921,0,0,1.56,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
bodyId_0912290165,0,0,0,0,0,3.16071428571429,2.03125,0,0,0,0,0,0,0,0,0,0,0,0
bodyId_0915105429,0,4.74324324324324,0,0,0,0,0,0,0,0,0,0,4.82352941176471,0,0,0,0,0,0
bodyId_0915179102,0,0,0,0,1.25,0,0,0,0,0,2.36363636363636,0,0,0,0,0,0,0,0
bodyId_0915503330,0,0,0,0,1.73333333333333,0,0,0,0,0,0,1.77777777777778,0,0,0,0,0,0,0
bodyId_0915528488,0,0,2.31428571428571,0,0,0,0,0,0,0,0,7.74285714285714,0,0,0,0,0,0,0
bodyId_0915549815,0,0,0,0,6.75,0,0,0,0,0,0,4.07692307692308,0,0,0,0,0,0,0
bodyId_0943809606,0,0,0,0,0,0,0,0,0,0,0,0,0,2.30952380952381,0,0,2.98076923076923,0,0
bodyId_0946209663,0,0,0,0,1.6875,0,0,0,0,0,0,0,0,0,0,0,0,1.57575757575758,0
bodyId_0954023855,0,3.67241379310345,1.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bodyId_0974027716,0,0,0,0,0,2.57142857142857,2.875,0,0,0,0,0,0,0,0,0,0,0,0
bodyId_0976221301,0,0,0,0,0,0,0,0,0,0,1.36363636363636,2.26315789473684,0,0,0,0,0,0,0
bodyId_1005953129,0,0,0,0,3.3125,0,0,0,0,0,0,7.77777777777778,0,0,0,0,0,0,0
bodyId_1006967204,0,0,0,0,3.2,0,0,0,0,0,0,4.52941176470588,0,0,0,0,0,0,0
bodyId_1007256476,0,0,0,0,5.95555555555556,0,0,0,0,0,1.5,0,0,0,0,0,0,0,0
bodyId_1007550646,0,0,0,0,0,0,0,0,0,5.33333333333333,0,0,0,0,5.2156862745098,0,0,0,0
bodyId_1013982515,0,0,0,0,0,0,0,0,0,0,0,0,0,2.41379310344828,0,9.46478873239437,0,0,0
bodyId_1014344148,0,0,2.5593220338983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.81308411214953
bodyId_1037237333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.91428571428571,0,2.38,0,0
bodyId_1037609552,0,0,0,0,1.75,0,0,0,0,0,0,0,0,0,0,0,0,3.27586206896552,0
bodyId_1038290956,0,0,0,0,1.66666666666667,0,0,0,0,0,0,0,0,0,0,0,0,2.75806451612903,0
bodyId_1038926500,0,0,0,0,0,0,0,2.14285714285714,3.96078431372549,0,0,0,0,0,0,0,0,0,0
bodyId_1043143311,0,0,0,0,0,0,0,0,0,0,0,0,0,4.53,0,7.70422535211268,0,0,0
bodyId_1044011735,0,0,0,2.45098039215686,0,0,0,0,0,0,0,0,0,0,0,2.77777777777778,0,0,0
bodyId_1044701474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.95,0,1.46153846153846,0,0
bodyId_1065280625,0,0,0,0,2.625,0,0,0,0,0,0,3.14285714285714,0,0,0,0,0,0,0
bodyId_1068302710,0,0,0,0,2.2,0,0,0,0,0,0,1.42857142857143,0,0,0,0,0,0,0
bodyId_1069667685,0,0,0,0,0,0,0,0,0,0,0,0,2.09677419354839,1.375,0,0,0,0,0
bodyId_1070379357,0,0,0,0,12.3714285714286,0,0,0,0,0,0,3.52380952380952,0,0,0,0,0,0,0
bodyId_1073354472,0,0,0,2.75714285714286,0,0,0,0,0,0,0,0,0,0,0,1.375,0,0,0
bodyId_1073691439,0,0,0,0,0,2.40983606557377,3.15384615384615,0,0,0,0,0,0,0,0,0,0,0,0
bodyId_1074143191,0,0,2.55555555555556,0,0,0,0,0,0,0,0,0,1.73333333333333,0,0,0,0,0,0
bodyId_1074484603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.03333333333333,0,2.05172413793103,0,0
bodyId_1074493547,0,0,0,0,0,1.45161290322581,0,0,0,0,0,0,0,0,1.45,0,0,0,0
bodyId_1078517402,0,0,0,0,2.77777777777778,0,2,0,0,0,0,0,0,0,0,0,0,0,0
bodyId_1099333424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,1.6,0
bodyId_1099458986,0,0,0,0,3.57894736842105,0,0,0,0,0,0,2.52173913043478,0,0,0,0,0,0,0
bodyId_1100357249,0,0,0,4.01612903225806,0,0,2.71428571428571,0,0,0,0,0,0,0,0,0,0,0,0
bodyId_1100404634,0,0,0,0,14,0,0,0,0,0,0,15.1666666666667,0,0,0,0,0,0,0
bodyId_1103102334,0,3.54054054054054,10.2816901408451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bodyId_1134146373,0,1.36363636363636,2.5625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bodyId_1134482718,0,0,0,1.58064516129032,0,0,0,0,0,0,0,0,0,0,0,1.56756756756757,0,0,0
bodyId_1135458373,0,0,0,0,0,0,1.65,0,0,0,0,0,0,0,1.46428571428571,0,0,0,0
bodyId_1136752885,0,0,0,1.74,0,0,0,0,0,0,0,0,0,0,0,8.01428571428571,0,0,0
bodyId_1138855577,0,0,0,0,0,0,0,0,0,1.625,0,0,0,0,0,0,1.62857142857143,0,0
bodyId_1140249804,0,0,0,0,5.68,0,0,0,0,0,0,8.27777777777778,0,0,0,0,0,0,0
bodyId_1162180404,0,0,0,0,0,0,2.33333333333333,0,0,0,0,0,1.14285714285714,0,0,0,0,0,0
bodyId_1167537600,0,0,0,0,0,0,0,0,0,0,0,0,0,1.91666666666667,0,5.08450704225352,0,0,0
bodyId_1189264680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.56521739130435,0,3.50769230769231,0,0
bodyId_1189727041,0,0,0,0,7.3125,0,0,0,0,0,0,8.33333333333333,0,0,0,0,0,0,0
bodyId_1190409318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.46153846153846,2.2258064516129,0,0
bodyId_1190417843,0,0,0,0,12.6666666666667,0,0,0,0,0,0,5.25,0,0,0,0,0,0,0
bodyId_1192744779,0,0,0,0,0,0,1.85294117647059,4.08333333333333,0,0,0,0,0,0,0,0,0,0,0
bodyId_1222195226,0,0,0,0,5.24137931034483,0,0,0,0,0,0,5.76,0,0,0,0,0,0,0
bodyId_1222769755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.30769230769231,0,1.22727272727273,0,0
bodyId_1222928995,0,0,0,0,5.3125,0,0,0,0,0,0,2.5,0,0,0,0,0,0,0
bodyId_1226789202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4,1.7,0,0
bodyId_1226887763,0,2.81967213114754,0,2.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bodyId_1228877958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2,1.95555555555556,0,0,0
bodyId_1251032454,0,0,0,0,7.54545454545455,0,0,0,0,0,0,3.11111111111111,0,0,0,0,0,0,0
bodyId_1251373426,0,0,0,0,5.27027027027027,0,0,0,0,0,0,2.05555555555556,0,0,0,0,0,0,0
bodyId_1252121060,0,0,0,0,9.35483870967742,0,0,0,0,0,0,0,0,0,0,0,0,1.89655172413793,0
bodyId_1256800488,0,0,0,1.9,0,0,1.60714285714286,0,0,0,0,0,0,0,0,0,0,0,0
bodyId_1259230618,0,0,0,0,0,0,1.96666666666667,1.6,0,0,0,0,0,0,0,0,0,0,0
bodyId_1259890841,0,0,0,0,0,1.875,0,0,0,0,0,0,0,0,0,2.23076923076923,0,0,0
bodyId_1281324958,0,0,14.25,0,0,0,0,0,0,0,0,0,4.81818181818182,0,0,0,0,0,0
bodyId_1281752255,0,0,0,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,2.5,0
bodyId_1282806606,0,0,0,0,4.37931034482759,0,0,0,0,0,0,0,0,0,0,0,0,2.453125,0
bodyId_1289233728,0,1.70588235294118,0,0,0,1.74418604651163,0,0,0,0,0,0,0,0,0,0,0,0,0
bodyId_1289242975,0,0,0,0,0,0,1.67647058823529,1.47058823529412,0,0,0,0,0,0,0,0,0,0,0
bodyId_1289574568,0,0,0,0,0,3.01449275362319,1.6,0,0,0,0,0,0,0,0,0,0,0,0
bodyId_1289920105,0,0,0,0,0,0,3.41666666666667,0,0,0,0,0,0,0,0,0,1.73469387755102,0,0
bodyId_1290227332,0,0,0,0,0,1.72222222222222,0,0,0,0,0,0,0,0,0,0,4.46376811594203,0,0
bodyId_1290269562,0,0,0,1.90697674418605,0,0,1.3,0,0,0,0,0,0,0,0,0,0,0,0
bodyId_1316945065,0,0,0,0,6.11904761904762,0,0,0,0,0,0,1.83333333333333,0,0,0,0,0,0,0
bodyId_1319583458,0,0,0,0,0,2.25757575757576,2.98148148148148,0,0,0,0,0,0,0,0,0,0,0,0
bodyId_1320277749,0,0,0,0,0,0,1.33333333333333,0,0,0,0,0,0,0,1.55882352941176,0,0,0,0
bodyId_1320290839,0,0,1.8,0,0,0,1.4,0,0,0,0,0,0,0,0,0,0,0,0
bodyId_1320976955,0,0,0,1.87234042553191,0,0,2.05555555555556,0,0,0,0,0,0,0,0,0,0,0,0
bodyId_1321305063,0,0,0,1.45833333333333,0,0,1.52631578947368,0,0,0,0,0,0,0,0,0,0,0,0
bodyId_1344460840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.10909090909091,0,3.98648648648649,0,0
bodyId_1344810847,0,0,0,0,0,0,0,1.94736842105263,0,0,0,0,0,0,0,2.90322580645161,0,0,0
bodyId_1344858936,0,0,0,0,2,0,0,0,0,0,2.28571428571429,0,0,0,0,0,0,0,0
bodyId_1345471376,0,0,0,0,2.61111111111111,0,0,0,0,0,0,0,0,0,0,0,0,1.125,0
bodyId_1348653495,0,0,0,0,1.57142857142857,0,0,0,0,0,0,3.94736842105263,0,0,0,0,0,0,0
bodyId_1350985189,0,0,0,1.80487804878049,0,0,1.38461538461538,0,0,0,0,0,0,0,0,0,0,0,0
bodyId_1351644908,0,0,0,0,0,2.11111111111111,0,0,0,0,0,0,0,0,2.05714285714286,0,0,0,0
bodyId_1351667174,0,0,0,0,0,1.68181818181818,3.27777777777778,0,0,0,0,0,0,0,0,0,0,0,0
bodyId_1352331062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.241935483871,0,4.15151515151515,0,0
bodyId_1352335144,0,1.98507462686567,0,0,0,0,0,0,0,0,0,0,7.51666666666667,0,0,0,0,0,0
bodyId_1352335943,0,0,0,0,0,0,2.32432432432432,0,0,0,0,0,0,0,2.30434782608696,0,0,0,0
bodyId_1352684733,0,5.33766233766234,0,6.93939393939394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bodyId_1353031856,0,0,0,1.41666666666667,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
bodyId_1354394414,9.30978260869565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.710407239819
bodyId_1355750029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.76595744680851,0,1.16666666666667,0,0
bodyId_1356061127,0,0,0,0,0,0,0,0,0,0,0,0,0,1.69642857142857,0,1.81481481481481,0,0,0
bodyId_1357084643,0,0,0,0,0,1.55,0,0,0,0,0,0,0,0,0,1.36363636363636,0,0,0
bodyId_1357097532,0,0,0,0,0,0,0,0,0,0,0,0,0,2.04819277108434,0,2.14285714285714,0,0,0
bodyId_1374554946,0,0,0,0,2.86206896551724,0,0,0,0,0,0,1.94444444444444,0,0,0,0,0,0,0
bodyId_1374900967,0,0,0,0,1.55555555555556,0,0,0,0,0,0,2.38461538461538,0,0,0,0,0,0,0
bodyId_1375206889,0,0,0,0,0,0,0,0,0,0,0,0,1.81081081081081,0,0,1.38709677419355,0,0,0
bodyId_1375224269,0,0,0,0,15.3243243243243,0,0,0,0,0,0,6.70588235294118,0,0,0,0,0,0,0
bodyId_1375504297,0,0,0,0,0,0,1.28571428571429,0,0,0,0,0,0,0,1.71794871794872,0,0,0,0
bodyId_1375504427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5625,0,2.71186440677966,0,0
bodyId_1375845363,0,0,3.9375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.13846153846154
bodyId_1381311623,0,0,0,0,0,1.76923076923077,1.63157894736842,0,0,0,0,0,0,0,0,0,0,0,0
bodyId_1381656679,0,0,0,0,0,1.82758620689655,1.22222222222222,0,0,0,0,0,0,0,0,0,0,0,0
bodyId_1381997776,6.53072625698324,6.67948717948718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bodyId_1382308349,6.23033707865169,6.50666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bodyId_1382343196,0,1.375,0,0,0,0,1.9047619047619,0,0,0,0,0,0,0,0,0,0,0,0
bodyId_1383383062,0,0,5.38,10.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bodyId_1386780502,0,0,0,0,0,1.4375,0,0,0,0,0,0,0,0,2.31818181818182,0,0,0,0
bodyId_1405231475,0,9.28571428571429,60.9295774647887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bodyId_1407939124,0,0,0,0,1.85,0,0,0,0,0,0,1.25,0,0,0,0,0,0,0
bodyId_1407947423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.42857142857143,1.15384615384615,0,0
bodyId_1409627117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.39130434782609,0,1.88888888888889,0
bodyId_1413744837,0,0,0,1.48648648648649,0,0,0,0,0,0,0,0,0,0,0,1.4,0,0,0
