N_out_bodyId,N_out_name,num_LC_synapsing,num_synapses,avg_synapses
1258631261,PVM01m_pct,18,23,1.27777777777778
1385015126,AVL18x_pct,18,24,1.33333333333333
5812985952,PDL09j_a_pct,18,22,1.22222222222222
5813069489,AVL11y_b_pct,18,23,1.27777777777778
1158903092,PDL09z_pct,16,20,1.25
5813027276,ADL26e_pct,16,20,1.25
1449486007,PVL07s_pct,15,15,1
1189606310,PDL09j_a_pct,14,16,1.14285714285714
1387105148,AVL02w_pct,14,20,1.42857142857143
1660267880,PVL05ot_pct,14,17,1.21428571428571
1474088775,AVL10t_pct,13,16,1.23076923076923
1504428248,AVL13u_pct,13,16,1.23076923076923
1630281172,PVL05ot_pct,13,17,1.30769230769231
1723351932,,13,14,1.07692307692308
5813047489,PVL07j_pct,13,15,1.15384615384615
1535082316,PVL12a_pct,12,18,1.5
1691034393,,12,15,1.25
1135441187,ADL26j_pct,11,14,1.27272727272727
1346896720,PDL09i_pct,11,14,1.27272727272727
1384712714,AVL05of_pct,10,13,1.3
1477800608,PVL05oh_pct,10,12,1.2
5812993302,,10,13,1.3
5813033596,PVL05d_pct,10,17,1.7
914364284,PVL10s_b_pct,9,11,1.22222222222222
1535086505,PVL12a_pct,9,11,1.22222222222222
1535139804,PVL05od_pct,9,10,1.11111111111111
1658963980,PVM01ot_pct,9,11,1.22222222222222
1786793680,,9,14,1.55555555555556
5812990958,PDL09j_b_pct,9,9,1
447228814,PDL11oa_pct,8,8,1
1344469820,PDL09z_pct,8,12,1.5
1352684733,AVL10olb_pct,8,8,1
1511235746,PVL05z_pct,8,8,1
1599872317,AVL18q_pct,8,9,1.125
5813056622,AVL11y_a_pct,8,10,1.25
1598232593,AVL18z_pct,7,9,1.28571428571429
1723027779,,7,7,1
1723385845,AVL02oz_pct,7,8,1.14285714285714
5813054347,PVL15p_pct,7,9,1.28571428571429
5813061126,AVL13d_pct,7,8,1.14285714285714
5901219320,AVL11y_b_pct,7,9,1.28571428571429
1189601546,PDL09x_pct,6,6,1
1290572640,AVL18oa_pct,6,6,1
1382308349,AVL13b_pct,6,8,1.33333333333333
1446101389,AVL19d_pct,6,7,1.16666666666667
1534119934,,6,9,1.5
1663652072,AVL05ov_pct,6,7,1.16666666666667
1722700227,AVL02v_d_pct,6,7,1.16666666666667
1723732230,,6,6,1
5812991035,,6,7,1.16666666666667
950880008,ADL26h_pct,5,7,1.4
1037237333,PVL03y_pct,5,5,1
1220270134,AVL24g_pct,5,5,1
1260944875,AVL05u_a_pct,5,5,1
1344469589,PDL09j_b_pct,5,5,1
1375504361,PDL09j_a_pct,5,7,1.4
1416796844,,5,6,1.2
1509496531,,5,6,1.2
1570896561,AVL18z_pct,5,5,1
1691303322,AVL02k_pct,5,5,1
1754446468,AVL10oe_pct,5,5,1
5813056930,PVL10s_a_pct,5,5,1
915528488,PDL12p_pct,4,5,1.25
1068885266,PVLP001,4,4,1
1070950293,PVLP001,4,4,1
1103102334,PVL05v_pct,4,4,1
1105157111,AVL02k_pct,4,5,1.25
1159555822,PVL10z_pct,4,4,1
1344469477,PDL09x_pct,4,5,1.25
1344811248,PDL09z_pct,4,4,1
1437224617,PVL03og_pct,4,4,1
1448794542,,4,4,1
1480525262,PVL07s_pct,4,4,1
1539189146,PVL05lb_pct,4,4,1
1539193374,AVL03os_pct,4,5,1.25
1566178485,PVL05z_pct,4,4,1
1566182902,AVL10r_pct,4,5,1.25
1691972267,AVL05ov_pct,4,4,1
1692299350,AVL16i_pct,4,4,1
1695066320,PVL05ov_pct,4,5,1.25
1785092925,,4,4,1
1788546780,,4,4,1
5812988963,,4,4,1
5813057178,PVL15q_pct,4,6,1.5
1199517654,AVL02f_c_pct,3,3,1
1289574568,PVL10t_a_pct,3,3,1
1352331062,PVL05ok_pct,3,4,1.33333333333333
1382667382,AVL11g_pct,3,3,1
1420172582,,3,3,1
1446420611,AVL10x_b_pct,3,3,1
1474087416,AVL18r_pct,3,5,1.66666666666667
1474817545,PVL05a_a_pct,3,3,1
1476777923,AVL02s_pct,3,3,1
1478142566,PVL05j_pct,3,3,1
1480222035,,3,4,1.33333333333333
1539508448,,3,3,1
1628624182,PVL05a_b_pct,3,3,1
1663997154,,3,3,1
1745570620,PVL05og_pct,3,3,1
1817807927,,3,3,1
1848506334,,3,4,1.33333333333333
5812990292,AVL05op_pct,3,3,1
5812993407,,3,3,1
5813045806,PVM01ot_pct,3,3,1
5813053860,,3,3,1
5813063087,AVL03oi_pct,3,3,1
5813067986,,3,3,1
947573616,ADL02od_pct,2,2,1
1074484603,AVL02olb_pct,2,2,1
1189606166,PDL09j_a_pct,2,2,1
1260237339,AVL11h_b_pct,2,2,1
1346560069,AVL01j_pct,2,2,1
1356091208,AVL13_pct,2,2,1
1386780502,AVL02s_pct,2,3,1.5
1479147574,AVL13t_pct,2,2,1
1535791554,,2,2,1
1539496112,AVL13h_pct,2,2,1
1539879204,PVL05lb_pct,2,2,1
1569205173,,2,2,1
1602919852,,2,2,1
1660690370,AVL05oli_pct,2,2,1
1663017965,PDM27d_pct,2,2,1
1664692368,,2,2,1
1690694192,AVL05t_pct,2,2,1
1693315282,,2,3,1.5
1723010562,AVL19n_pct,2,2,1
1723723098,,2,2,1
2336572685,PVL10c_pct,2,2,1
5813023370,PVL05d_pct,2,2,1
915105429,AVL16d_pct,1,1,1
974027716,PVL10t_b_pct,1,1,1
1012699945,AVL02r_pct,1,1,1
1013636956,PVL04a_b_pct,1,1,1
1014344148,AVL03or_pct,1,2,2
1072063538,PDL18ob,1,1,1
1105157124,AVL08oi_pct,1,1,1
1128576728,,1,1,1
1159262177,,1,1,1
1164131530,,1,1,1
1199910583,AVL13e_c_pct,1,1,1
1251996302,PVL10e_pct,1,1,1
1254362189,PVL02k_pct,1,1,1
1260237061,AVL11h_b_pct,1,1,1
1290209390,LT11,1,1,1
1318991216,PDL20a_pct,1,1,1
1321305370,AVL10ola_pct,1,1,1
1346900360,AVL01j_pct,1,1,1
1351667174,PVL10y_b_pct,1,1,1
1352357010,PVL11f_pct,1,1,1
1354731667,AVL13d_pct,1,1,1
1375845363,PDL09oa_pct,1,1,1
1378251040,PVL17a_pct,1,1,1
1417768398,AVL05od_pct,1,1,1
1435148066,,1,1,1
1443041217,AVL13e_a_pct,1,1,1
1444351896,LT51,1,1,1
1476778177,PVM13g_pct,1,1,1
1478491453,AVL08t_pct,1,1,1
1478802290,AVL13z_pct,1,1,1
1503672910,,1,1,1
1503754813,AVL13e_c_pct,1,1,1
1507449839,AVM08h_a_pct,1,1,1
1511593574,AVL02t_pct,1,1,1
1512232956,AVL02oa_pct,1,1,1
1512246869,AVL08p_b_pct,1,1,1
1535100405,PVL03og_pct,1,1,1
1535144316,AVL10t_pct,1,1,1
1540518369,AVL24h_pct,1,1,1
1570249860,PVL05on_pct,1,1,1
1600244562,,1,1,1
1601236899,,1,1,1
1630342162,AVL05t_pct,1,1,1
1633332930,,1,1,1
1649966142,,1,1,1
1658040290,AVL05p_pct,1,1,1
1661666630,AVL24b_pct,1,1,1
1721395841,AVL05ow_pct,1,1,1
1722993253,,1,1,1
1723381786,,1,1,1
1752699606,,1,1,1
1753410659,,1,1,1
1753414458,,1,2,2
1784061219,,1,1,1
1806885186,LPC1,1,1,1
1807234995,LPC1,1,1,1
2376180863,AVL11y_a_pct,1,1,1
5812992348,,1,1,1
5812993355,,1,1,1
5812996127,,1,1,1
5812998236,,1,1,1
5813000099,PVL05y_pct,1,1,1
5813021093,PVL15m_pct,1,1,1
5813023322,PVL15z_pct,1,1,1
5813039148,AVL01lo_pct,1,1,1
5813054307,AVL10a_pct,1,1,1
5813055019,AVL05g_pct,1,2,2
5813055222,AVL01ola_pct,1,2,2
5813058350,PVL04a_a_pct,1,1,1
5813059915,,1,1,1
