N_out_bodyId,N_out_name,num_LC_synapsing,num_synapses,avg_synapses
1073354203,ADL14r_pct,126,1989,15.7857142857143
949904655,ADL14r_pct,125,1773,14.184
1293688646,ADL14r_pct,120,1386,11.55
1073694558,ADL14i_a_pct,116,819,7.06034482758621
889194759,ADL14i_a_pct,114,1029,9.02631578947368
1354731667,AVL13d_pct,101,414,4.0990099009901
1352684733,AVL10olb_pct,99,687,6.93939393939394
5813061126,AVL13d_pct,98,389,3.96938775510204
858838467,ADL14i_a_pct,96,584,6.08333333333333
5813057579,PVL07oi_pct,95,266,2.8
889531496,ADL14i_b_pct,93,340,3.65591397849462
1354394414,PVL05om_pct,86,210,2.44186046511628
1383383062,AVL03oc_pct,84,861,10.25
1133455474,PVM09j_pct,75,264,3.52
1353043462,OA-VUMa1,72,124,1.72222222222222
1073354472,ADL14i_b_pct,70,193,2.75714285714286
1720333334,ADL14i_a_pct,70,243,3.47142857142857
676479217,ADL02ob_pct,69,285,4.1304347826087
5813027235,AVL03of_pct,69,320,4.63768115942029
5813079288,PVL04og_pct,66,449,6.8030303030303
1068885266,PVLP001,64,235,3.671875
1228264951,PVL15k_pct,64,262,4.09375
1100357249,AVL06b_pct,62,249,4.01612903225806
1070950293,PVLP001,56,145,2.58928571428571
1498720407,PVM03g_pct,55,244,4.43636363636364
1405226806,PVL15f_pct,54,125,2.31481481481481
5813062942,ADL14i_b_pct,54,134,2.48148148148148
5813053957,PVM03or_pct,53,138,2.60377358490566
5813083766,PVL20a_pct,53,94,1.77358490566038
1384065958,AVL05y_pct,52,99,1.90384615384615
1753195131,AVM11j_pct,52,80,1.53846153846154
1044011735,AVL05x_pct,51,125,2.45098039215686
1230933109,AVL03old_pct,51,98,1.92156862745098
1136752885,ADL26c_pct,50,87,1.74
1385093648,,50,88,1.76
1320976955,PVM13d_pct,47,88,1.87234042553191
1479618250,OA-VUMa1,44,74,1.68181818181818
1290269562,PVM03e_pct,43,82,1.90697674418605
1434949542,PVM01on_pct,42,94,2.23809523809524
1318986524,PVM02u_pct,41,77,1.8780487804878
1350985189,PVM01k_pct,41,74,1.80487804878049
5813110223,ADL14i_b_pct,40,80,2
