LC_bodyId,LC_type,output_bodyId,output_type,X,Y,Z
1288267063,LC9,326253554,PDM12i_pct,15222,20337,18449
1201231377,LC9,326253554,PDM12i_pct,15308,20864,20432
1201231377,LC9,326253554,PDM12i_pct,15365,20766,20494
1166406277,LC9,357249642,PDM11op_pct,16769,19897,18707
1166406277,LC9,357250124,PDM11b_b_pct,15503,20606,19981
1166406277,LC9,357250124,PDM11b_b_pct,17113,20465,18054
1166406277,LC9,357250124,PDM11b_b_pct,15503,20615,19913
1166406277,LC9,357250124,PDM11b_b_pct,17007,20383,17999
1201231760,LC9,388280381,PVL06r_pct,12006,22690,20077
1229507904,LC9,388280381,PVL06r_pct,12249,22585,20073
1380331849,LC9,388280381,PVL06r_pct,14228,20174,19573
1166406277,LC9,388310363,,13696,21859,19913
1288267063,LC9,388310363,,12871,21671,19699
5813044882,LC9,418607079,,13935,26116,24339
1262994911,LC9,418607079,,12797,20064,22250
1318956632,LC9,448342846,PDM08oh_pct,14280,18588,19892
1996202685,LC9,448342846,PDM08oh_pct,14601,15564,20049
1996202685,LC9,448342846,PDM08oh_pct,14636,15599,20072
1996202685,LC9,448342846,PDM08oh_pct,14697,15600,20035
1288267063,LC9,481286239,AVL06f_pct,15152,20347,18478
1166406277,LC9,488231898,ADL19g_pct,17817,20317,18284
1288267063,LC9,488231898,ADL19g_pct,12901,20808,19122
1288267063,LC9,488231898,ADL19g_pct,12827,20833,19054
1380331849,LC9,516055524,AVL06n_pct,13655,19415,19631
1288267063,LC9,516055524,AVL06n_pct,14893,20366,18600
1166406326,LC9,516399646,AVL06d_pct,15277,20103,20523
1288267063,LC9,516780722,ADL02d_pct,12865,21771,19698
5813050102,LC9,517086196,AVL27d_pct,13923,19128,22954
1263331517,LC9,517090901,AVL06s_pct,13666,20513,21996
5813016578,LC9,517090901,AVL06s_pct,13567,19926,22204
1288267063,LC9,518925962,,12665,20532,19913
1221983537,LC9,542410481,PDM18c_pct,15090,21782,19191
1540280212,LC9,543445683,PDM11b_b_pct,14418,22575,19148
1166406326,LC9,543445683,PDM11b_b_pct,15448,21427,20951
1540280212,LC9,543692985,ADL02t_pct,13408,21832,19405
1253700547,LC9,543821838,,11169,31378,16692
1166406277,LC9,544379269,AVL06ob_pct,17113,20465,18054
1380331849,LC9,544379269,AVL06ob_pct,15050,21594,19203
1221983537,LC9,545427747,AVL12t_pct,14709,22339,18822
1540280212,LC9,546217818,PVL11od_pct,14418,22575,19148
5812988569,LC9,574736017,PVL11ob_pct,13241,20510,21573
1232603375,LC9,579536041,PVL04om_pct,12209,24633,20936
1263668551,LC9,579536041,PVL04om_pct,12631,24244,20997
5812988577,LC9,579536041,PVL04om_pct,12809,24098,21153
1318956632,LC9,602476655,PDM08of_pct,14724,19763,18718
1318956632,LC9,602476655,PDM08of_pct,14664,19710,18755
1221983537,LC9,605154073,AVL06d_pct,14228,21071,21528
1166406277,LC9,607117287,PVL06r_pct,15493,20525,19942
1166406277,LC9,607117287,PVL06r_pct,15503,20606,19981
1221983537,LC9,607117287,PVL06r_pct,15144,21805,19260
1166406277,LC9,607795307,AVL06d_pct,17831,19911,18606
1166406277,LC9,607795307,AVL06d_pct,16764,19931,18683
1166406326,LC9,607795307,AVL06d_pct,15523,20908,20796
1166406326,LC9,607795307,AVL06d_pct,13887,22159,20681
1201231377,LC9,607795307,AVL06d_pct,15147,19998,20578
5812988573,LC9,613394707,PVL04om_pct,13796,22528,22018
1198818618,LC9,613394707,PVL04om_pct,12435,23268,20568
5813038197,LC9,613394707,PVL04om_pct,13710,21928,22305
1294362092,LC9,613394707,PVL04om_pct,13758,22082,22263
1293006629,LC9,634884062,PDM12z_pct,14622,24189,23519
1288267063,LC9,634888570,PDM12od_pct,13923,20297,19097
1288267063,LC9,634888570,PDM12od_pct,13913,20102,19074
1318956632,LC9,635895000,PDL20w_pct,14664,19710,18755
1288267063,LC9,638148241,PVL04ok_pct,15323,20660,18705
1414776601,LC9,645449236,PVL08ola_pct,13411,23490,20499
5813038197,LC9,645449236,PVL08ola_pct,13412,23566,20415
1288267063,LC9,667189309,,13503,20329,19940
1288267063,LC9,667189309,,13451,20477,19947
1288267063,LC9,667189309,,13434,20490,19916
1288267063,LC9,667189309,,13480,20477,19903
1263331517,LC9,669670654,PVL04lc_pct,12612,20950,22211
1995861983,LC9,671233447,AVL03z_a_pct,15188,23792,21401
1232607205,LC9,671574812,AVL06p_pct,12380,23020,20065
1262654081,LC9,671574812,AVL06p_pct,12295,22038,20246
1995861983,LC9,673639143,AVL07f_pct,14538,25478,21522
1381704275,LC9,674108632,ADL25f_pct,14829,23911,22065
1995861983,LC9,674108632,ADL25f_pct,15188,23792,21401
1654120086,LC9,675822559,AVL13k_pct,11996,25838,19856
1996202685,LC9,675822559,AVL13k_pct,15043,20916,23337
5812988573,LC9,676479217,ADL02ob_pct,14568,23347,23312
5812988573,LC9,676479217,ADL02ob_pct,13452,23884,21946
5812988573,LC9,676479217,ADL02ob_pct,12016,24545,20386
5812988573,LC9,676479217,ADL02ob_pct,12811,24649,21999
1533036404,LC9,676479217,ADL02ob_pct,12974,24657,21851
1533036404,LC9,676479217,ADL02ob_pct,12980,24679,21827
1533036404,LC9,676479217,ADL02ob_pct,12044,24227,19963
1533036404,LC9,676479217,ADL02ob_pct,12938,24695,21821
1533036404,LC9,676479217,ADL02ob_pct,12014,24229,20009
1533036404,LC9,676479217,ADL02ob_pct,13728,22693,22006
1595106149,LC9,676479217,ADL02ob_pct,14332,23517,23586
1595106149,LC9,676479217,ADL02ob_pct,11807,22063,21321
1595106149,LC9,676479217,ADL02ob_pct,12005,24417,19783
1595106149,LC9,676479217,ADL02ob_pct,12658,23961,20753
5812989105,LC9,676479217,ADL02ob_pct,11955,22324,20376
5812989105,LC9,676479217,ADL02ob_pct,14119,23356,22718
5812989105,LC9,676479217,ADL02ob_pct,13806,23406,22099
5812989105,LC9,676479217,ADL02ob_pct,11809,22093,21252
5812989105,LC9,676479217,ADL02ob_pct,13531,23294,21985
5812989105,LC9,676479217,ADL02ob_pct,13536,23233,21988
5812989105,LC9,676479217,ADL02ob_pct,12716,22782,20358
5812989105,LC9,676479217,ADL02ob_pct,12751,22663,20462
5812988569,LC9,676479217,ADL02ob_pct,13028,24268,21674
5812988569,LC9,676479217,ADL02ob_pct,14008,23395,22702
5812988569,LC9,676479217,ADL02ob_pct,12429,23428,21333
5812988569,LC9,676479217,ADL02ob_pct,13299,23299,21514
1201227074,LC9,676479217,ADL02ob_pct,12752,23986,20711
1201227074,LC9,676479217,ADL02ob_pct,12077,25244,20987
1201227074,LC9,676479217,ADL02ob_pct,12145,24405,20403
1201227074,LC9,676479217,ADL02ob_pct,12318,25118,21047
