LC_bodyId,LC_type,output_bodyId,output_type,X,Y,Z
1222302866,LC15,447228814,PDL11oa_pct,4696,21211,23278
1343732093,LC15,447228814,PDL11oa_pct,4607,21179,23250
1346460600,LC15,447228814,PDL11oa_pct,5133,21025,23154
5813045646,LC15,447228814,PDL11oa_pct,4595,21201,23276
5813045646,LC15,447228814,PDL11oa_pct,3590,22665,22925
1536451903,LC15,447228814,PDL11oa_pct,3566,22390,22829
5812989160,LC15,447228814,PDL11oa_pct,4484,21328,23331
1538135324,LC15,447228814,PDL11oa_pct,3470,22579,22949
2246861609,LC15,447228814,PDL11oa_pct,3633,22626,22907
1252337419,LC15,486410031,ADL18a_pct,3827,22467,21496
1222302866,LC15,486410031,ADL18a_pct,4127,21607,22960
1222302866,LC15,486410031,ADL18a_pct,4580,21213,21888
1343732093,LC15,486410031,ADL18a_pct,4124,23095,22005
1343732093,LC15,486410031,ADL18a_pct,3484,22997,21768
1346460600,LC15,486410031,ADL18a_pct,5747,20612,22128
1346460600,LC15,486410031,ADL18a_pct,5831,20596,22173
1346460600,LC15,486410031,ADL18a_pct,3465,22983,21784
1346460600,LC15,486410031,ADL18a_pct,3491,22953,21856
1466516076,LC15,486410031,ADL18a_pct,4387,21317,22203
1469240274,LC15,486410031,ADL18a_pct,5863,20584,22264
1507781967,LC15,486410031,ADL18a_pct,5547,20097,22452
1508118556,LC15,486410031,ADL18a_pct,3520,22203,22697
1507446240,LC15,486410031,ADL18a_pct,5610,20289,22420
1750243366,LC15,486410031,ADL18a_pct,3983,22223,21990
5813078658,LC15,486410031,ADL18a_pct,3283,23754,21873
5813130156,LC15,486410031,ADL18a_pct,4431,21307,22982
5813130156,LC15,486410031,ADL18a_pct,4491,21234,23048
1508118468,LC15,486410031,ADL18a_pct,4062,22250,22183
1567482299,LC15,486410031,ADL18a_pct,3527,22955,21945
1908524574,LC15,486410031,ADL18a_pct,3496,23597,21817
1870993614,LC15,486410031,ADL18a_pct,5802,20483,22184
1905093495,LC15,486410031,ADL18a_pct,4043,23060,21848
2249598591,LC15,486410031,ADL18a_pct,5657,20233,22265
5812998950,LC15,486410031,ADL18a_pct,3535,23370,21595
1536783933,LC15,486410031,ADL18a_pct,5525,20324,22427
1536452097,LC15,486410031,ADL18a_pct,3523,22871,22094
1508459533,LC15,486410031,ADL18a_pct,3516,23436,21704
1508459533,LC15,486410031,ADL18a_pct,5599,20831,22333
1536451903,LC15,486410031,ADL18a_pct,4088,22427,22269
1536451903,LC15,486410031,ADL18a_pct,4100,22442,22276
1536451903,LC15,486410031,ADL18a_pct,3423,23872,21919
1810944084,LC15,486410031,ADL18a_pct,3729,23139,21573
1810944084,LC15,486410031,ADL18a_pct,3722,23109,21601
1537798206,LC15,486410031,ADL18a_pct,4150,23149,22157
1537798206,LC15,486410031,ADL18a_pct,4004,22139,21902
1537798206,LC15,486410031,ADL18a_pct,3466,23636,21846
1537456949,LC15,486410031,ADL18a_pct,4609,21088,23127
1537456949,LC15,486410031,ADL18a_pct,4567,21162,23122
1537456949,LC15,486410031,ADL18a_pct,4120,22297,22054
1537456949,LC15,486410031,ADL18a_pct,4564,21187,23090
1502304455,LC15,486410031,ADL18a_pct,5672,20682,22133
1502304455,LC15,486410031,ADL18a_pct,5764,20795,22182
1536783850,LC15,486410031,ADL18a_pct,4659,21128,21830
5812989160,LC15,486410031,ADL18a_pct,4079,22398,22338
5812989160,LC15,486410031,ADL18a_pct,3952,22184,22015
5812989160,LC15,486410031,ADL18a_pct,3610,23307,21586
1567145429,LC15,486410031,ADL18a_pct,5708,20712,22056
1567482594,LC15,486410031,ADL18a_pct,3851,23140,21627
1567482594,LC15,486410031,ADL18a_pct,3977,23080,21727
1745510607,LC15,486410031,ADL18a_pct,4423,21251,22184
1745510607,LC15,486410031,ADL18a_pct,5914,20283,21922
1538476539,LC15,486410031,ADL18a_pct,5545,20296,22396
1538476539,LC15,486410031,ADL18a_pct,5585,20296,22321
1538135324,LC15,486410031,ADL18a_pct,4118,22044,22036
1537793884,LC15,486410031,ADL18a_pct,3492,24118,21946
2026862112,LC15,486410031,ADL18a_pct,4385,22179,22188
1537803404,LC15,486410031,ADL18a_pct,5835,20308,21910
1537803404,LC15,486410031,ADL18a_pct,4207,21466,22878
1536446911,LC15,486410031,ADL18a_pct,4426,21359,22956
1536446911,LC15,486410031,ADL18a_pct,5797,20213,21840
1536446911,LC15,486410031,ADL18a_pct,5904,20163,21885
1536446911,LC15,486410031,ADL18a_pct,5797,20753,22188
1538471582,LC15,486410031,ADL18a_pct,4223,22425,22353
1537466874,LC15,486410031,ADL18a_pct,5913,20411,22177
1567482594,LC15,517086196,AVL27d_pct,3886,22745,22533
1538135324,LC15,517086196,AVL27d_pct,3903,23173,22309
2246861609,LC15,517086196,AVL27d_pct,4020,23363,21944
1222302866,LC15,577123102,PDL13e_pct,6012,20115,22557
1222302866,LC15,577123102,PDL13e_pct,6041,19950,22495
1507787264,LC15,577123102,PDL13e_pct,5532,20294,22537
1536783933,LC15,577123102,PDL13e_pct,5499,20386,22510
1508459533,LC15,577123102,PDL13e_pct,4531,22408,21703
1537797832,LC15,577123102,PDL13e_pct,4492,22302,21747
1502304455,LC15,577123102,PDL13e_pct,6000,20154,22365
1538135324,LC15,577123102,PDL13e_pct,4930,22106,22022
1537793884,LC15,577123102,PDL13e_pct,5683,20259,22512
1256835428,LC15,581262846,ADL14s_pct,3425,23871,21482
1190591244,LC15,669856713,AVL11a_pct,5624,20402,22515
1252337419,LC15,669856713,AVL11a_pct,5448,20322,23305
1252337419,LC15,669856713,AVL11a_pct,5520,20196,23204
1222302866,LC15,669856713,AVL11a_pct,3950,22903,22419
1466516076,LC15,669856713,AVL11a_pct,4027,22860,22311
1469240274,LC15,669856713,AVL11a_pct,5599,20191,23232
1507445759,LC15,669856713,AVL11a_pct,5501,20287,23159
1507787264,LC15,669856713,AVL11a_pct,5573,20410,22796
5813038182,LC15,669856713,AVL11a_pct,5575,20349,22919
1508118468,LC15,669856713,AVL11a_pct,4047,22389,22200
1536788564,LC15,669856713,AVL11a_pct,5437,20510,22749
1870993614,LC15,669856713,AVL11a_pct,2322,23919,22070
5813016851,LC15,669856713,AVL11a_pct,3569,22608,21474
1537130629,LC15,669856713,AVL11a_pct,3947,22277,22174
1567482594,LC15,669856713,AVL11a_pct,2314,24088,22103
2246861609,LC15,669856713,AVL11a_pct,3957,22423,22181
2246861609,LC15,669856713,AVL11a_pct,5610,20395,22496
2026862112,LC15,669856713,AVL11a_pct,5542,20388,22749
5812989784,LC15,701201945,ADL02oe_pct,4856,21142,21852
1222302866,LC15,702760942,PDM09og_pct,5760,20676,22045
1507781967,LC15,702760942,PDM09og_pct,5712,19933,22985
1507781967,LC15,702760942,PDM09og_pct,5710,19907,23028
2249598591,LC15,702760942,PDM09og_pct,5790,19959,22324
1502304455,LC15,702760942,PDM09og_pct,5677,20874,22158
1567145429,LC15,702760942,PDM09og_pct,5713,20757,21990
1190591244,LC15,770585045,PVL04ov_pct,4585,21613,22171
1252337419,LC15,770585045,PVL04ov_pct,5358,20213,22081
