LC_bodyId,LC_type,output_bodyId,output_type,X,Y,Z
1256830582,LC16,296199021,PDM07on_pct,8362,20456,17943
1256830582,LC16,296199021,PDM07on_pct,8384,19994,18355
1256830582,LC16,296199021,PDM07on_pct,8375,20519,17976
1256830582,LC16,296199021,PDM07on_pct,8370,20032,18349
1256830582,LC16,296199021,PDM07on_pct,8318,20503,17982
1256830582,LC16,326888627,PDM07on_pct,9208,19982,18073
1256830582,LC16,328543082,ADL18n_pct,8375,20519,17976
1256830582,LC16,328543082,ADL18n_pct,9097,20070,17720
1256830582,LC16,328543082,ADL18n_pct,9340,19081,18307
1289233847,LC16,358514340,PDL13e_pct,9107,21964,18774
1289574643,LC16,358514340,PDL13e_pct,9153,21577,18677
1350272746,LC16,358514340,PDL13e_pct,9183,21982,18772
1320263998,LC16,359560762,PVL04d_pct,7484,20692,19613
1319591563,LC16,359560762,PVL04d_pct,7602,20810,19569
1256830582,LC16,359913281,ADL18n_pct,8602,20328,18469
1256830582,LC16,359913281,ADL18n_pct,8413,19977,18380
1256830582,LC16,359913281,ADL18n_pct,8384,19994,18355
1256830582,LC16,391652073,ADL18n_pct,9208,19982,18073
1256830582,LC16,391652073,ADL18n_pct,9277,19071,18321
1256830582,LC16,391652073,ADL18n_pct,9184,19929,18009
1256830582,LC16,391652073,ADL18n_pct,8362,20456,17943
1256830582,LC16,421646999,AVL07oa_pct,9277,19071,18321
1256830582,LC16,421650994,AVL07t_pct,9106,19954,18185
1256830582,LC16,421650994,AVL07t_pct,8362,20456,17943
1319587003,LC16,426148655,,9045,20112,20119
1319587003,LC16,426148655,,5877,21744,20834
1319587003,LC16,426148655,,8612,21358,19155
1319587003,LC16,426148655,,4372,23973,20452
1319587003,LC16,426148655,,4860,24001,20962
1319587003,LC16,426148655,,5406,22895,20898
1319587003,LC16,426148655,,9260,20364,19909
1319587003,LC16,426148655,,9985,21617,18898
1319587003,LC16,426148655,,6039,21734,20206
1319587003,LC16,426148655,,8532,21337,19154
1319587003,LC16,426148655,,10022,21203,18774
1319587003,LC16,426148655,,8559,21271,19139
1319587003,LC16,426148655,,6588,21525,20559
1254037524,LC16,426148655,,9617,20910,19278
1254037524,LC16,426148655,,4775,24167,20755
1254037524,LC16,426148655,,6056,21408,19824
1254037524,LC16,426148655,,4765,24108,20776
1254037524,LC16,426148655,,9444,20912,19297
1254037524,LC16,426148655,,8581,21326,19713
1254037524,LC16,426148655,,5276,21785,20479
1254037524,LC16,426148655,,4996,22828,20354
1254037524,LC16,426148655,,6129,21440,19756
1254037524,LC16,426148655,,9619,20888,19275
1254037524,LC16,426148655,,6532,21293,20557
1254037524,LC16,426148655,,9088,20140,20132
1444024342,LC16,426148655,,9566,20995,19123
1444024342,LC16,426148655,,6557,21256,19812
1444024342,LC16,426148655,,6495,21068,19671
1444024342,LC16,426148655,,6338,20953,19773
1444024342,LC16,426148655,,9402,20945,19234
1288897930,LC16,426148655,,6260,20981,19733
1288897930,LC16,426148655,,8108,21051,19320
1288897930,LC16,426148655,,9755,21627,18987
1288897930,LC16,426148655,,9792,21627,18953
1288897930,LC16,426148655,,6566,21056,19780
1288897930,LC16,426148655,,9099,21936,18833
1288897930,LC16,426148655,,6403,21062,19864
1683440362,LC16,426148655,,6845,21124,19330
1683440362,LC16,426148655,,4415,23230,20692
1683440362,LC16,426148655,,4393,23154,20664
1683440362,LC16,426148655,,8621,21508,19166
1683440362,LC16,426148655,,4616,24095,20881
1683440362,LC16,426148655,,9132,20266,19592
1683440362,LC16,426148655,,9101,20362,19560
1683440362,LC16,426148655,,4216,23358,20404
1683440362,LC16,426148655,,8727,21637,19094
1683440362,LC16,426148655,,6812,21066,19398
1683440362,LC16,426148655,,4560,24090,20798
1683440362,LC16,426148655,,5465,22404,21001
1683440362,LC16,426148655,,4199,23384,20372
1683440362,LC16,426148655,,6820,21524,19560
1683440362,LC16,426148655,,8602,21464,19147
1683440362,LC16,426148655,,4526,22628,20591
1683440362,LC16,426148655,,6710,21034,20238
1683440362,LC16,426148655,,6116,21570,19931
5813133779,LC16,426148655,,9361,21595,18971
5813133779,LC16,426148655,,5991,21827,20186
5813133779,LC16,426148655,,6557,21226,20521
5813133779,LC16,426148655,,9733,21530,19034
5813133779,LC16,426148655,,8039,20711,19343
5813133779,LC16,426148655,,7952,20763,19307
1289238358,LC16,426148655,,5869,22418,20341
1289238358,LC16,426148655,,8708,21660,19073
1289238358,LC16,426148655,,9187,21965,18917
1289238358,LC16,426148655,,4335,23448,20242
1289238358,LC16,426148655,,10107,21043,18732
1289238130,LC16,426148655,,9357,21357,18949
1289238130,LC16,426148655,,4754,23391,19977
1289238130,LC16,426148655,,5886,21797,20207
1289238130,LC16,426148655,,5233,21277,20211
1289238130,LC16,426148655,,8766,21744,19011
1289238130,LC16,426148655,,9300,21383,18928
1289229572,LC16,426148655,,6253,21424,19455
1289229572,LC16,426148655,,6422,20956,19801
1289229572,LC16,426148655,,9745,20766,18958
1289229572,LC16,426148655,,9834,20936,19333
1289229572,LC16,426148655,,7830,20771,19169
1289229572,LC16,426148655,,5180,23794,20222
1350626363,LC16,426148655,,9848,20908,19257
1350626363,LC16,426148655,,7028,21039,19773
1350626363,LC16,426148655,,6413,21559,19329
1350626363,LC16,426148655,,5948,22162,20138
1350626363,LC16,426148655,,6737,20969,19876
1350626363,LC16,426148655,,6764,21004,19814
1350626363,LC16,426148655,,8193,21003,19492
1350626363,LC16,426148655,,6574,21579,19363
1350626363,LC16,426148655,,9325,20362,19841
1350626363,LC16,426148655,,6010,21681,20744
1350626363,LC16,426148655,,6643,21330,20653
1350626363,LC16,426148655,,8778,21252,19496
1350626363,LC16,426148655,,5920,22127,20111
1350626363,LC16,426148655,,6681,21010,19931
1350626363,LC16,426148655,,4734,23395,20191
1350626363,LC16,426148655,,6416,21234,20271
1350626363,LC16,426148655,,6057,21586,20702
1319583148,LC16,426148655,,9945,21423,19142
1319583148,LC16,426148655,,9953,21332,18772
1319583148,LC16,426148655,,9973,20518,19340
1319583148,LC16,426148655,,6585,20973,20021
1289233656,LC16,426148655,,8474,20549,19244
1289233656,LC16,426148655,,9678,20859,19084
1908528698,LC16,426148655,,5863,22420,20393
1908528698,LC16,426148655,,5466,22526,20824
1908528698,LC16,426148655,,5454,22510,20830
1908528698,LC16,426148655,,8241,20575,19160
1319579391,LC16,426148655,,6049,21830,20197
1319579391,LC16,426148655,,9138,20254,19988
1319579391,LC16,426148655,,6151,21455,20726
1319579391,LC16,426148655,,9900,20331,19461
1319579391,LC16,426148655,,7740,21157,19714
1319579391,LC16,426148655,,6101,21477,20685
1319579391,LC16,426148655,,6009,22565,20408
1319579391,LC16,426148655,,5545,21849,20549
1319579391,LC16,426148655,,6073,22692,20491
1319579283,LC16,426148655,,6037,21593,20360
1319579283,LC16,426148655,,4689,23114,20390
1319928209,LC16,426148655,,6906,21111,19587
1319928209,LC16,426148655,,7998,20930,19160
1319928209,LC16,426148655,,9823,20766,19000
1319928209,LC16,426148655,,5809,22008,20057
1319928209,LC16,426148655,,9321,20772,19147
1319928209,LC16,426148655,,5404,22815,20892
1319928209,LC16,426148655,,9247,20636,19148
1319928209,LC16,426148655,,5369,22807,20899
1319928209,LC16,426148655,,5812,22156,20213
2000900137,LC16,426148655,,8484,21175,19177
1289238970,LC16,426148655,,5446,21594,20734
1289238970,LC16,426148655,,9409,20921,19221
1289238970,LC16,426148655,,5514,21539,20695
1289238970,LC16,426148655,,6487,21411,19424
1289238970,LC16,426148655,,9696,20892,19094
1289233847,LC16,426148655,,9822,20643,18710
1289233847,LC16,426148655,,9257,21925,19280
1289233847,LC16,426148655,,9387,20581,19035
1289233847,LC16,426148655,,9756,21484,19037
1289233847,LC16,426148655,,9785,20680,18732
1289233847,LC16,426148655,,6140,21689,20415
1289233847,LC16,426148655,,9124,21929,18757
1289233847,LC16,426148655,,6129,21714,20261
1289233847,LC16,426148655,,9896,21536,18991
1289233847,LC16,426148655,,6643,21007,19901
1289233847,LC16,426148655,,4451,23619,20715
1289233847,LC16,426148655,,9725,20700,18758
1289574643,LC16,426148655,,5833,22386,20461
1289574643,LC16,426148655,,5413,22935,20861
1289574643,LC16,426148655,,9812,21910,18511
1289574643,LC16,426148655,,7962,20991,19310
1289574643,LC16,426148655,,4315,23646,20598
1289574643,LC16,426148655,,4766,22955,20488
1289574643,LC16,426148655,,5765,21742,19737
1289574672,LC16,426148655,,4805,21972,20397
1289574672,LC16,426148655,,6847,21281,19512
1289574672,LC16,426148655,,9331,20623,19181
1289574672,LC16,426148655,,4683,22249,20319
1289574672,LC16,426148655,,9244,20287,19662
1289574672,LC16,426148655,,6956,21232,19480
1289574672,LC16,426148655,,4781,23338,20155
1289574672,LC16,426148655,,4772,22650,20444
1289574672,LC16,426148655,,10171,20659,19031
1288897699,LC16,426148655,,4593,22764,20553
1288897699,LC16,426148655,,6956,21118,19543
1288897699,LC16,426148655,,5029,21821,20425
1288897699,LC16,426148655,,7264,21038,19785
1288897699,LC16,426148655,,9442,20374,19519
1288897699,LC16,426148655,,9202,20664,19042
1288897699,LC16,426148655,,7888,20895,19213
1288897699,LC16,426148655,,5915,22452,20407
1288897699,LC16,426148655,,4472,23616,20636
1997498177,LC16,426148655,,9111,21326,19094
1997498177,LC16,426148655,,9249,22026,18891
1997498177,LC16,426148655,,4839,23414,19944
1997498177,LC16,426148655,,5736,22068,20003
1288893503,LC16,426148655,,8015,21071,19305
1288893503,LC16,426148655,,8720,21607,19091
1288893503,LC16,426148655,,5228,23039,20276
1288893672,LC16,426148655,,9076,21347,19153
1288893672,LC16,426148655,,5299,23295,20212
1288893672,LC16,426148655,,5346,21669,20763
1288893672,LC16,426148655,,9157,20346,20039
1288893672,LC16,426148655,,8705,21261,19514
1288893672,LC16,426148655,,5096,23639,20783
1288893672,LC16,426148655,,6054,21877,19836
1288893672,LC16,426148655,,9481,20966,19225
1288893672,LC16,426148655,,5142,23610,20890
1288893672,LC16,426148655,,5612,21950,20823
1288893672,LC16,426148655,,5569,21927,20777
1288893672,LC16,426148655,,6616,21500,19870
1288893672,LC16,426148655,,9369,20306,19868
1288893672,LC16,426148655,,9300,20350,19868
1288893672,LC16,426148655,,9279,20303,19919
1288893672,LC16,426148655,,9093,20329,20023
1288893672,LC16,426148655,,5719,21830,19713
1288893672,LC16,426148655,,5781,21826,19711
1288893672,LC16,426148655,,6578,21553,19925
1288893672,LC16,426148655,,8694,21205,19384
1289233760,LC16,426148655,,5034,22930,20534
1289233760,LC16,426148655,,5005,23021,20471
1288893454,LC16,426148655,,9047,21202,19179
1288893454,LC16,426148655,,6117,21065,19814
1288893454,LC16,426148655,,8545,21350,19174
1808267138,LC16,426148655,,9797,21608,18880
1808267138,LC16,426148655,,8983,20561,19382
1808267138,LC16,426148655,,9948,20690,18925
1808267138,LC16,426148655,,9394,20377,19778
1808267138,LC16,426148655,,5920,21927,19931
1288893609,LC16,426148655,,8489,21198,19161
1288893609,LC16,426148655,,8574,21237,19152
1288893591,LC16,426148655,,5962,21900,19735
1288893591,LC16,426148655,,10153,20642,19034
1288893591,LC16,426148655,,10096,20633,19063
1288893591,LC16,426148655,,6019,21859,19696
1289234133,LC16,426148655,,6437,20981,20120
1289234133,LC16,426148655,,5514,21836,19771
1319919608,LC16,426148655,,6823,20988,19444
1319919608,LC16,426148655,,6236,21888,19730
1319927345,LC16,426148655,,8565,21279,19201
1319578883,LC16,426148655,,5917,21844,19752
1319578883,LC16,426148655,,9846,20440,19311
1319578883,LC16,426148655,,5726,22094,19965
1319919698,LC16,426148655,,9172,21929,19106
1319919698,LC16,426148655,,8388,21100,18794
1319919698,LC16,426148655,,9237,20524,19436
1319919698,LC16,426148655,,9792,21844,18491
1319919698,LC16,426148655,,9888,20791,18944
1319919698,LC16,426148655,,8622,21103,18831
1319919698,LC16,426148655,,6090,21511,20701
1319919698,LC16,426148655,,9190,20069,20123
1319919698,LC16,426148655,,5749,21761,19758
1289229674,LC16,426148655,,9345,20736,19462
1289229674,LC16,426148655,,5639,22002,19661
1289229674,LC16,426148655,,9522,21829,18795
1289229674,LC16,426148655,,8114,21375,18836
1289238841,LC16,426148655,,6266,21512,20725
1289238841,LC16,426148655,,4992,21937,20454
1289238841,LC16,426148655,,9789,21857,18454
1289238841,LC16,426148655,,9408,20407,19459
1289238841,LC16,426148655,,5031,23902,20884
1289238841,LC16,426148655,,5024,22854,20568
1289238841,LC16,426148655,,5633,21437,20628
1289238841,LC16,426148655,,6149,21910,19750
1289238841,LC16,426148655,,8973,20497,19345
1289238841,LC16,426148655,,5445,22075,19666
1289238841,LC16,426148655,,9281,21118,19009
1289238841,LC16,426148655,,8612,21102,18706
1289238841,LC16,426148655,,6048,21600,19991
1289238841,LC16,426148655,,8953,20465,19362
1320263998,LC16,426148655,,9267,20236,19523
1320263998,LC16,426148655,,8317,20678,19390
1320263998,LC16,426148655,,9243,20686,19035
1289233864,LC16,426148655,,8252,20802,19270
1289233864,LC16,426148655,,8188,20841,19281
1289233864,LC16,426148655,,4941,22834,20455
1289233864,LC16,426148655,,5494,21789,20538
1289233864,LC16,426148655,,4533,23433,20042
1289233864,LC16,426148655,,7100,20969,19409
1289233753,LC16,426148655,,7727,21181,19570
1289238742,LC16,426148655,,9954,20663,18768
1289229616,LC16,426148655,,5551,21471,20597
1289229616,LC16,426148655,,8320,21157,18839
1289229616,LC16,426148655,,6869,20995,19850
1289229616,LC16,426148655,,5565,21418,20570
1289229616,LC16,426148655,,9241,20619,19490
1289229616,LC16,426148655,,6418,21313,20153
1289229616,LC16,426148655,,9164,21975,19093
1289229700,LC16,426148655,,6018,21589,20393
1289229700,LC16,426148655,,4985,22162,20311
1289229700,LC16,426148655,,8316,20619,19241
1289229700,LC16,426148655,,7781,20806,19259
1289238972,LC16,426148655,,9397,20720,19507
