LC_bodyId,LC_type,output_bodyId,output_type,X,Y,Z
1158877703,LC17,447228814,PDL11oa_pct,5672,24363,29318
1158877703,LC17,447228814,PDL11oa_pct,6895,22877,27841
1158877703,LC17,447228814,PDL11oa_pct,6430,22406,29552
1158877703,LC17,447228814,PDL11oa_pct,6671,22380,29690
1158877703,LC17,447228814,PDL11oa_pct,4100,22199,25615
1158877703,LC17,447228814,PDL11oa_pct,6392,23142,29284
1158877703,LC17,447228814,PDL11oa_pct,5779,22227,28633
1158877703,LC17,447228814,PDL11oa_pct,4877,23788,27397
1158877703,LC17,447228814,PDL11oa_pct,3838,22778,26030
1158877703,LC17,447228814,PDL11oa_pct,6210,24170,28852
1158877703,LC17,447228814,PDL11oa_pct,6499,22407,29624
1158877703,LC17,447228814,PDL11oa_pct,3560,22565,25903
1158877703,LC17,447228814,PDL11oa_pct,4535,23718,27534
1158877703,LC17,447228814,PDL11oa_pct,3087,22823,27096
1158877703,LC17,447228814,PDL11oa_pct,3332,23764,26944
1158877703,LC17,447228814,PDL11oa_pct,6606,22470,29591
1158877703,LC17,447228814,PDL11oa_pct,6857,22990,27836
1158877703,LC17,447228814,PDL11oa_pct,4358,22664,27770
1158877703,LC17,447228814,PDL11oa_pct,5703,22381,27289
1158877703,LC17,447228814,PDL11oa_pct,6374,23026,29343
1158877703,LC17,447228814,PDL11oa_pct,3974,25369,27293
1158877703,LC17,447228814,PDL11oa_pct,3398,23799,27003
1158877703,LC17,447228814,PDL11oa_pct,6396,22722,29348
1158877703,LC17,447228814,PDL11oa_pct,5568,23617,26421
1158877703,LC17,447228814,PDL11oa_pct,4958,24616,28559
1158877703,LC17,447228814,PDL11oa_pct,7000,23010,27964
1158877703,LC17,447228814,PDL11oa_pct,6306,23129,28105
1158877703,LC17,447228814,PDL11oa_pct,5791,22400,27342
1158877703,LC17,447228814,PDL11oa_pct,4816,21812,26616
1158877703,LC17,447228814,PDL11oa_pct,6350,22892,28068
1158877703,LC17,447228814,PDL11oa_pct,5930,23446,28478
1158877703,LC17,447228814,PDL11oa_pct,3859,24896,26958
1158877703,LC17,447228814,PDL11oa_pct,5622,24737,29655
1158877703,LC17,447228814,PDL11oa_pct,3941,25117,28749
1158877703,LC17,447228814,PDL11oa_pct,4760,23827,27424
1158877703,LC17,447228814,PDL11oa_pct,4766,24448,28493
1158877703,LC17,447228814,PDL11oa_pct,5806,22319,28182
1158877703,LC17,447228814,PDL11oa_pct,4605,23956,28792
1158877703,LC17,447228814,PDL11oa_pct,3892,25029,28771
1158877703,LC17,447228814,PDL11oa_pct,6935,23427,29446
1158877703,LC17,447228814,PDL11oa_pct,3820,25319,27141
1158877703,LC17,447228814,PDL11oa_pct,6511,23023,27883
1158877703,LC17,447228814,PDL11oa_pct,3914,24463,28597
1158877703,LC17,447228814,PDL11oa_pct,5669,24374,29542
1158877703,LC17,447228814,PDL11oa_pct,6077,22469,27879
1158877703,LC17,447228814,PDL11oa_pct,6170,23656,29092
1158877703,LC17,447228814,PDL11oa_pct,3928,22176,25603
1158877703,LC17,447228814,PDL11oa_pct,5676,23554,26481
1158877703,LC17,447228814,PDL11oa_pct,3436,23672,26868
1158877703,LC17,447228814,PDL11oa_pct,6092,23389,28667
1158877703,LC17,447228814,PDL11oa_pct,6143,23382,28780
1158877783,LC17,447228814,PDL11oa_pct,4094,24013,27258
1158877783,LC17,447228814,PDL11oa_pct,3678,23725,27128
1158877783,LC17,447228814,PDL11oa_pct,3674,23709,27152
1158877783,LC17,447228814,PDL11oa_pct,6674,23493,30383
1158877783,LC17,447228814,PDL11oa_pct,4436,24353,27592
1158877783,LC17,447228814,PDL11oa_pct,6423,23635,30173
1158877783,LC17,447228814,PDL11oa_pct,3280,22640,26136
1158877783,LC17,447228814,PDL11oa_pct,5278,22368,28153
1158877783,LC17,447228814,PDL11oa_pct,6597,23028,27548
1158877783,LC17,447228814,PDL11oa_pct,6028,23361,29594
1158877783,LC17,447228814,PDL11oa_pct,5365,22342,28266
1158877783,LC17,447228814,PDL11oa_pct,5729,24542,28549
1158877783,LC17,447228814,PDL11oa_pct,3738,23393,27406
1158877783,LC17,447228814,PDL11oa_pct,5758,21997,27743
1158877783,LC17,447228814,PDL11oa_pct,6563,22867,29265
1158877783,LC17,447228814,PDL11oa_pct,6753,23290,28145
1158877783,LC17,447228814,PDL11oa_pct,4368,23151,26015
1158877783,LC17,447228814,PDL11oa_pct,6470,22422,28320
1158877783,LC17,447228814,PDL11oa_pct,3544,23596,26531
1158877783,LC17,447228814,PDL11oa_pct,3659,23935,27372
1158877783,LC17,447228814,PDL11oa_pct,6460,22982,28479
1158877783,LC17,447228814,PDL11oa_pct,3387,23095,26146
1158877783,LC17,447228814,PDL11oa_pct,7345,22823,29767
1158877783,LC17,447228814,PDL11oa_pct,6161,23258,29626
