LC_bodyId,LC_type,output_bodyId,output_type,X,Y,Z
5812993222,LC21,328939480,PVL04p_a_pct,9080,19014,22533
1559284412,LC21,359560762,PVL04d_pct,10020,18682,23671
1504423804,LC21,418607079,,7541,20181,21625
1532401674,LC21,418607079,,7511,20169,21620
1281649467,LC21,485037749,ADL14k_pct,8303,19727,21235
1503413797,LC21,485037749,ADL14k_pct,4979,22804,22687
1504765194,LC21,485037749,ADL14k_pct,7113,21625,22517
1504765194,LC21,485037749,ADL14k_pct,7115,21774,22392
1281649467,LC21,517086196,AVL27d_pct,8332,19635,21251
1504423575,LC21,517086196,AVL27d_pct,8814,19259,21311
1655496596,LC21,550927367,,7172,20602,22157
1503413796,LC21,550927367,,7255,20503,22097
5813038156,LC21,550927367,,6677,20773,22925
1503413796,LC21,604773096,PVL09oe_pct,9957,17591,21556
1529635236,LC21,640194409,PVL05k_pct,6529,21882,22794
1503413796,LC21,671574812,AVL06p_pct,9986,17584,21926
1281649467,LC21,730398229,PDM06f_pct,8441,19578,21304
1504423575,LC21,730398229,PDM06f_pct,9943,18339,21428
1504423575,LC21,730398229,PDM06f_pct,9724,18552,22184
1281316775,LC21,730398229,PDM06f_pct,6886,21945,22151
1404783075,LC21,730398229,PDM06f_pct,6674,20169,22194
5813054477,LC21,730398229,PDM06f_pct,6352,20401,22403
5813054477,LC21,730398229,PDM06f_pct,6437,20226,22298
5812990925,LC21,730398229,PDM06f_pct,7088,19530,22794
5812990925,LC21,730398229,PDM06f_pct,7098,19593,22887
5812990925,LC21,730398229,PDM06f_pct,7083,19498,22759
5812990925,LC21,730398229,PDM06f_pct,7185,19714,23023
1503754677,LC21,730398229,PDM06f_pct,6340,21582,22304
1534788807,LC21,730398229,PDM06f_pct,7279,19819,21976
1534788807,LC21,730398229,PDM06f_pct,9623,17895,22449
1534788807,LC21,730398229,PDM06f_pct,9691,17678,22364
1504432299,LC21,730398229,PDM06f_pct,6408,21524,22321
1504432299,LC21,730398229,PDM06f_pct,9686,18563,22031
1504432299,LC21,730398229,PDM06f_pct,9699,18543,22062
1504432299,LC21,730398229,PDM06f_pct,9637,18488,22126
1468207771,LC21,730398229,PDM06f_pct,6913,19914,22614
1468207771,LC21,730398229,PDM06f_pct,6921,19833,22593
1717899399,LC21,730398229,PDM06f_pct,6763,21394,21948
